wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1516.1904761904761,-1.8695846094018522,2.983128422777004,2.9828191951657588,-2.4901169415414643,0.001615221041195242,0.9979663438715572,0.9965136600819385,0.0018896178168890715
1513.7876386687797,-1.85014221968729,3.0263811899590727,3.026075846307562,-2.4781564752865957,0.0015591294781643367,0.9980443305786076,0.9966341099324272,0.0018094310850705999
1511.392405063291,-1.8300647541471338,3.0696324473729026,3.0693311367529366,-2.465736513132036,0.0015042670245717857,0.998120984675108,0.9967527994205687,0.0017309632059639493
1509.0047393364928,-1.809317839694775,3.112882124812928,3.112585010284676,-2.452803299718437,0.001450686951654378,0.9981963098614163,0.9968697200887247,0.001654248844029428
1506.6246056782334,-1.787862985988515,3.1561301598959624,3.1558374170018637,-2.4392933315011796,0.0013984434735378236,0.9982703095391686,0.996984861830306,0.0015793211549415367
1504.2519685039372,-1.765657414770193,3.199376497995892,3.1990883131618135,-2.4251319508062075,0.0013475913679525202,0.998342986741338,0.9970982129386678,0.0015062116351517998
1501.8867924528304,-1.7426539762717426,3.2426210921549607,3.2423376610091568,-2.4102317482647773,0.0012981856334041014,0.9984143440614422,0.9972097601638904,0.0014349500961032486
1499.529042386185,-1.7188011809766437,3.2858639029728605,3.2855854285940387,-2.3944907448101325,0.0012502811856727487,0.9984843835835991,0.9973194887782691,0.0013655647823942962
1497.17868338558,-1.6940433803910613,3.329104898474808,3.328831589581235,-2.377790321656396,0.0012039325946675299,0.99855310681508,0.9974273826512029,0.0012980826553272754
1494.8356807511736,-1.668321135973537,3.3723440539597913,3.372076123051959,-2.3599928652126927,0.001159193860433233,0.9986205146227992,0.997533424333886,0.0012325298658830107
1492.5,-1.641571820547686,3.415581351830614,3.4153190133004667,-2.340939095252253,0.0011161182243708302,0.9986866071749977,0.9976375951540055,0.001168932444202377
1490.1716068642745,-1.6137305006517748,3.4588167814070454,3.4585602496271677,-2.320445051305773,0.0010747580084792823,0.998751383889277,0.9977398753204292,0.0011073172361060367
1487.8504672897195,-1.5847311503146393,3.50205033872382,3.5017998261302745,-2.298298728223253,0.001035164471744678,0.9988148433878803,0.9978402440376397,0.0010477131208907857
1485.5365474339035,-1.5545082453706776,3.5452820263150926,3.545037741497786,-2.274256383822977,0.0009973876686290542,0.9988769834610072,0.9979386796294598,0.000990152548087458
1483.2298136645961,-1.522998780746489,3.5885118529868505,3.588273998801401,-2.248038599578989,0.0009614762903713968,0.9989378010387278,0.9980351596714182,0.0009346734332511925
1480.9302325581393,-1.4901447392075056,3.6317398335791022,3.63150860529414,-2.219326275352437,0.0009274774656045829,0.9989972921719266,0.9981296611309223,0.000881321452349916
1478.6377708978328,-1.4558960164516266,3.6749659887193546,3.674741572213054,-2.187756904096595,0.0008954364933516795,0.9990554520225314,0.9982221605142416,0.0008301527678060892
1476.3523956723338,-1.420213772310083,3.718190344569026,3.717972914588412,-2.15292173486091,0.000865396479385496,0.99911227486313,0.998312634019153,0.0007812372013881602
1474.0740740740741,-1.3830741299080302,3.7614129325642063,3.761202651060408,-2.114364833657043,0.0008373978471775439,0.9991677540859342,0.9984010576919732,0.0007346618310617153
1471.8027734976886,-1.344472084643537,3.8046337891523874,3.804430803704527,-2.0715856368820726,0.0008114776982316925,0.9992218822209372,0.9984874075876239,0.0006905349169949834
1469.5384615384614,-1.3044254160089988,3.8478529555264407,3.8476573978662563,-2.0240473898359728,0.000787669004488202,0.9992746509629672,0.9985716599312681,0.0006489899365916923
1467.2811059907833,-1.2629783248075426,3.8910704773570632,3.890882462005665,-1.9711948397280785,0.0007659996283518213,0.9993260512072778,0.998653791280041,0.0006101893051605567
1465.0306748466257,-1.2202044574303004,3.934286404525063,3.9341060275524176,-1.9124855186542729,0.0007464911838875436,0.9993760730931892,0.9987337786833487,0.0005743270543168408
1462.7871362940275,-1.1762089426188131,3.9775007908543447,3.977328128771186,-1.847439411629604,0.0007291577748578325,0.9994247060552607,0.998811599840224,0.0005416293303189112
1460.5504587155965,-1.1311290708764044,4.020713693846786,4.020548802637659,-1.7757107840222683,0.0007140046695365506,0.9994719388814001,0.9988872332522537,0.0005123511115691013
1458.3206106870227,-1.0851333066826017,4.063925174419718,4.063768088724793,-1.6971819681637563,0.0007010269950873478,0.9995177597772839,0.9989606583706492,0.00048676719545439685
1456.0975609756097,-1.0384184449945986,4.107135296646751,4.106986029098911,-1.6120705220513907,0.0006902085515724506,0.999562156436439,0.9990318557360948,0.0004651556053667958
1453.8812785388127,-0.9912049006151512,4.150344127502821,4.150202668225299,-1.521028478861982,0.000681520852796434,0.9996051161153239,0.9991008071101175,0.0004477725929855047
1451.671732522796,-0.9437303301956176,4.193551736613676,4.193418052882281,-1.425199497595607,0.0006749224948713648,0.9996466257127667,0.9991674955968503,0.000434820721458075
1449.4688922610014,-0.8962419979155,4.23675819601055,4.236632232083211,-1.3261958779423972,0.0006703589323765768,0.9996866718531005,0.999231905754151,0.0004264148485447509
1447.2727272727273,-0.8489884664258998,4.279963579890255,4.279845257005256,-1.225972986232965,0.0006677627081088592,0.999725240972406,0.999294023693249,0.0004225538267238077
1445.0832072617245,-0.8022112885211056,4.323167964380987,4.32305718092398,-1.1266146219202804,0.0006670541405196006,0.9997623194072601,0.9993538371661961,0.0004231062706776543
1442.9003021148035,-0.7561373713039354,4.3663714273141725,4.3662680591526115,-1.0300826679989763,0.0006681424297750193,0.9997978934854923,0.9994113356406277,0.000427815441441539
1440.7239819004524,-0.710972584515172,4.409574048002322,4.409477948984691,-0.9380020212783297,0.0006709271062917385,0.9998319496184215,0.9994665103614403,0.0004363222090266688
1438.5542168674697,-0.6668970107325469,4.452775907023322,4.452686909639151,-0.851534316237019,0.0006752997202411611,0.9998644743941866,0.9995193543992648,0.000448199399908729
1436.390977443609,-0.6240620242295228,4.49597708601091,4.495895002206288,-0.7713541928379688,0.0006811456599696173,0.9998954546717554,0.9995698626857078,0.0004629885522036319
1434.234234234234,-0.582589177675824,4.539177667451648,4.539102289593685,-0.6977058015493417,0.0006883459912996908,0.9999248776753359,0.9996180320355806,0.00048023165032310897
1432.0839580209895,-0.5425707047906609,4.582377734488331,4.582308836470814,-0.6305015419049043,0.0006967792253679885,0.9999527310888892,0.9996638611564598,0.0004994939886352697
1429.940119760479,-0.5040713320181076,4.625577370729869,4.625514709211231,-0.5694288039202674,0.0007063229456007287,0.9999790031505561,0.9997073506461147,0.0005203777263095403
1427.8026905829595,-0.4671310380598514,4.668776660067772,4.668719975831408,-0.5140433722655988,0.0007168552498622644,1.0000036827468362,0.9997485029784843,0.0005425277720733456
1425.6716417910447,-0.431768399070776,4.711975686499142,4.711924705925156,-0.4638408638651307,0.000728255987785834,1.000026759506402,0.9997873224790305,0.0005656323375438949
1423.5469448584204,-0.397984195396275,4.755174533956401,4.755128970592982,-0.4183059810073175,0.0007404077931835729,1.0000482238934512,0.9998238152903849,0.0005894203223963118
1421.4285714285713,-0.36576501622857194,4.798373286143856,4.798332842365678,-0.37694335547366203,0.0007531969258845281,1.000068067300592,0.9998579893294052,0.0006136571627589093
1419.3164933135217,-0.33508666733237474,4.841572026381069,4.841536395121471,-0.33929478988318307,0.0007665139463936239,1.0000862821411851,0.9998898542367115,0.0006381402131957925
1417.2106824925816,-0.30591725307210965,4.884770837453443,4.884739703996586,-0.3049472461639251,0.0007802542509282859,1.0001028619411572,0.9999194213199766,0.0006626942828704306
1415.111111111111,-0.27821986084964856,4.927969801469995,4.927942845288721,-0.2735349641408293,0.0007943184949346772,1.0001178014302698,0.9999467034921977,0.0006871676357067019
1413.01775147929,-0.25195482091007104,4.9711689997288255,4.971145896353685,-0.24473811395652167,0.0008086129310714166,1.0001310966328345,0.9999717152062602,0.0007114285708935472
1410.930576070901,-0.22708154681321124,5.0143685125902735,5.014348935494963,-0.2182795850119043,0.0008230496840660501,1.0001427449578204,0.9999944723870751,0.0007353625905945271
1408.8495575221239,-0.2035599831644155,5.0575684193582955,5.057552041846684,-0.1939209259964777,0.0008375469805223085,1.000152745288329,1.000014992362578,0.0007588701063101211
1406.7746686303387,-0.18135169942567192,5.100768798170355,5.100755295250366,-0.1714580466086066,0.0008520293473682135,1.0001610980703304,1.000033293794836,0.0007818646122661681
1404.7058823529412,-0.16042067399683668,5.143969725896078,5.143958776125854,-0.15071702683499205,0.0008664277884436966,1.0001678054005465,1.0000493966124504,0.000804271248961924
1402.6431718061674,-0.14073381338833035,5.18717127804526,5.187162565337362,-0.13155021282144636,0.0008806799450766413,1.0001728711132873,1.00006332194536,0.0008260256838901782
1400.5865102639295,-0.12226124889542397,5.230373528685382,5.230366744055186,-0.11383267692090986,0.0008947302433641298,1.000176300866038,1.0000750920630794,0.0008470732442529523
1398.5358711566616,-0.10497644893909289,5.273576550369267,5.273571393614278,-0.09745906026658598,0.0009085300283037513,1.000178102223494,1.0000847303172817,0.0008673682454464841
1396.4912280701753,-0.08885618031859263,5.316780414073104,5.316776595370524,-0.08234078363190511,0.0009220376829191302,1.0001782847397067,1.0000922610895135,0.00088687346786742
