["o1","LEFT"]
["o2","LEFT"]
("o1","mode 1",1,"o1",1,"transmission")
(200, 3)
1.8737028625000000e+14 4.0605027121586069e-03 -2.2590637577425934e+00
1.8768413932579566e+14 3.9657195622239579e-03 -2.2508877915671017e+00
1.8799799240159128e+14 3.8722565344308608e-03 -2.2426179657636549e+00
1.8831184547738694e+14 3.7801021107062697e-03 -2.2342491291276563e+00
1.8862569855318259e+14 3.6892459300254055e-03 -2.2257759039405562e+00
1.8893955162897822e+14 3.5996787899335325e-03 -2.2171926373643851e+00
1.8925340470477388e+14 3.5113926305447426e-03 -2.2084933477285476e+00
1.8956725778056950e+14 3.4243805020382585e-03 -2.1996716659319486e+00
1.8988111085636516e+14 3.3386365170454454e-03 -2.1907207722259927e+00
1.9019496393216081e+14 3.2541557896209640e-03 -2.1816333286597360e+00
1.9050881700795644e+14 3.1709343628054205e-03 -2.1724014075153582e+00
1.9082267008375209e+14 3.0889691270207477e-03 -2.1630164160461738e+00
1.9113652315954775e+14 3.0082577317332797e-03 -2.1534690178651967e+00
1.9145037623534338e+14 2.9287984929737120e-03 -2.1437490513001629e+00
1.9176422931113903e+14 2.8505902993965467e-03 -2.1338454450391660e+00
1.9207808238693469e+14 2.7736325195928204e-03 -2.1237461313471497e+00
1.9239193546273031e+14 2.6979249133717489e-03 -2.1134379571262976e+00
1.9270578853852597e+14 2.6234675496671607e-03 -2.1029065930357360e+00
1.9301964161432162e+14 2.5502607336030094e-03 -2.0921364408522836e+00
1.9333349469011725e+14 2.4783049451030542e-03 -2.0811105392087126e+00
1.9364734776591291e+14 2.4076007912426801e-03 -2.0698104677982285e+00
1.9396120084170853e+14 2.3381489742877021e-03 -2.0582162500921304e+00
1.9427505391750419e+14 2.2699502771142475e-03 -2.0463062546002146e+00
1.9458890699329984e+14 2.2030055674096037e-03 -2.0340570946660557e+00
1.9490276006909547e+14 2.1373158217360055e-03 -2.0214435268415305e+00
1.9521661314489112e+14 2.0728821702078594e-03 -2.0084383479086707e+00
1.9553046622068678e+14 2.0097059622152442e-03 -1.9950122907390022e+00
1.9584431929648241e+14 1.9477888532563440e-03 -1.9811339193643274e+00
1.9615817237227806e+14 1.8871329126345321e-03 -1.9667695238937877e+00
1.9647202544807369e+14 1.8277407513924760e-03 -1.9518830163051670e+00
1.9678587852386934e+14 1.7696156695732922e-03 -1.9364358286854990e+00
1.9709973159966500e+14 1.7127618215133102e-03 -1.9203868161982078e+00
