s22a,s22m,s12a,s12m,s32a,s32m,s42a,s42m,s21a,s21m,s11a,s11m,s31a,s31m,s41a,s41m,s23a,s23m,s13a,s13m,s33a,s33m,s43a,s43m,s24a,s24m,s14a,s14m,s34a,s34m,s44a,s44m,wavelengths,freqs
3.075608214190524,0.026235968995518878,1.310992250065418,0.0013301357647625034,-2.4125339394977905,1.052664745370643,0.09100086914952978,0.2092186073218286,1.3131260007919732,0.0014045114500042487,-3.0688002659821767,0.017123144453782456,0.11621931286530181,0.19393374826635895,-0.5236772663402683,0.9809461302761394,-2.412533986961428,1.0526647235050988,0.0910059120768643,0.1876825661960313,3.075613123385689,0.02623618990631958,1.3067636638581195,0.0014788843223899203,0.11690226962852047,0.21684537735846968,-0.5236132165694722,0.9809523821066195,1.231468946101379,0.0019611711291965743,-3.053779530966184,0.017518248648182803,1.5,0.6666666666666666
2.918641248405687,0.024663224168181386,0.7407120837844078,0.0012268804976413104,-2.8373564876357555,1.052399003676713,-0.26409652768058756,0.2104604832051036,0.7478925105358147,0.0012994151082710821,-3.136694216760929,0.017078530319868092,-0.23899249995375632,0.19511699269906496,-0.8088084168533826,0.9807136259673377,-2.8373564744489967,1.0523989511556242,-0.2640910636031149,0.1888607667920064,2.9186397719254455,0.02466348389982236,0.7365466864239095,0.0013659125302058163,-0.23842277236213602,0.21809319640894054,-0.808740421531396,0.9807182639682468,0.6550987926371112,0.0018241014510476479,-3.134743440215324,0.017442034108224685,1.5020408163265306,0.6657608695652174
2.794202007030874,0.021826941254761433,0.16073658382246286,0.0010964959994484108,-3.261116139688392,1.0522513446786403,-0.6184142625298481,0.21168230773567845,0.17378844422808512,0.001163859489325133,-3.194158683757738,0.016506929276092385,-0.5933943966913442,0.19628030442485836,-1.0931466960216993,0.9804893334983196,-3.261116089933658,1.0522513497376353,-0.6184085528396135,0.19002144430522763,2.794192742907034,0.021827118231255115,0.1573987038263734,0.0012226258705622282,-0.5929324750555162,0.21931454492452854,-1.0930748547858427,0.9804951138570316,0.07290928024812111,0.0016507667522820328,-3.2030161093734257,0.01674751740881563,1.5040816326530613,0.6648575305291723
2.728495998746778,0.01844103733445712,-0.43355464522586146,0.0009498376840798443,-3.6838431810161967,1.052142615153073,-0.9718504676812786,0.21287069181793106,-0.4137679036598327,0.0010093852316628296,-3.2282734352947626,0.01555703789536434,-0.9468861221259386,0.19741476948676065,-1.3767033536041184,0.9802739848319589,-3.683843178310243,1.0521426645693395,-0.9718446942961295,0.19115253420942294,2.728481303717481,0.01844102134848143,-0.43503906291788996,0.0010605978491419542,-0.946519972720975,0.2205015033393576,-1.3766291616232404,0.9802830641669679,-0.51760013312231,0.0014547787509330214,-3.244105585499426,0.01560826175874551,1.506122448979592,0.6639566395663956
2.7453784709828954,0.015356706400943942,-1.0463185806006277,0.0007986249976085451,-4.105523701335044,1.052003859590619,-1.3243021584794623,0.21402780382511624,-1.0190415253148228,0.0008484539881796465,-3.227153098480432,0.014474573571603831,-1.2993770236621365,0.1985246353459346,-1.6594880489022146,0.9800636211973931,-4.105523743967343,1.0520038681245365,-1.3242963840392512,0.19225594936849158,2.7453676978512127,0.015356493358019823,-1.0447115032745473,0.0008923964523517804,-1.2990973555247807,0.2216610016987896,-1.6594137874487738,0.9800769930267873,-1.1174418219996474,0.0012498113265283746,-3.2433303147276837,0.014310249166235923,1.5081632653061225,0.6630581867388362
2.843537124658069,0.013279832572915928,-1.6798717211896104,0.0006533223752054302,-4.526120219493301,1.0517977839653565,-1.6757084386956653,0.21516705022454807,-1.6448100141544484,0.0006923423588424919,-3.1848765883634975,0.013575394980617531,-1.6508211090842166,0.19962235529461678,-1.9415064457563842,0.9798516763461211,-4.5261202307220625,1.0517977436437882,-1.6757026702794235,0.19334373107385938,2.84354213421139,0.013279574083654511,-1.6739993302290246,0.0007293812661560032,-1.6506271637255074,0.222807747781832,-1.9414344340770955,0.9798690498510709,-1.7247918041754247,0.00104725921678661,-3.1916255025100035,0.01323307196826245,1.510204081632653,0.6621621621621622
2.9775420567028963,0.01237497977570458,-2.3318692286723577,0.0005206410615964898,-4.945596489679098,1.051519646677649,-2.026066465811319,0.21630419861223954,-2.2897978512578865,0.000548714395091448,-3.110672703142104,0.01316235386096301,-2.0012247413990623,0.20072083434396598,-2.222759695290886,0.979631956125526,-4.945596454348616,1.051519633058716,-2.0260607856731094,0.19443005345684677,2.977562103568244,0.012374878683459871,-2.3212572243039764,0.0005791248159988217,-2.0011231044630695,0.22395517454749642,-2.2226916660695486,0.9796520093336842,-2.3328325238928516,0.0008541158853326664,-3.0991949985300367,0.012757327187163185,1.5122448979591836,0.6612685560053981
3.0988136142518337,0.012249425996131854,-2.991554601615082,0.000401382149743648,-5.363932669628471,1.0511827635866275,-2.375415024009649,0.21744910557568045,-2.9448811939433726,0.0004194322295320098,-3.031694222182937,0.013381557508761618,-2.3506269637722497,0.20182715413139368,-2.5032459058587406,0.9794011214353029,-5.363932654859999,1.0511827992499314,-2.375409574731393,0.19552377259639145,3.0988328600385775,0.01224956586363082,-2.9772485658541954,0.0004431588968194786,-2.3506250578240633,0.22510931333913642,-2.503182632690036,0.9794219710904208,-2.9262715635748555,0.0006719637189959755,-3.00195706705078,0.013068781554391083,1.5142857142857142,0.6603773584905661
3.198245687750895,0.012507322512094101,-3.635819214013854,0.0002900088851008709,-5.781125755850796,1.0508013646740113,-2.7237991023892683,0.2186025789859549,-3.5884264301125484,0.0002998421454442482,-2.9770885741938318,0.014132799393675939,-2.6990668940021885,0.202940944916402,-2.7829627383358653,0.9791595775826721,-5.78112578915233,1.0508013835858259,-2.7237939917240173,0.1966256178389766,3.1982483376269353,0.012507602422428887,-3.620689952430488,0.0003163560030032771,-2.6991661975460053,0.22626839667550577,-2.782903944242193,0.9791793221696075,-3.472868350118781,0.0004984716792418503,-2.9380807644140847,0.014026290283272437,1.5163265306122449,0.6594885598923285
3.2811115710731316,0.013084502263553323,-4.2117987977404905,0.0001773964152267179,-6.19718030463039,1.0503817356641862,-3.071238923916134,0.21975957432667975,-4.168176169000654,0.00018110250265484444,-2.9595513341968998,0.015146264267533151,-3.0465586516445007,0.20405775078012292,-3.0619097704143994,0.9789105360297707,-6.197180327637365,1.0503817021897537,-3.071234230783562,0.1977310684471451,3.2810959774576847,0.013084702645862261,-4.1994238370194825,0.0001894552405779672,-3.04675232521783,0.2274275598404256,-3.0618543070725845,0.9789277517096401,-3.8893913363358417,0.00033436003118907646,-2.921224431009551,0.015278947442561851,1.5183673469387755,0.6586021505376344
