s11a,s11m,s21a,s21m,s12a,s12m,s22a,s22m,wavelengths,freqs
-3.0052000913317216,0.030256737621494976,-2.7048796619204363,1.0002039421068027,-2.7050109448987825,1.00042664865904,-2.7475725556000676,0.031505283763320464,1.5,0.6666666666666666
-2.9990190078208334,0.030489712920042124,-2.739570757002347,1.0001933595139274,-2.739703123061746,1.000394624463161,-2.749499750971983,0.03234807919921764,1.5020408163265306,0.6657608695652174
-2.993723809008379,0.030735460870987413,-2.7741614045003855,1.0001823687152163,-2.774293263822348,1.0003624257574177,-2.7533677841072843,0.0331803336818117,1.5040816326530613,0.6648575305291723
-2.9893206504354146,0.030991802010781208,-2.808652025824222,1.0001710334080116,-2.8087818240410307,1.0003302271878107,-2.759002421231843,0.03399803066237775,1.506122448979592,0.6639566395663956
-2.9858085157224012,0.03125658363779815,-2.843043044373057,1.0001594182609643,-2.843169269975404,1.0002982006419807,-2.766243547285667,0.03479756040786699,1.5081632653061225,0.6630581867388362
-2.9831800399650104,0.031527693251400264,-2.8773348857228136,1.0001475877423511,-2.877456077159503,1.0002665133045978,-2.774944705746674,0.035575675724551135,1.510204081632653,0.6621621621621622
-2.9814223229551016,0.03180306987099579,-2.9115279773757266,1.0001356066927074,-2.911642729804091,1.0002353281692709,-2.7849723372459123,0.03632945273683665,1.5122448979591836,0.6612685560053981
-2.9805177110217564,0.03208071341055953,-2.945622748792173,1.000123539623141,-2.945729720436401,1.00020480275107,-2.7962048529312717,0.037056256588191075,1.5142857142857142,0.6603773584905661
-2.9804445319656407,0.032358692303972286,-2.9796196312943812,1.0001114505509738,-2.9797175493695187,1.0001750885755283,-2.808531635599301,0.03775371175271221,1.5163265306122449,0.6594885598923285
-2.9811777726050717,0.03263514958662405,-3.0135190579926103,1.000099402759494,-3.0136067241602094,1.0001463305904605,-2.8218520303854624,0.03841967655537446,1.5183673469387755,0.6586021505376344
-2.982689692798871,0.03290830764207867,-3.047321463716604,1.0000874585565258,-3.047397759047318,1.0001186666164006,-2.8360743645581676,0.03905222146287478,1.5204081632653061,0.6577181208053691
-2.984950373447584,0.03317647181420753,-3.0810272849479174,1.0000756790215364,-3.0810911743758123,1.0000922268255972,-2.851115020361679,0.039649610698213766,1.5224489795918368,0.6568364611260054
-2.9879281988673654,0.033438033075855154,-3.114636959743834,1.0000641237342938,-3.114687496003559,1.0000671332418842,-2.866897574061196,0.040210286743095264,1.5244897959183674,0.6559571619812583
-2.991590276125741,0.03369146992025619,-3.1481509276402595,1.0000528504862012,-3.1481872546832106,1.0000434992579383,-2.8833520069527907,0.040732857313722226,1.526530612244898,0.6550802139037433
-2.995902795437052,0.03393534962056631,-3.1815696295232585,1.000041914980182,-3.1815909854105735,1.0000214291735756,-2.9004139891570313,0.041216084424278564,1.5285714285714287,0.6542056074766355
-3.00083133661203,0.03416832897286684,-3.2148935074623974,1.0000313705314485,-3.214899226732877,1.0000010177654661,-2.9180242337630036,0.04165887518481299,1.530612244897959,0.6533333333333333
-3.0063411269343963,0.03438915461264311,-3.2481230045055525,1.000021267782766,-3.2481125200164582,0.999982349900469,-2.93612791689683,0.04206027402396317,1.5326530612244897,0.6524633821571239
