s11a,s11m,s21a,s21m,s31a,s31m,wavelengths,s13a,s13m,s23a,s23m,s33a,s33m,s12a,s12m,s22a,s22m,s32a,s32m
2.875523903974657,0.005334544712716073,-0.903433941161379,0.7023889326683522,-0.9034569814876146,0.7023962340241613,1.5,-0.9027902117469786,0.702491104080536,-0.5470879885354119,0.15860868441035914,0.48558658432546187,0.16306394737905186,-0.8999864712757982,0.7022029267293346,0.5031182692658229,0.16431467263464913,-0.5199944031352013,0.15936718516396298
1.6819364302471698,0.005825077819851639,-1.4498733383544138,0.702632104551213,-1.4498551966474889,0.7026285059702224,1.5020408163265306,-1.4499338598410776,0.7029256919449546,-1.1978132222638909,0.15683187754250227,-0.17370144839114635,0.16386488587041972,-1.4471669954545556,0.7027751284213481,-0.15675613726490253,0.16514863831514104,-1.1711992507034996,0.15767553219835645
0.5625064541404976,0.006521184935687046,-1.9949163466072457,0.7028680032842975,-1.9948706420963016,0.7028662823100694,1.5040816326530613,-1.9953408633446132,0.7030583143187578,-1.8572801154488068,0.1546157997226785,-0.8314243159853906,0.16477776103547023,-1.9926176040062051,0.7030191226954634,-0.8152048171728123,0.16609891256495182,-1.8313839612359433,0.1555219885376602
-0.4776256762172486,0.007028129846017367,-2.538615628676236,0.7030854497195242,-2.5385611038105056,0.703088224601456,1.506122448979592,-2.538863160198929,0.7030621020285631,-2.526063505725717,0.1530294264129149,-1.4868960122299864,0.1657579027461509,-2.536172340250473,0.7031137980027434,-1.4714846746137504,0.1671424826774922,-2.5010700004755146,0.15399390127691556
-1.4932381738920715,0.006906452564937437,-3.0809157754016367,0.7032782813867491,-3.080866111271682,0.7032786327012691,1.5081632653061225,-3.0804491948101216,0.703169496975375,-3.199869522348872,0.1529090808816634,-2.139232806451582,0.16667377685321094,-3.0777724964223236,0.7033025153034976,-2.1246004364851787,0.1681564074752369,-3.1758368078560895,0.15394377478035978
-2.5856720842547296,0.006166373397845117,-3.621808400957839,0.7034343330955534,-3.6217648531385938,0.7034205620303818,1.510204081632653,-3.6203624603408926,0.7035573961175687,-3.8718052009031925,0.15446335040622278,-2.7881684987557422,0.1673504340633666,-3.6176878167863062,0.703772301342555,-2.7741722607970867,0.16895921433592426,-3.8486316979987105,0.15558591146096726
-3.8658788400494855,0.0057045934219720216,-4.161277716668812,0.7035648946250886,-4.161227981884883,0.7035273313773005,1.5122448979591836,-4.1589241721903925,0.7042576727761427,-4.535593651525291,0.15717595399100573,-3.4339395487333584,0.16762287327825018,-4.156252684778109,0.7045586321721802,-3.4203642880603766,0.16936783324093968,-4.513055733321796,0.15839689935009044
-5.180394641502155,0.006868174111551894,-4.699383250511986,0.7036487198828756,-4.699306065740604,0.7035854293609993,1.5142857142857142,-4.696482117972576,0.7051531204326998,-5.188625645381062,0.16005989909984672,-4.077302070754939,0.16740312827115553,-4.693828580484302,0.7055403012691223,-4.063930791070771,0.169272531919714,-5.166458275920455,0.16137601977028054
-6.269873909110826,0.009321450687960215,-5.236018866679531,0.7037088387572611,-5.2358926697018635,0.7036280868258106,1.5163265306122449,-5.233130430040624,0.7060185526570403,-5.8324080428313225,0.1621010596302437,-4.719241702237273,0.16670356172367579,-5.230515889519639,0.7064816898589883,-4.705928077815473,0.16866825246331252,-5.8103816323998965,0.16349776720982703
-7.189892516436084,0.011764673754449126,-5.771229800348927,0.7037333474528629,-5.771041710600918,0.7036520823470304,1.5183673469387755,-5.768799738265498,0.7066095135582,-6.471228190939178,0.16264304967583595,-5.360693990565581,0.16564690575502053,-5.766240835173714,0.7071269396768041,-5.347409752385822,0.16767119472009331,-6.449193558695933,0.16410176728165526
-8.035638293765363,0.013329848818384879,-6.305035386775336,0.7037582821796389,-6.304786883481954,0.7036970386025826,1.5204081632653061,-6.3032435858566735,0.706783562293953,-7.1102985251799975,0.1615952612302863,-6.002229007105995,0.16440877630760442,-6.3007428296816945,0.7073256815531342,-5.989073870478642,0.1664628882549897,-7.088206128137677,0.16310139692719017
