wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.2,-2.83794615930451,-2.83794615930451,0.032935400256729315,0.032935400256729315,-0.2516168274555378,-0.2516168274555378,7.25456410859622e-19,7.25456410859622e-19
1.2023529411764706,-3.522537638512191,-3.522537638512191,0.02836657543577482,0.02836657543577482,-1.9422265641083913,-1.9422265641083913,7.503854388950947e-19,7.503854388950947e-19
1.204705882352941,-4.373757653597403,-4.373757653597403,0.06975767130061843,0.06975767130061843,-3.603943220938116,-3.603943220938116,3.4919992073255353e-19,3.4919992073255353e-19
1.2070588235294117,-2.0359004391615545,-2.0359004391615545,0.05666098788198703,0.05666098788198703,-2.2489637298181004,-2.2489637298181004,2.5958951423887354e-19,2.5958951423887354e-19
1.2094117647058824,-3.6140776569928095,-3.6140776569928095,0.013669879748122102,0.013669879748122102,-3.856468516933217,-3.856468516933217,7.4821065616775715e-19,7.4821065616775715e-19
1.2117647058823529,-3.9656035691709435,-3.9656035691709435,0.015586476864394844,0.015586476864394844,-5.499258194560133,-5.499258194560133,8.548206895066119e-19,8.548206895066119e-19
1.2141176470588235,-4.539760794959977,-4.539760794959977,0.026432499116213076,0.026432499116213076,-7.010366919747687,-7.010366919747687,5.179217244005588e-19,5.179217244005588e-19
1.216470588235294,-7.0937197010417705,-7.0937197010417705,0.10953940685143322,0.10953940685143322,-6.584246789957705,-6.584246789957705,2.2929515961031144e-19,2.2929515961031144e-19
1.2188235294117646,-8.667434660314916,-8.667434660314916,0.021762895251929024,0.021762895251929024,-7.603272841673325,-7.603272841673325,8.71317406632836e-19,8.71317406632836e-19
1.2211764705882353,-9.887520840904493,-9.887520840904493,0.006601752931045782,0.006601752931045782,-9.066447769273983,-9.066447769273983,1.245143257829829e-18,1.245143257829829e-18
1.2235294117647058,-10.729710069476845,-10.729710069476845,0.024066306293116874,0.024066306293116874,-10.399847162956938,-10.399847162956938,1.0825013494893724e-18,1.0825013494893724e-18
1.2258823529411764,-12.401251136503834,-12.401251136503834,0.033863911099897524,0.033863911099897524,-11.095542535364114,-11.095542535364114,6.899291756128148e-19,6.899291756128148e-19
1.228235294117647,-14.047816434818957,-14.047816434818957,0.010779591553841374,0.010779591553841374,-11.49993149570951,-11.49993149570951,1.163616806015445e-18,1.163616806015445e-18
1.2305882352941175,-15.738552495166376,-15.738552495166376,0.009775822593661533,0.009775822593661533,-12.613044563983488,-12.613044563983488,1.774377509010509e-18,1.774377509010509e-18
1.2329411764705882,-16.8832769460833,-16.8832769460833,0.01165610042821192,0.01165610042821192,-13.78276487033738,-13.78276487033738,1.749559409626104e-18,1.749559409626104e-18
1.2352941176470589,-17.969795926667317,-17.969795926667317,0.01521833807075795,0.01521833807075795,-14.556028716793795,-14.556028716793795,1.2631452582251479e-18,1.2631452582251479e-18
1.2376470588235293,-19.85009014455999,-19.85009014455999,0.008865114755213798,0.008865114755213798,-14.886413270591195,-14.886413270591195,1.5486724512562092e-18,1.5486724512562092e-18
1.24,-22.510357272151076,-22.510357272151076,0.006377859235190206,0.006377859235190206,-15.755656322500748,-15.755656322500748,2.3356259853652352e-18,2.3356259853652352e-18
1.2423529411764704,-23.128091826977464,-23.128091826977464,0.011006226370120657,0.011006226370120657,-16.746301342333524,-16.746301342333524,2.492539219020774e-18,2.492539219020774e-18
1.244705882352941,-23.932431952465866,-23.932431952465866,0.00978226158955337,0.00978226158955337,-17.464262055951714,-17.464262055951714,2.2042474784898586e-18,2.2042474784898586e-18
1.2470588235294118,-26.319971756874356,-26.319971756874356,0.005475552054489982,0.005475552054489982,-17.97795535895139,-17.97795535895139,2.657009364935784e-18,2.657009364935784e-18
1.2494117647058822,-27.304300215995454,-27.304300215995454,0.004008879506901822,0.004008879506901822,-18.806586175661185,-18.806586175661185,3.5900660964659855e-18,3.5900660964659855e-18
1.251764705882353,-28.957484855328783,-28.957484855328783,0.003795760758508351,0.003795760758508351,-19.744068023269804,-19.744068023269804,3.8424464413366824e-18,3.8424464413366824e-18
1.2541176470588236,-30.077059629503843,-30.077059629503843,0.0044350237012657865,0.0044350237012657865,-20.511596578370796,-20.511596578370796,3.4192594468293946e-18,3.4192594468293946e-18
1.256470588235294,-31.84483618203941,-31.84483618203941,0.006394260612610664,0.006394260612610664,-21.045993569360025,-21.045993569360025,3.5744672636938056e-18,3.5744672636938056e-18
1.2588235294117647,-33.897907476317,-33.897907476317,0.00594041264147272,0.00594041264147272,-21.747001323693716,-21.747001323693716,4.501976057008519e-18,4.501976057008519e-18
