s11a,s11m,s21a,s21m,s12a,s12m,s22a,s22m,wavelengths,freqs
3.0056904010850944,0.03535373013035204,-1.2535329579000825,1.0000427115428574,-1.2531188867103307,1.0003117079246895,2.7800161419565836,0.03636037039889573,1.5,0.6666666666666666
2.9970823814697436,0.03472479900809873,-1.3098904301488132,1.0000621152702054,-1.3094875331867213,1.0003610374870788,2.7625634035303683,0.03486683419124917,1.5020408163265306,0.6657608695652174
2.990022041676063,0.034068901074645594,-1.3660882946166462,1.0000817964095452,-1.3656998994671676,1.0004091774219916,2.7485868579804618,0.03332470928189374,1.5040816326530613,0.6648575305291723
2.98466674979323,0.03339230965840725,-1.422127264671211,1.0001015053460875,-1.4217564815586816,1.0004555178013435,2.73868708803405,0.03174784919851905,1.506122448979592,0.6639566395663956
2.981171942731762,0.03270175289489955,-1.4780080234580084,1.0001209969717124,-1.4776577092935619,1.000499483450115,2.733566755854429,0.030151912070252335,1.5081632653061225,0.6630581867388362
2.9796877924076477,0.03200440404356053,-1.5337312248166404,1.0001400330695094,-1.5334039510729038,1.0005405396424927,2.7340409118886098,0.028554754456876,1.510204081632653,0.6621621621621622
2.980354613933769,0.03130786057057751,-1.5892974943141167,1.0001583846097748,-1.5889955189855989,1.000578197299145,2.741039053984871,0.026976898245962902,1.5122448979591836,0.6612685560053981
2.983296861934228,0.030620106742792,-1.6447074304132194,1.000175833973737,-1.644432674289034,1.0006120176699016,2.7555897569410654,0.02544204569873793,1.5142857142857142,0.6603773584905661
2.98861564269141,0.029949453833927952,-1.6999616058012001,1.0001921771068636,-1.6997156332347705,1.0006416164777052,2.7787730674072595,0.023977572520028044,1.5163265306122449,0.6594885598923285
2.9963798153299086,0.029304451761588825,-1.7550605689041792,1.0002072255887917,-1.7548445732177715,1.0006666674938745,2.811619602961796,0.022614848538796792,1.5183673469387755,0.6586021505376344
3.006615977930104,0.028693766356502132,-1.8100048456071036,1.0002208085929951,-1.8098196392218182,1.0006869055110268,2.8549325002408317,0.021389114009046438,1.5204081632653061,0.6577181208053691
3.019297935023206,0.02812601788179936,-1.8647949411882392,1.0002327747012747,-1.8646409505274222,1.000702128675883,2.9090186118697714,0.02033849972258943,1.5224489795918368,0.6568364611260054
3.0343365978428403,0.027609579239817078,-1.9194313424653633,1.0002429935323953,-1.9193086076403472,1.000712200143522,2.9733530990842145,0.019501713930166035,1.5244897959183674,0.6559571619812583
3.051571618830028,0.0271523367453956,-1.973914520169479,1.0002513570146663,-1.9738226993356853,1.0007170491087867,3.0462736060448234,0.018914114341970656,1.526530612244898,0.6550802139037433
3.070766308520674,0.02676142230232178,-2.028244931299329,1.0002577811890125,-2.028183310133068,1.000716670503423,3.1248762812321074,0.018602539265721172,1.5285714285714287,0.6542056074766355
3.0916074009453456,0.02644293264842501,-2.082423022087236,1.0002622057514914,-2.0823905269945784,1.0007111253416456,3.205280819463188,0.018580212985740016,1.530612244897959,0.6533333333333333
3.113710908221471,0.026201657606974453,-2.136449230426535,1.000264595935042,-2.136444447048698,1.0007005383025598,3.2832728531735333,0.018843747689363515,1.5326530612244897,0.6524633821571239
3.136634592957491,0.026040844860833526,-2.1903239888709054,1.0002649420172685,-2.190345184324995,1.0006850960525322,3.3550907912045003,0.019373629294993717,1.5346938775510204,0.6515957446808511
3.1598965509355974,0.025962024650462746,-2.244047727373935,1.0002632594944434,-2.2440928765961363,1.0006650438302562,3.418019042163227,0.02013801647729301,1.536734693877551,0.650730411686587
3.1829982912227615,0.02596492219376708,-2.2976208761648067,1.0002595885259287,-2.2976876917051174,1.0006406817643945,3.470589336076605,0.02109815896365865,1.5387755102040817,0.649867374005305
3.205449766209982,0.026047464998937897,-2.3510438684753754,1.0002539932540835,-2.35112983343976,1.000612360105901,3.5124324848956148,0.022213493250003272,1.5408163265306123,0.6490066225165563
3.226793403637328,0.026205888844054007,-2.4043171432052084,1.0002465607226823,-2.404419546767233,1.0005804739116197,3.5439580440690346,0.023445271107141705,1.542857142857143,0.6481481481481481
3.246624398226984,0.026434929088017724,-2.45744114744062,1.000237399498235,-2.4575571223562473,1.0005454571230104,3.5660249367430756,0.02475854273685697,1.5448979591836736,0.6472919418758256
3.2646052983857885,0.026728075347590037,-2.510416338789745,1.0002266379989082,-2.510542900305283,1.0005077761767407,3.5796863479830834,0.026122871554260532,1.5469387755102042,0.646437994722955
3.280474011616618,0.027077862183508983,-2.563243187491897,1.0002144225559144,-2.5633772730226068,1.0004679232759564,3.586024835825259,0.027512278633916913,1.5489795918367348,0.6455862977602107
3.2940454406616797,0.027476168356779296,-2.615922178261111,1.000200915242952,-2.616060687230368,1.0004264094543318,3.5860610422981654,0.028904813763214916,1.5510204081632653,0.6447368421052632
3.3052077952432994,0.027914501352524313,-2.6684538118310743,1.0001862915161548,-2.6685936450892944,1.0003837575655865,3.5807120455558925,0.0302820020003971,1.5530612244897959,0.6438896189224704
3.313915077453942,0.02838425044808754,-2.7208386061771446,1.000170737714905,-2.720976704463817,1.0003404953222899,3.57077919337552,0.03162829649385999,1.5551020408163265,0.6430446194225722
3.320177323232704,0.028876898775927713,-2.7730770974024925,1.000154448478067,-2.7732104783661518,1.000297148495947,3.556951578207225,0.0329305939283558,1.5571428571428572,0.6422018348623854
3.324049996811035,0.029384191188003696,-2.825169840287413,1.0001376241304945,-2.8252956336311565,1.0002542343761416,3.5398167029016534,0.03417782869856535,1.5591836734693878,0.6413612565445026
