s11a,s11m,s12a,s12m,s13a,s13m,s21a,s21m,s22a,s22m,s23a,s23m,s31a,s31m,s32a,s32m,s33a,s33m,wavelengths,freqs
1.918807325893357,0.025064099351265193,-0.1451042563558692,0.8409983288392628,-0.14510414835231691,0.8409984046793071,-0.16615845914514774,0.8466397249566325,1.9364199726824887,0.09055548100684317,3.075094781397255,0.11732564331316377,-0.1657664132364853,0.8471610245521103,3.0564844615224955,0.12042119258583088,1.904692643859451,0.08807360762759787,1.5,0.6666666666666666
0.6546639071040019,0.005682467857456738,-0.6838584918044952,0.8463897736573317,-0.6838583491612631,0.8463898403881138,-0.7062210281017794,0.8532721439979514,1.1655257455275594,0.07055579938369871,2.870129205605852,0.17499750374651077,-0.705728835299541,0.8537178390080256,2.8499230843286365,0.17649727044653926,1.1231457156615443,0.06811134099186879,1.5020408163265306,0.6657608695652174
-1.6241284482065306,0.020489008315044088,-1.221778608187331,0.8529644235773984,-1.2217784236103548,0.852964493552352,-1.2466643207155033,0.8600417709346387,-0.02768500511549214,0.0575764999738041,2.5360135896575278,0.21230950087301215,-1.245986155770863,0.860446045242432,2.5176628440797746,0.21215580892983307,-0.09327153835411668,0.05659409890574096,1.5040816326530613,0.6648575305291723
-2.1524107180140333,0.039787819958673906,-1.7601594182835538,0.8611298722186207,-1.7601591897811089,0.8611299631456962,-1.7872297821843721,0.8665711199743771,-1.2430306343949582,0.07893102174626176,2.151574811895479,0.215174933505776,-1.786299120902029,0.8670341654791239,2.1353580571168087,0.2134987739032763,-1.2908417245020805,0.07954956731602277,1.506122448979592,0.6639566395663956
-2.5914465834113827,0.052891420332763346,-2.3010461643914466,0.8701803754658942,-2.3010459021895207,0.8701805093333157,-2.3280930131436812,0.8729411895330381,-2.074779016498449,0.11545810455885056,1.7401130215676552,0.17878601798740906,-2.3269438486167924,0.8736192042257384,1.725881847870583,0.17612191612945205,-2.105641175215254,0.11623894029455871,1.5081632653061225,0.6630581867388362
-3.012710518929112,0.05744436387040095,-2.845860398942813,0.8776224968777832,-2.845860130590975,0.8776226904540387,-2.870413688230711,0.8787344374373809,-2.7452493625096217,0.14265497661093113,1.3164307268498197,0.1071385903789975,-2.8692140492973564,0.8797371486490657,1.302075834470964,0.10400319320023486,-2.7692751035739063,0.14318113885267658,1.510204081632653,0.6621621621621622
-3.435159310922075,0.05194013746823724,-3.3934995448308967,0.8796690921644982,-3.3934993092060464,0.8796693426108279,-3.4152128070438597,0.8816522038242219,-3.3621179700055657,0.1472732949284838,1.1111268811139121,0.015268541029140418,-3.41418384327912,0.8829706782208443,1.1230166095836052,0.011902415418425552,-3.384833729172235,0.14753756400236,1.5122448979591836,0.6612685560053981
-3.8471450079574563,0.0356240924164073,-3.93901966142171,0.8736246333875504,-3.939019488005185,0.8736249114697877,-3.9602319128974006,0.8779764855523653,-3.941766368954143,0.12411001321686282,3.4328943164369,0.07339194819792556,-3.959543979788534,0.8794542561323901,3.4370584556853423,0.07684400913584959,-3.9694967315041327,0.12403472381376969,1.5142857142857142,0.6603773584905661
-3.9339665274249063,0.011844777306420305,-4.475605051569216,0.8614707974903762,-4.475604938979605,0.8614710649183918,-4.4986537799197786,0.8669696247824381,-4.405339446869583,0.08016859291565893,3.029922442239903,0.12736186140935205,-4.498312051073772,0.8683993894117802,3.0236928039293676,0.13091086043066277,-4.44896302320417,0.07921893533441822,1.5163265306122449,0.6594885598923285
-2.3074839884145373,0.017946933225831595,-5.0007006980346045,0.8496264013243335,-5.000700618427185,0.8496266390026725,-5.025107080236722,0.8544232851042772,-4.401242619121222,0.04321469229343458,2.738833462005731,0.13485814166484195,-5.024987755419616,0.8556697549259822,2.7212531746102164,0.1378699239848582,-4.450004186945035,0.03999356607779046,1.5183673469387755,0.6586021505376344
-2.593640941223458,0.03523207323652931,-5.518457613181417,0.8427391456922559,-5.5184575395741895,0.842739360754968,-5.542634665292685,0.846988158863005,-4.186282987985981,0.0459021568900646,2.7199730745328123,0.12404281944820877,-5.542563765683811,0.848055071698155,2.687938846907053,0.12464107886771351,-4.145686158042203,0.04234594439987065,1.5204081632653061,0.6577181208053691
-2.978935076832895,0.04001486243300846,-6.033729734974401,0.8405873902706775,-6.03372966091886,0.8405875996949211,-6.05780771312762,0.8454165811667864,-4.646521355245728,0.053030667137270046,2.823447565987128,0.14285014078821345,-6.0577012695741335,0.8463777332864689,2.8019022477033935,0.14003226552870157,-4.589690314697669,0.05015806125080429,1.5224489795918368,0.6568364611260054
-3.276494809220727,0.03295529915062698,-6.548315347457606,0.8416013817144086,-6.548315284171925,0.8416015947549804,-6.573700426596175,0.8470269562977073,-5.538109732937367,0.04928644232492476,2.7075677379517216,0.18240946758867224,-6.573540798913274,0.8479688497462956,2.7045809636826936,0.17823090200560485,-5.481758236492857,0.046103155663929404,1.5244897959183674,0.6559571619812583
-3.235988325747017,0.020380032830817907,-7.062793544459413,0.8449108056414948,-7.062793505688669,0.8449110171747847,-7.09009367828135,0.8496724224329765,-6.755197422229214,0.05426940095219995,2.4261939354141266,0.20540961254064904,-7.089954609589698,0.850634084211464,2.434228598950526,0.20159937709909104,-6.7342156004261815,0.05031876146771559,1.526530612244898,0.6550802139037433
-2.5340200800128865,0.019929559757568584,-7.577689305800395,0.8498801181599029,-7.577689293809166,0.849880313510783,-7.605839390910381,0.8526930877186956,-7.784513610940962,0.07931948763878316,2.0816090785478925,0.19312158548362426,-7.6057742610512875,0.8536509710966588,2.0973717050431673,0.19055407097719992,-7.783022565990668,0.07540069332032646,1.5285714285714287,0.6542056074766355
