wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.5472868217054265,0.8051592097827875,2.5548401899233104,2.5548349224738205,0.784020016669949,0.000254996769052895,1.0000048335441651,1.0000073485169285,0.0002533850835589829
1.5462879276952872,0.833765860026353,2.5934505984564704,2.593445246411916,0.8124949874107381,0.00025177977576958934,1.0000046774605051,1.0000072239066522,0.00025003334438645196
1.545290322580645,0.8623610895592541,2.632057539577382,2.632052111897885,0.8409363350312621,0.0002481129943098004,1.0000045241765718,1.0000071070828191,0.00024623322776137015
1.5442940038684718,0.8909401132065337,2.670661010818152,2.670655516652379,0.8693379481646113,0.00024400807340292345,1.0000043758958455,1.000006999694751,0.00024199664658429166
1.543298969072165,0.9194966201988648,2.7092610100225345,2.7092554586583324,0.8976919041539488,0.00023947763512530262,1.0000042347238385,1.0000069032878813,0.00023733649000501686
1.542305215711526,0.9480225752789658,2.747857535334151,2.7478519361496136,0.9259882242523566,0.00023453524626305817,1.0000041026524533,1.0000068192922358,0.00023226659479094646
1.5413127413127414,0.9765079618217637,2.786450585183222,2.7864449475985364,0.9542145586891417,0.000229195388035743,1.0000039815453623,1.0000067490118394,0.00022680171522026309
1.5403215434083604,1.0049404535285391,2.8250401582723526,2.8250344917027803,0.9823557847897008,0.00022347342429635951,1.000003873124522,1.0000066936151604,0.00022095749165351568
1.5393316195372753,1.033304996843434,2.8636262535609807,2.8636205673712953,1.0103934957985174,0.00021738556843027513,1.000003778957893,1.0000066541266068,0.00021475041806142902
1.5383429672447015,1.0615832798119615,2.9022088702490505,2.902203173709755,1.0383053500221469,0.00021094884916624988,1.000003700448517,1.0000066314192184,0.0002081978087918282
1.5373555840821567,1.089753055078723,2.9407880077596835,2.9407823100053028,1.0660642395408002,0.00020418107561421053,1.0000036388249482,1.000006626208515,0.00020131776499125856
1.5363694676074409,1.1177872728437093,2.979363665721192,2.979357975710915,1.093637222684509,0.00019710080194390472,1.0000035951331474,1.0000066390475846,0.00019412914122741496
1.5353846153846151,1.1456529629478223,3.017935843948458,3.0179301704293913,1.1209841430164267,0.00018972729223154056,1.0000035702298942,1.0000066703234556,0.00018665151303621044
1.5344010249839846,1.1733097821909777,3.0565045424238892,3.0564988938971482,1.1480558275851789,0.0001820804861593028,1.0000035647777317,1.0000067202547314,0.00017890514634142233
1.5334186939820742,1.2007081083776137,3.0950697612780385,3.0950641459678785,1.1747917121797125,0.0001741809666168754,1.0000035792414985,1.000006788890534,0.00017091097018597174
1.532437619961612,1.2277865121513571,3.1336315007701123,3.133625926596289,1.2011166750157893,0.0001660499305451133,1.0000036138864545,1.000006876110746,0.00016269055468479384
1.531457800511509,1.254468361927117,3.17218976126826,3.1721842358217573,1.226936759972301,0.00015770916501310934,1.0000036687779952,1.0000069816275323,0.0001542660970317812
1.530479233226837,1.2806572009275103,3.210744543230183,3.2107390737524333,1.2521333152164673,0.00014918103146917784,1.000003743782945,1.0000071049881212,0.00014566041978576578
1.529501915708812,1.3062303533698854,3.2492958471838937,3.249290440549584,1.27655482799565,0.00014048846248456668,1.0000038385724581,1.000007245578863,0.00013689698775105037
1.5285258455647732,1.3310299261566356,3.287843673708836,3.287838336412358,1.3000053409222028,0.0001316549776925121,1.0000039526264064,1.0000074026304437,0.0001279999533245363
1.527551020408163,1.3548498945802934,3.326388023417574,3.326382761563146,1.322227678523449,0.00012270472944029653,1.0000040852392764,1.0000075752242763,0.00011899424601994781
1.5265774378585086,1.3552854372735614,3.364928898767377,3.364923717497546,1.320169348881615,0.00011418592517430767,1.0000042316560138,1.000007758878285,0.00011051581584046376
1.5256050955414013,1.3407629964747505,3.4034662988815385,3.4034612032914504,1.3022745623271308,0.00010579188696950119,1.0000043942952457,1.0000079556619903,0.00010222474986579251
1.5246339910884787,1.3176603069145665,3.44200022355049,3.4419952185660065,1.2749267763369452,9.738945282872834e-05,1.0000045736640908,1.000008165807918,9.396458416284262e-05
1.5236641221374045,1.2835599189524538,3.4805306733292265,3.480525763483304,1.235476095994798,8.908661461703482e-05,1.0000047683774278,1.0000083878607577,8.585604139832433e-05
1.5226954863318498,1.2353101344334532,3.519057648725966,3.519052838166524,1.1805255046015195,8.102671431460663e-05,1.000004976912431,1.0000086202610794,7.806025124785934e-05
1.521728081321474,1.168943343213729,3.5575811501895056,3.5575764426905288,1.1059441447086813,7.340368670120126e-05,1.0000051976220854,1.000008861357424,7.079507365436316e-05
1.5207619047619048,1.0798727896434952,3.596101178097814,3.5960965770734994,1.0073008242487362,6.648101583496392e-05,1.0000054287495532,1.0000091094189698,6.435316165580678e-05
1.5197969543147207,0.9638182317939709,3.634617732747911,3.6346132412696783,0.881233608606862,6.060821101138963e-05,1.0000056684433516,1.000009362648747,5.9111534477083086e-05
1.518833227647432,0.8190822356143128,3.6731308143472203,3.673126435163358,0.7282038471513904,5.6215728402224763e-05,1.0000059147731966,1.0000096191972783,5.550801241423748e-05
1.51787072243346,0.6500994766898394,3.7116404230062945,3.711636158564009,0.5557595358701023,5.37538315426899e-05,1.0000061657463561,1.00000987717651,5.3952389307282694e-05
1.5169094363521216,0.46967868160027354,3.7501465587331526,3.7501424112027637,0.37887317328061393,5.355599532236886e-05,1.0000064193243974,1.00001013467394,5.467969793732105e-05
1.5159493670886077,0.2957074328765456,3.788649221429024,3.7886451927300335,0.21454886064963377,5.569071565609743e-05,1.000006673440232,1.0000103897668702,5.764156930156421e-05
1.514990512333966,0.14320939147871656,3.8271484108856924,3.8271445027144377,0.074528478200517,5.993210072198664e-05,1.0000069260152642,1.000010640536622,6.253885059963759e-05
1.5140328697850822,0.019121585216049782,3.8656441267843187,3.8656403406429183,-0.037351700632588886,6.587861825911552e-05,1.0000071749765451,1.0000108850826384,6.896052693809439e-05
1.5130764371446621,-0.07677794820046124,3.904136368695846,3.9041327059221262,-0.12288056038180176,7.310408892181911e-05,1.0000074182737966,1.0000111215363527,7.650960337170593e-05
1.512121212121212,-0.1482962273408188,3.942625136082908,3.9426215978809984,-0.18618386171156057,8.124451354994173e-05,1.0000076538961502,1.0000113480747312,8.486033300659463e-05
1.511167192429022,-0.20007333130487276,3.9811104283031753,3.9811070157744606,-0.231646459286047,9.001896468215697e-05,1.000007879888512,1.0000115629333914,9.376452331103985e-05
1.510214375788146,-0.23630674380355793,4.019592244614119,4.019588958788223,-0.26306550303667114,9.921891491311924e-05,1.0000080943673728,1.0000117644191664,0.0001030376716160355
1.5092627599243855,-0.26039294071699715,4.058070584179202,4.058067426044696,-0.2834678376199535,0.00010869022846508034,1.0000082955359975,1.0000119509220737,0.0001125422123977137
1.5083123425692695,-0.2749554779247939,4.0965454460753925,4.096542416609906,-0.29518420393419936,0.00011831730695379277,1.000008481698838,1.0000121209265616,0.00012217374692235626
1.5073631214600376,-0.2819862718760804,4.135016829301793,4.135013929501228,-0.299988121505718,0.0001280113656930369,1.0000086512750856,1.000012273021976,0.00013185106717354155
1.5064150943396226,-0.2829933329092667,4.173484732789629,4.173481963696181,-0.2992284465801549,0.00013770231878465098,1.000008802811239,1.0000124059121414,0.00014150927593454152
1.505468258956631,-0.27912328417285864,4.211949155413056,4.211946518141755,-0.29393648741192735,0.00014733329408663445,1.00000893499262,1.0000125184240434,0.00015109512113304927
1.5045226130653264,-0.27125484408948797,4.250410096001156,4.250407591764652,-0.2849071566827671,0.00015685694192450105,1.0000090466537304,1.0000126095154922,0.00016056383641957793
1.5035781544256122,-0.2600677783097787,4.2888675533505936,4.288865183481946,-0.2727588510409954,0.0001662329387412976,1.0000091367873774,1.0000126782817513,0.00016987698902757423
1.5026348808030112,-0.24609314359324455,4.327321526239249,4.32731929221246,-0.25797724384047727,0.00017542628337644428,1.0000092045525195,1.0000127239610876,0.0001790010002271785
1.501692789968652,-0.229749848248091,4.365772013440186,4.365769916888281,-0.24094731457049554,0.00018440612179864704,1.0000092492807455,1.0000127459391825,0.00018790611765587964
1.500751879699248,-0.21137136750478558,4.404219013736373,4.404217056466826,-0.22197688652555453,0.00019314492765341363,1.0000092704813732,1.000012743752401,0.00019656569431615744
1.499812147777082,-0.19122540511613909,4.442662525935708,4.44266070994303,-0.2013140502835628,0.00020161792526302084,1.0000092678451202,1.0000127170899074,0.00020495567814967264
1.4988735919899874,-0.16952848873130172,4.4811025488861995,4.481100876361557,-0.17916017111817995,0.0002098026799038698,1.0000092412463095,1.0000126657945756,0.00021305424794885967
1.497936210131332,-0.1464569049819943,4.519539081491494,4.519537554829224,-0.15567968728778428,0.0002176788049599962,1.0000091907436266,1.0000125898627534,0.00022084155220581528
1.497,-0.12215496916620064,4.557972122726109,4.557970744527037,-0.131007557970464,0.0002252277517019913,1.0000091165794092,1.0000124894428435,0.00022829952117797258
1.496064959400375,-0.09674133673957508,4.59640167165082,4.596400444722322,-0.10525497477779366,0.0002324326581033812,1.0000090191774869,1.0000123648327515,0.00023541173154638804
1.4951310861423222,-0.07031386266230426,4.634827727427576,4.634826654780328,-0.07851377870882892,0.00023927824025306096,1.0000088991395713,1.0000122164761864,0.00024216330921484415
1.494198378041173,-0.04295337371283633,4.673250289334235,4.673249374175652,-0.050859903073874745,0.0002457507147332152,1.0000087572402905,1.0000120449579177,0.0002485408599348483
1.4932668329177057,-0.014713121628419234,4.71166935618736,4.71166860188017,-0.022336447802111793,0.00025205254396985295,1.0000085951508118,1.0000118518472245,0.000254747324191791
1.492336448598131,0.014148507881646226,4.750084920102582,4.75008432981476,0.006872461048997266,0.000260751592802255,1.0000084229942683,1.000011648473339,0.00026335287262452826
1.4914072229140725,0.04312050674545327,4.788496988182831,4.788496565658917,0.036176530344034064,0.00026904160642901955,1.0000082327428372,1.000011424998783,0.0002715507775435154
1.4904791537025515,0.07219820972824559,4.826905560313372,4.826905309435864,0.06557337677480053,0.0002769063339077345,1.0000080257634232,1.0000111824803732,0.0002793250115055506
1.4895522388059703,0.10137731244023696,4.865310636560713,4.865310561327704,0.0950606617001597,0.00028433046572567836,1.0000078035522872,1.0000109220781122,0.0002866604865819131
1.4886264760720946,0.13065380110456662,4.903712217182468,4.903712321682486,0.12463608221266123,0.00029129966157993815,1.0000075677229192,1.0000106450450659,0.0002935430815993921
1.487701863354037,0.16002389430729308,4.942110302636403,4.942110591020622,0.15429736134183564,0.0002978005761108072,1.0000073199929729,1.0000103527165778,0.0002999596673295431
1.4867783985102418,0.18948399356823054,4.980504893588017,4.980505370040048,0.18404223739900227,0.000303820882571662,1.0000070621704737,1.000010046498976,0.0003058981296057959
1.4858560794044664,0.21903064037503914,5.018895990917221,5.01889665962069,0.21386845238741858,0.0003093492943628043,1.0000067961392844,1.00000972785778,0.0003113473903086714
1.4849349039057655,0.2486604778983086,5.057283595723341,5.057284460827508,0.243773739436776,0.00031437558441509676,1.0000065238440201,1.0000093983055542,0.0003162974261943641
1.4840148698884756,0.2783702158680662,5.095667709329128,5.095668774912793,0.27375580902669294,0.00031889060237326423,1.0000062472745375,1.0000090593895157,0.0003207392855295576
1.4830959752321982,0.30815659760261804,5.134048333283142,5.1340496033171235,0.3038123339790553,0.00032288628955654306,1.0000059684500515,1.0000087126789354,0.0003246651025002879
1.4821782178217822,0.3380163680578322,5.1724254693609915,5.172426947669452,0.3339409328724055,0.00032635569167885684,1.0000056894030898,1.0000083597524936,0.0003280681093875358
1.4812615955473099,0.3679462421286772,5.210799119564896,5.210800809785831,0.36413915170341343,0.00032929296930631833,1.0000054121633348,1.0000080021856526,0.0003309426464822946
1.480346106304079,0.3979428723883487,5.249169286122095,5.249171191667269,0.39440444347040027,0.0003316934060182082,1.000005138741533,1.0000076415381582,0.00033328416970648995
1.479431747992588,0.4280028155110241,5.2875359714817805,5.28753809549645,0.4247341453215463,0.0003335534143002547,1.0000048711135587,1.0000072793417636,0.00033508925597388077
1.4785185185185183,0.4581224965882554,5.325899178310587,5.325901523633313,0.4551254528323148,0.0003348705391319055,1.0000046112047796,1.0000069170882653,0.00033635560624499283
1.4776064157927207,0.48829817056855934,5.364258909486947,5.3642614786098175,0.48557539090137886,0.0003356434592834014,1.0000043608748275,1.000006556217953,0.00033708204629830595
1.476695437731196,0.518525879942523,5.402615168093911,5.402617963123509,0.5160807806872195,0.00033587198633127963,1.0000041219029074,1.0000061981085628,0.0003372685252212022
1.4757855822550832,0.5488014076607024,5.440967957410962,5.440970980030375,0.546638201793887,0.00033555706139668347,1.0000038959737318,1.0000058440647936,0.00033691611162683444
1.4748768472906406,0.5791202242280088,5.479317280904471,5.479320532336674,0.5772439489099398,0.0003347007496352711,1.000003684664216,1.0000054953084982,0.0003360269876193087
1.473969230769231,0.6094774275998351,5.5176631422172635,5.517666623190152,0.6078939817759391,0.0003333062325006412,1.0000034894310088,1.0000051529696021,0.0003346044405337829
1.4730627306273065,0.6398676743500805,5.556005545156899,5.556009255870301,0.6385838672222227,0.0003313777978054389,1.0000033115989828,1.0000048180778238,0.0003326528524640948
1.472157344806392,0.6702851003017631,5.5943444936832325,5.594348433778148,0.6693087117663011,0.00032892082764011726,1.0000031523507316,1.0000044915552588,0.00033017768764164135
1.4712530712530711,0.7007232282788538,5.632679991895088,5.63268416042543,0.7000630827957217,0.00032594178419470126,1.0000030127171862,1.000004174209874,0.0003271854777008045
1.4703499079189688,0.731174860260743,5.671012044016077,5.67101643942318,0.7308409160123943,0.0003224481935246045,1.0000028935694092,1.0000038667299787,0.00032368380486485885
1.4694478527607364,0.7616319505894202,5.709340654380004,5.709345274470111,0.7616354063084146,0.00031844862736441236,1.0000027956116158,1.0000035696796765,0.00031968128315015295
1.4685469037400367,0.7920854559217334,5.747665827415468,5.747670669340406,0.7924388783721859,0.00031395268306690295,1.0000027193754932,1.0000032834953787,0.00031518753765438263
1.4676470588235297,0.82252515671932,5.785987567630338,5.7859926278715825,0.8232426325954634,0.0003089709617547421,1.0000026652158462,1.0000030084833536,0.0003102131819979443
1.4667483159828538,0.8529394436271822,5.824305879595704,5.824311153951989,0.8540367605969487,0.00030351504484233305,1.0000026333075855,1.0000027448183453,0.00030476979406379175
1.4658506731946146,0.8833150602827144,5.862620767929883,5.862626251508494,0.884809923152543,0.00029759746905512566,1.0000026236441357,1.0000024925433066,0.0002988698901355321
1.4649541284403667,0.9136367918378778,5.900932237282108,5.900937924493979,0.9155490814147031,0.000291231700148509,1.000002636037193,1.0000022515701676,0.00029252689760164935
1.4640586797066013,0.9438870852519139,5.939240292316531,5.939246176875224,0.9462391695581476,0.0002844321055515641,1.0000026701178826,1.0000020216816907,0.0002857551264218029
1.4631643249847281,0.9740455833886874,5.977544937696273,5.977551012620901,0.9768626936345255,0.0002772139262172771,1.0000027253393182,1.000001802534389,0.000278569739571412
1.4622710622710622,1.0040885492366272,6.015846178067856,6.015852435689995,1.007399236592474,0.00026959324805047555,1.0000028009804842,1.000001593662443,0.00027098672277479344
1.461378889566809,1.0339881489802987,6.054144018046013,6.054150450020579,1.0378248430924026,0.0002615869733762044,1.0000028961514664,1.000001394482632,0.0002630228538904076
