s11a,s11m,s12a,s12m,s13a,s13m,s21a,s21m,s22a,s22m,s23a,s23m,s31a,s31m,s32a,s32m,s33a,s33m,wavelengths,freqs
-1.5905216890123872,0.049416189780229165,-1.6707386855367183,1.1010252752381724,-1.6707385518569036,1.1010253357620352,-1.6949671342508772,1.1084247819666542,-0.8463722363823382,0.0676235567790851,2.298498348579255,0.2182848448051743,-1.6942657593207684,1.1088988890066407,2.2820527738849967,0.2169649646485728,-0.9025289163225229,0.06765748982484422,1.5,0.6666666666666666
-2.2268374704688876,0.06530550376206133,-2.2099642996949576,1.1092709266892744,-2.209964135160075,1.109271003893109,-2.2360291282292653,1.114143269282149,-1.7997801121790629,0.10354568337320713,1.8900829495915674,0.19732403364517148,-2.2350640086298426,1.114709879404408,1.8758528339934293,0.19485308153852654,-1.8349856968626153,0.10420510700691997,1.5020408163265306,0.6657608695652174
-2.775944428377046,0.07329437928856107,-2.7510995319717373,1.1184683563062237,-2.751099342288165,1.11846846961725,-2.776402899980381,1.1200405551891368,-2.5067614641642026,0.1369731260173468,1.4612613054440284,0.13836622655563519,-2.7752333967341114,1.120902870112313,1.4483797227787778,0.1352733990230635,-2.5324556603621584,0.1374273342357644,1.5040816326530613,0.6648575305291723
-3.310140000851834,0.07034098560418668,-3.295455810036251,1.125865641152071,-3.2954556130948487,1.1258658056150537,-3.3179088230681035,1.1262607691266335,-3.13300040540509,0.15275447272319373,1.0083540531135249,0.05257601895369759,-3.316710404184772,1.1275163074072712,0.9917807223509012,0.04928503044579685,-3.1551960217853856,0.1528684135284383,1.506122448979592,0.6639566395663956
-3.877499843556285,0.05547517409971389,-3.8422574394599858,1.1273035513326433,-3.8422572599886884,1.1273037659146128,-3.8623711771133027,1.129647561230593,-3.7318609066665567,0.14368887151873647,3.747519849002388,0.040755222747962706,-3.86133100741986,1.1312772925965633,3.744390801650935,0.04408179982610635,-3.754981515740825,0.14351647700263384,1.5081632653061225,0.6630581867388362
-4.59281326721527,0.030378864308588643,-4.387489588475268,1.1193809135752113,-4.38748944630513,1.1193811575798596,-4.407772610402158,1.1246688234280893,-4.304452933512382,0.10984432295351977,3.2863877069725906,0.11620085335576713,-4.407049626958926,1.126491129983764,3.278782711572121,0.11951062500945138,-4.335236683183747,0.1092953864158891,1.510204081632653,0.6621621621621622
-6.681302923047678,0.011361445166407332,-4.9248352542443925,1.1035456533733208,-4.924835153015674,1.1035458967924339,-4.94692908566855,1.1098796131902011,-4.755921837956289,0.062181892025296205,2.891381255758187,0.15100470746804093,-4.94652812009487,1.111650249972667,2.878268922034073,0.15402148197479984,-4.809570927292393,0.06073730540309874,1.5122448979591836,0.6612685560053981
-8.200277372852744,0.03269504220993478,-5.450926611381646,1.0870257045405294,-5.450926537492642,1.0870259278095815,-5.474054995682672,1.0927262078202802,-4.597395459433593,0.028950428850950234,2.655663935633278,0.1451047562866728,-5.473874895822869,1.0942774602697092,2.632258096180133,0.14685843761452919,-4.631206688155998,0.025246789915864865,1.5142857142857142,0.6603773584905661
-8.879848342181415,0.0452177638082977,-5.968724222914905,1.076438583186722,-5.968724159094295,1.0764387874185237,-5.991942768199165,1.082023895087964,-4.39954434209314,0.03421632555842515,2.6736763218170436,0.13659318104960316,-5.991802458045573,1.0833377442959597,2.6456548566845735,0.13533145127405544,-4.313468231046649,0.03140452610981679,1.5163265306122449,0.6594885598923285
-9.414684143894615,0.040594420303639994,-6.4834408259624,1.0728520614089445,-6.483440766280679,1.0728522587392242,-6.50732661998209,1.0790646601185903,-5.103597532796165,0.03673188412986521,2.6991471574444215,0.16012770676902882,-6.507132383497592,1.080267281446858,2.688392976469716,0.1563628250184015,-5.014981161937953,0.034091697885882656,1.5183673469387755,0.6586021505376344
-9.74044127256032,0.02237495283951829,-6.998052377912605,1.0741810600624333,-6.9980523284316885,1.0741812572818756,-7.023551242943759,1.0802937367826493,-6.369654445763669,0.039311500714850595,2.5134065156650456,0.19039071392026138,-7.023315264974737,1.0814920284478233,2.517870383447622,0.18632634523250102,-6.328491205837469,0.035493970532991026,1.5204081632653061,0.6577181208053691
-8.4745713623762,0.011667371929543433,-7.5134698759885366,1.0783294007902664,-7.513469844128361,1.0783295926102625,-7.540293955095772,1.0827387903255885,-7.534489904999724,0.06344166842058407,2.202141721596454,0.19417078799636103,-7.540094994137894,1.0839818548037807,2.215747754774427,0.19109031286967518,-7.53468493276277,0.05943292260679293,1.5224489795918368,0.6568364611260054
-8.26944089562216,0.03628668466974904,-8.029671831791113,1.083766083598583,-8.029671817110588,1.0837662576994476,-8.05617896524683,1.0857121883778325,-8.347609738407048,0.09642702933524673,1.8499807325240343,0.15994031228034655,-8.05609351695267,1.0869354650361385,1.8719156165819757,0.15836512272351172,-8.348720142344995,0.09263506317554573,1.5244897959183674,0.6559571619812583
-8.621974042489859,0.05929202348212574,-8.546188791339379,1.0895786880297993,-8.546188784371145,1.0895788345050659,-8.570653499197553,1.0900953793047128,-9.022807580854527,0.12239117304997892,1.5302556898949178,0.09244374450533364,-8.570666282719733,1.0911960976714428,1.5683403018534934,0.09253819734121174,-9.021169162953221,0.11890776056564663,1.526530612244898,0.6550802139037433
-9.032943065008007,0.07386002351577625,-9.062531736545342,1.095433878913314,-9.06253172425909,1.0954339960069157,-9.084576198100933,1.0968200096732788,-9.65507786918597,0.13338777102380647,2.3399681631983946,0.01631686708417472,-9.084615328538078,1.0977382479646307,2.345517632304759,0.01954764912739866,-9.65167880278336,0.13021912149444206,1.5285714285714287,0.6542056074766355
-9.458546703599572,0.07738167063361223,-9.578452125635106,1.1013146823877857,-9.57845209706034,1.1013147753978418,-9.599539660272182,1.1054945565148215,-10.2900269468776,0.1275797161333916,3.516329067753766,0.08850916442431701,-9.599508368034709,1.1062219241916762,3.48320834266277,0.08779479069555554,-10.285664234373106,0.12465364697074109,1.530612244897959,0.6533333333333333
-9.889524725702557,0.06930320362724562,-10.093988481921267,1.1071741542901374,-10.09398842972919,1.1071742321047515,-10.116438679598833,1.1141816455053524,-10.971348130124646,0.10873292162303284,3.21170126134293,0.16274239587151254,-10.116255474839518,1.114776220680018,3.196936299127474,0.16110891962234675,-10.967231855924528,0.10589858537358054,1.5326530612244897,0.6524633821571239
-10.320233485386298,0.05117643199269308,-10.609188523914446,1.1126474804322395,-10.609188443829003,1.1126475538838818,-10.634515330727394,1.1205883627839834,-11.764273511190698,0.08590677968880547,2.8635091434332898,0.20997056243387263,-10.63413720933505,1.1211233522671635,2.85504275122768,0.20764930621661512,-11.763586144746887,0.08301589279139174,1.5346938775510204,0.6515957446808511
