s22a,s22m,s21a,s21m,s23a,s23m,s24a,s24m,s12a,s12m,s11a,s11m,s13a,s13m,s14a,s14m,s32a,s32m,s31a,s31m,s33a,s33m,s34a,s34m,s42a,s42m,s41a,s41m,s43a,s43m,s44a,s44m,wavelengths,freqs
-9.079697977201969,0.06003942600950845,-9.295506660029787,0.005053241492877232,-3.810083910272644,0.9533309207748744,-6.719847624621489,0.23505414149651832,-9.313954311778087,0.006552606313950215,-3.1115750902161423,0.03390653431847778,-6.739535252127651,0.23501403078567282,-0.22539206672713952,0.9713863095120939,-3.8108672811580666,0.9529170304555328,-6.720212404473978,0.18221177506058187,-8.95855451586582,0.05610077518568745,-9.008418131086678,0.005606463646917494,-6.7399399595379705,0.30300378917056364,-0.22540186131305312,0.9713896156615587,-9.028327361891566,0.00721947050730649,-3.089218037937333,0.03386027040480282,1.5204081632653061,0.6577181208053691
-9.431523038684814,0.05476430036817171,-10.008654528283847,0.0046755367160279115,-4.235899723028457,0.9538076415641862,-7.07590854297924,0.23635049805146605,-10.024136032889128,0.006052701267355111,-3.1305082457757782,0.03414817998253499,-7.09623915637094,0.23637814408715022,-0.5123784147523329,0.9710525241141827,-4.2367095390473235,0.95308269891379,-7.076334696223939,0.18333241840610473,-9.283865639416506,0.05488309256927302,-9.677681494264117,0.005286565532518522,-7.0966023620170935,0.3044700694446604,-0.5123871320376886,0.9710417437332334,-9.699100277402001,0.006808732398737334,-3.1102018782659218,0.03454057550209002,1.5224489795918368,0.6568364611260054
-9.707475129494627,0.043125475742476244,-10.72532644662602,0.004242219847593402,-4.661146002242988,0.9545677118069092,-7.431446878323926,0.23772107492045338,-10.739634942334643,0.005471600441174237,-3.15058781477818,0.03394618215641078,-7.452265176587235,0.2377053711762146,-0.7985391003634341,0.9707398443954187,-4.661781628952791,0.9535514189299039,-7.431773006931358,0.18451272006959113,-9.559524721522084,0.047696174232655965,-10.344298603616021,0.004891545199146242,-7.452541960186481,0.30589270272120445,-0.7985386797173079,0.9707174597395671,-10.368004713276235,0.006300456631552557,-3.139268075795493,0.03467181911236034,1.5244897959183674,0.6559571619812583
-9.79727470360427,0.028979658378834355,-11.448228206353658,0.0037383250458502245,-5.0858514524272,0.9552085177919788,-7.786495328827041,0.23907688329710391,-11.463873287045082,0.004799125089532183,-3.1638710869688005,0.03338354334484498,-7.807398053927216,0.23897983881444013,-1.0838990570145985,0.9704471350627114,-5.08617307645677,0.9540438494572049,-7.786614129582926,0.1857043628115876,-9.735457974879413,0.03683440458353548,-11.006195768638635,0.004407427804820986,-7.807553567801181,0.30725716736998004,-1.083884617371556,0.9704199044675251,-11.03255391495088,0.005677951175365537,-3.1658393536751346,0.03420645440958651,1.526530612244898,0.6550802139037433
-9.461672081345364,0.020873271560286035,-12.186986220936532,0.0031537436281547917,-5.509775475940588,0.955443152211704,-8.14084100228595,0.24035419919539383,-12.206704922231847,0.004031599936666839,-3.1652865165171287,0.03269733140828234,-8.161500596354447,0.24022529641188708,-1.368473990972901,0.9701590588742434,-5.509777177801542,0.9543193555742765,-8.140762099997426,0.18686501805146208,-9.701881310322511,0.02663574999246486,-11.662176188347258,0.0038189700556382285,-8.161518971205759,0.30859786625928975,-1.3684459077202291,0.9701351301338412,-11.691059673548558,0.004923262512482291,-3.180420928306699,0.03333189513300914,1.5285714285714287,0.6542056074766355
-9.127378981512773,0.026312397239267857,-12.966898613420257,0.002498022518505173,-5.932587272488013,0.9552270075320668,-8.494192463412922,0.2415450518671039,-12.993040113985943,0.0031876908249774036,-3.155298273550517,0.03217622799698438,-8.51459716024392,0.24147357633621,-1.6522629410315595,0.9698577644047,-5.932386714012695,0.9542765222982328,-8.494029735251344,0.18797767558884607,-9.429023420937845,0.023402998700621996,-12.312439706591707,0.0031167016820418995,-8.514484789054878,0.30995600885733016,-1.6522265241897904,0.969843132977351,-12.343113301728,0.0040251337885713985,-3.1780893330921347,0.032404032145441165,1.530612244897959,0.6533333333333333
-9.203512704578175,0.03497117989365208,-13.854119342903687,0.0018276058060806568,-6.3540684051797065,0.9547160011911406,-8.846370803804586,0.24268861546321505,-13.886863316773496,0.002341623471611397,-3.1404685664151235,0.032012708694232506,-8.866820526016621,0.2427302014748011,-1.9352523705948597,0.9695360022558585,-6.353823212410797,0.9539544669103835,-8.846264347555916,0.18905154786198164,-9.282428548821947,0.027423802296435405,-12.959349279002359,0.002301643157257936,-8.866601893084784,0.31133548080781936,-1.9352152277925023,0.9695320328005725,-12.99013952288792,0.0029848620488092674,-3.161800342523024,0.031790639422458564,1.5326530612244897,0.6524633821571239
-9.444282745707069,0.038913399930690144,-15.000730092948633,0.001330785564483907,-6.774201836569365,0.9541052919847252,-9.197394766732373,0.2438327640541648,-15.029239131247868,0.0017252482697706162,-3.129915309056446,0.0321917068438126,-9.21826800603716,0.24396327981920748,-2.217429138073175,0.969202720772956,-6.774012807257956,0.9534502273004762,-9.197421401616747,0.19010633615968917,-9.362240339790503,0.031582227210867314,-13.610997037552172,0.0013869591245718252,-9.217976024967422,0.31269028285298384,-2.217397543296506,0.969205995791406,-13.637888341741483,0.0018184267102975163,-3.1419852147542233,0.031672955519833554,1.5346938775510204,0.6515957446808511
-9.725468486663836,0.03597006329603638,-16.368600514079162,0.0013975234551441961,-7.193102853415908,0.9534765596316156,-9.547411791288557,0.24499571189951233,-16.37834349753365,0.0018004265089521237,-3.1295889500706644,0.032503856174311535,-9.568878306068832,0.24512479959096836,-2.4987935107740578,0.9688770931007114,-7.192967643388208,0.9528237269250739,-9.5475432966788,0.19115332229394208,-9.530450867805321,0.031711278449739276,-14.342741371999079,0.0003986247755123276,-9.568544058812313,0.3139542342103105,-2.498769670423987,0.9688816077857693,-14.336212928530431,0.0005558501862405735,-3.1301563620687,0.03194095793506375,1.536734693877551,0.650730411686587
-9.964090556096824,0.026616966748727548,-17.469042732095676,0.002019167771122144,-7.610862610686112,0.9527620238562475,-9.896539399245507,0.24615595201792723,-17.479561499044248,0.002563327489728704,-3.139088567871375,0.032673566108936306,-9.918426599906388,0.24618969693473025,-2.779363122072584,0.9685748008887073,-7.6107034304114745,0.9520625545577934,-9.896672944998144,0.19218801375395328,-9.674312120231281,0.027237471104266015,-11.610644217544579,0.0006425447531016608,-9.918073401546431,0.315092772604643,-2.7793446964557154,0.9685752496921236,-11.661152358883133,0.0007730532682762002,-3.1314443518107993,0.03227782215751337,1.5387755102040817,0.649867374005305
