s11a,s11m,s31a,s31m,s41a,s41m,s21a,s21m,s22m,s22a,s33m,s33a,s44m,s44a,s12m,s12a,s34m,s34a,s43m,s43a,s13m,s13a,s24m,s24a,s42m,s42a,s14m,s14a,s23m,s23a,s32m,s32a,wavelengths,freqs
1.11165292798788,0.036911875592902196,-1.535249731002277,0.39359595739315106,-2.6367863444359214,0.025283702319322882,-2.6382453503226366,0.032772188277967226,0.036911875592902196,1.11165292798788,0.036911875592902196,1.11165292798788,0.036911875592902196,1.11165292798788,0.032772188277967226,-2.6382453503226366,0.032772188277967226,-2.6382453503226366,0.032772188277967226,-2.6382453503226366,0.39359595739315106,-1.535249731002277,0.39359595739315106,-1.535249731002277,0.39359595739315106,-1.535249731002277,0.025283702319322882,-2.6367863444359214,0.025283702319322882,-2.6367863444359214,0.025283702319322882,-2.6367863444359214,1.5,0.6666666666666666
0.3818570781270405,0.030814409690278634,-1.7035690049111187,0.3884024488380859,-2.8592055504642846,0.024906889619375858,-2.8604674184293333,0.03223792252146652,0.030814409690278634,0.3818570781270405,0.030814409690278634,0.3818570781270405,0.030814409690278634,0.3818570781270405,0.03223792252146652,-2.8604674184293333,0.03223792252146652,-2.8604674184293333,0.03223792252146652,-2.8604674184293333,0.3884024488380859,-1.7035690049111187,0.3884024488380859,-1.7035690049111187,0.3884024488380859,-1.7035690049111187,0.024906889619375858,-2.8592055504642846,0.024906889619375858,-2.8592055504642846,0.024906889619375858,-2.8592055504642846,1.5020408163265306,0.6657608695652174
-0.4095221165168958,0.035456667691536464,-1.868147011803806,0.38278550556635754,-3.07480289969815,0.024444860884904267,-3.0756887177054386,0.03159924259341631,0.035456667691536464,-0.4095221165168958,0.035456667691536464,-0.4095221165168958,0.035456667691536464,-0.4095221165168958,0.03159924259341631,-3.0756887177054386,0.03159924259341631,-3.0756887177054386,0.03159924259341631,-3.0756887177054386,0.38278550556635754,-1.868147011803806,0.38278550556635754,-1.868147011803806,0.38278550556635754,-1.868147011803806,0.024444860884904267,-3.07480289969815,0.024444860884904267,-3.07480289969815,0.024444860884904267,-3.07480289969815,1.5040816326530613,0.6648575305291723
-0.9869219410214564,0.04873083999938527,-2.0287667976369503,0.37713907219929743,-3.2826976660287426,0.023944842785728063,-3.2830901910493346,0.030919126098147124,0.04873083999938527,-0.9869219410214564,0.04873083999938527,-0.9869219410214564,0.04873083999938527,-0.9869219410214564,0.030919126098147124,-3.2830901910493346,0.030919126098147124,-3.2830901910493346,0.030919126098147124,-3.2830901910493346,0.37713907219929743,-2.0287667976369503,0.37713907219929743,-2.0287667976369503,0.37713907219929743,-2.0287667976369503,0.023944842785728063,-3.2826976660287426,0.023944842785728063,-3.2826976660287426,0.023944842785728063,-3.2826976660287426,1.506122448979592,0.6639566395663956
-1.3951997172460608,0.06564405183797041,-2.1855561684656677,0.37185068523253273,-3.4825694755147008,0.023462635228832452,-3.482435612768564,0.03027035979737849,0.06564405183797041,-1.3951997172460608,0.06564405183797041,-1.3951997172460608,0.06564405183797041,-1.3951997172460608,0.03027035979737849,-3.482435612768564,0.03027035979737849,-3.482435612768564,0.03027035979737849,-3.482435612768564,0.37185068523253273,-2.1855561684656677,0.37185068523253273,-2.1855561684656677,0.37185068523253273,-2.1855561684656677,0.023462635228832452,-3.4825694755147008,0.023462635228832452,-3.4825694755147008,0.023462635228832452,-3.4825694755147008,1.5081632653061225,0.6630581867388362
-1.7209642334530886,0.08350384244233698,-2.3389969758462796,0.367251619262828,-3.6749355274371656,0.023056399868512885,-3.674339042541066,0.029727329665155167,0.08350384244233698,-1.7209642334530886,0.08350384244233698,-1.7209642334530886,0.08350384244233698,-1.7209642334530886,0.029727329665155167,-3.674339042541066,0.029727329665155167,-3.674339042541066,0.029727329665155167,-3.674339042541066,0.367251619262828,-2.3389969758462796,0.367251619262828,-2.3389969758462796,0.367251619262828,-2.3389969758462796,0.023056399868512885,-3.6749355274371656,0.023056399868512885,-3.6749355274371656,0.023056399868512885,-3.6749355274371656,1.510204081632653,0.6621621621621622
-2.0063201433484905,0.1009289940980879,-2.489870223068051,0.3635735159215052,-3.8613310117444652,0.022778459705434632,-3.860425831915617,0.029355486858749235,0.1009289940980879,-2.0063201433484905,0.1009289940980879,-2.0063201433484905,0.1009289940980879,-2.0063201433484905,0.029355486858749235,-3.860425831915617,0.029355486858749235,-3.860425831915617,0.029355486858749235,-3.860425831915617,0.3635735159215052,-2.489870223068051,0.3635735159215052,-2.489870223068051,0.3635735159215052,-2.489870223068051,0.022778459705434632,-3.8613310117444652,0.022778459705434632,-3.8613310117444652,0.022778459705434632,-3.8613310117444652,1.5122448979591836,0.6612685560053981
-2.270415790787728,0.11704157576229982,-2.639138984305492,0.3609209961756138,-4.0442662954647215,0.022666622264494354,-4.043264527905208,0.02920053163323003,0.11704157576229982,-2.270415790787728,0.11704157576229982,-2.270415790787728,0.11704157576229982,-2.270415790787728,0.02920053163323003,-4.043264527905208,0.02920053163323003,-4.043264527905208,0.02920053163323003,-4.043264527905208,0.3609209961756138,-2.639138984305492,0.3609209961756138,-2.639138984305492,0.3609209961756138,-2.639138984305492,0.022666622264494354,-4.0442662954647215,0.022666622264494354,-4.0442662954647215,0.022666622264494354,-4.0442662954647215,1.5142857142857142,0.6603773584905661
-2.522775947097632,0.1312129218893888,-2.7877936492185555,0.359266395579383,-4.226892367320874,0.0227373829687913,-4.2260128479217665,0.02928033069012581,0.1312129218893888,-2.522775947097632,0.1312129218893888,-2.522775947097632,0.1312129218893888,-2.522775947097632,0.02928033069012581,-4.2260128479217665,0.02928033069012581,-4.2260128479217665,0.02928033069012581,-4.2260128479217665,0.359266395579383,-2.7877936492185555,0.359266395579383,-2.7877936492185555,0.359266395579383,-2.7877936492185555,0.0227373829687913,-4.226892367320874,0.0227373829687913,-4.226892367320874,0.0227373829687913,-4.226892367320874,1.5163265306122449,0.6594885598923285
-2.7687215639738696,0.14299032246141682,-2.936698789273174,0.35846686209892364,-4.4124495876601895,0.022983240039104257,-4.411865375236188,0.02958224811935119,0.14299032246141682,-2.7687215639738696,0.14299032246141682,-2.7687215639738696,0.14299032246141682,-2.7687215639738696,0.02958224811935119,-4.411865375236188,0.02958224811935119,-4.411865375236188,0.02958224811935119,-4.411865375236188,0.35846686209892364,-2.936698789273174,0.35846686209892364,-2.936698789273174,0.35846686209892364,-2.936698789273174,0.022983240039104257,-4.4124495876601895,0.022983240039104257,-4.4124495876601895,0.022983240039104257,-4.4124495876601895,1.5183673469387755,0.6586021505376344
