wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.5,3.056092163697378,3.056092163697378,0.00010864669475349404,0.00010864669475349404,-2.787914565229062,-2.787914565229062,0.4163144451758521,0.4163144451758521
1.5020408163265306,3.020931970828777,3.020931970828777,0.00010983477507879399,0.00010983477507879399,-3.193556416235494,-3.193556416235494,0.42597825197329986,0.42597825197329986
1.5040816326530613,2.971855650737818,2.971855650737818,0.00010969537995635396,0.00010969537995635396,-3.598365217134708,-3.598365217134708,0.43555977322814804,0.43555977322814804
1.506122448979592,2.9252784927471924,2.9252784927471924,0.00010975900153157686,0.00010975900153157686,-4.002432378034938,-4.002432378034938,0.44503658371792193,0.44503658371792193
1.5081632653061225,2.8943301239090142,2.8943301239090142,0.00010959214421691015,0.00010959214421691015,-4.405681643348239,-4.405681643348239,0.4543991407726134,0.4543991407726134
1.510204081632653,2.8333012143026006,2.8333012143026006,0.00010715741217596636,0.00010715741217596636,-4.808167617410172,-4.808167617410172,0.4636259543608462,0.4636259543608462
1.5122448979591836,2.788467879798873,2.788467879798873,0.00010819351210384824,0.00010819351210384824,-5.20989131706493,-5.20989131706493,0.4727039317121679,0.4727039317121679
1.5142857142857142,2.720738883447989,2.720738883447989,0.00011248085528274966,0.00011248085528274966,-5.6108646366114625,-5.6108646366114625,0.4816124364305453,0.4816124364305453
1.5163265306122449,2.7577380613550027,2.7577380613550027,0.00010746759319640216,0.00010746759319640216,-6.011084662508228,-6.011084662508228,0.4903318536595775,0.4903318536595775
1.5183673469387755,2.6745328914417996,2.6745328914417996,0.0001098370826417056,0.0001098370826417056,-6.41055175383698,-6.41055175383698,0.49884814623890883,0.49884814623890883
1.5204081632653061,2.63286683380679,2.63286683380679,0.00010854790721183276,0.00010854790721183276,-6.809300971940454,-6.809300971940454,0.5071412766556612,0.5071412766556612
1.5224489795918368,2.662278305922002,2.662278305922002,0.00010672499956993257,0.00010672499956993257,-7.207295403985708,-7.207295403985708,0.5151914810928095,0.5151914810928095
1.5244897959183674,2.6070490118283676,2.6070490118283676,0.00010713259336716916,0.00010713259336716916,-7.604570122142955,-7.604570122142955,0.5229787688098476,0.5229787688098476
1.5265306122448983,2.562222327364581,2.562222327364581,0.00010629129285708494,0.00010629129285708494,-8.001148183980744,-8.001148183980744,0.5304886091448271,0.5304886091448271
1.5285714285714287,2.5110090258235913,2.5110090258235913,0.00010808593886771176,0.00010808593886771176,-8.396973630538337,-8.396973630538337,0.5376977505407141,0.5376977505407141
1.530612244897959,2.521779622689825,2.521779622689825,0.00010576000150194427,0.00010576000150194427,-8.792099344469934,-8.792099344469934,0.5445912476746652,0.5445912476746652
1.5326530612244897,2.5026677561124044,2.5026677561124044,0.00010534481942818003,0.00010534481942818003,-9.186489398211805,-9.186489398211805,0.5511475523888439,0.5511475523888439
1.5346938775510204,2.4732547220556476,2.4732547220556476,0.00010670997629670435,0.00010670997629670435,-9.580173760137667,-9.580173760137667,0.5573489241690102,0.5573489241690102
1.536734693877551,2.4390504408133684,2.4390504408133684,0.00010490213971618425,0.00010490213971618425,-9.973123751564113,-9.973123751564113,0.5631795997845453,0.5631795997845453
1.5387755102040817,2.3981308777325787,2.3981308777325787,0.00010578792512263993,0.00010578792512263993,-10.365379157816907,-10.365379157816907,0.5686186577498344,0.5686186577498344
1.5408163265306123,2.385926639320891,2.385926639320891,0.00010367819795654679,0.00010367819795654679,-10.756915142065255,-10.756915142065255,0.5736514729598797,0.5736514729598797
1.542857142857143,2.34167219776692,2.34167219776692,0.00010471980248014054,0.00010471980248014054,-11.14772785917063,-11.14772785917063,0.5782618671420373,0.5782618671420373
1.5448979591836736,2.3309987363813702,2.3309987363813702,0.00010210536946783901,0.00010210536946783901,-11.53780356601375,-11.53780356601375,0.5824351525404237,0.5824351525404237
1.546938775510204,2.3074499827342985,2.3074499827342985,0.00010222768259269378,0.00010222768259269378,-11.9272023079695,-11.9272023079695,0.5861525371854144,0.5861525371854144
1.5489795918367348,2.272233763172778,2.272233763172778,0.0001004807019543062,0.0001004807019543062,-12.315847400441049,-12.315847400441049,0.5894052606962664,0.5894052606962664
1.5510204081632653,2.2564274972929446,2.2564274972929446,0.00010123453433696003,0.00010123453433696003,-12.703766160502948,-12.703766160502948,0.5921779028960968,0.5921779028960968
1.5530612244897959,2.202448865891725,2.202448865891725,0.00010246398376353386,0.00010246398376353386,-13.090952096961674,-13.090952096961674,0.5944581841772565,0.5944581841772565
1.5551020408163265,2.199514133188242,2.199514133188242,9.980565347515513e-05,9.980565347515513e-05,-13.477391585559785,-13.477391585559785,0.5962385182789777,0.5962385182789777
1.5571428571428572,2.1406825256574717,2.1406825256574717,9.998133526191776e-05,9.998133526191776e-05,-13.863105277139125,-13.863105277139125,0.5975065320133262,0.5975065320133262
1.5591836734693876,2.094095642989473,2.094095642989473,0.00010230844030653911,0.00010230844030653911,-14.248058247541405,-14.248058247541405,0.5982550980097439,0.5982550980097439
1.5612244897959184,2.053721617010975,2.053721617010975,0.00010143687722171158,0.00010143687722171158,-14.632267733544394,-14.632267733544394,0.598478079088872,0.598478079088872
1.563265306122449,2.0149534945715883,2.0149534945715883,0.00010178668950182734,0.00010178668950182734,-15.015722813660314,-15.015722813660314,0.598170400674063,0.598170400674063
1.5653061224489797,1.9895014640122322,1.9895014640122322,0.0001009899265412865,0.0001009899265412865,-15.398409469432053,-15.398409469432053,0.597329003651219,0.597329003651219
