s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-18.2192122396274,-10.869917456860273,-10.869917456860273,-18.2192122396274,0.010211874841432827,0.41048152330250043,0.41048152330250043,0.010211874841432827,1.4986577181208054
-18.616839903118695,-11.137048075399663,-11.137048075399663,-18.616839903118695,0.009573805455029841,0.42123662867855216,0.42123662867855216,0.009573805455029841,1.5006711409395972
-19.024712587590837,-11.404243400598737,-11.404243400598737,-19.024712587590837,0.009902609862432441,0.43203288571734305,0.43203288571734305,0.009902609862432441,1.5026845637583892
-19.41802192677274,-11.67152516807262,-11.67152516807262,-19.41802192677274,0.011238863156798578,0.44284867229023545,0.44284867229023545,0.011238863156798578,1.504697986577181
-19.78617825404932,-11.938918859078331,-11.938918859078331,-19.78617825404932,0.013470792051731819,0.453653231478293,0.453653231478293,0.013470792051731819,1.506711409395973
-20.133490302231856,-12.206443245514734,-12.206443245514734,-20.133490302231856,0.016376222273664223,0.46440455962814603,0.46440455962814603,0.016376222273664223,1.508724832214765
-20.467775952053564,-12.474095978408622,-12.474095978408622,-20.467775952053564,0.0196646856097177,0.4750522098318375,0.4750522098318375,0.0196646856097177,1.5107382550335569
-20.794596261471185,-12.741849212078382,-12.741849212078382,-20.794596261471185,0.023017414181249723,0.48554312056104626,0.48554312056104626,0.023017414181249723,1.5127516778523489
-21.11701666057152,-13.009651532451649,-13.009651532451649,-21.11701666057152,0.02613115752832836,0.4958292918839971,0.4958292918839971,0.02613115752832836,1.514765100671141
-21.43680067574191,-13.277441672447944,-13.277441672447944,-21.43680067574191,0.028758872603147263,0.5058731334308781,0.5058731334308781,0.028758872603147263,1.5167785234899325
-21.75546408914549,-13.545160327024249,-13.545160327024249,-21.75546408914549,0.03073775969450479,0.5156509707812771,0.5156509707812771,0.03073775969450479,1.5187919463087247
-22.074999652322305,-13.812766364296216,-13.812766364296216,-22.074999652322305,0.03199943627720039,0.5251506345481282,0.5251506345481282,0.03199943627720039,1.5208053691275165
-22.398349688519446,-14.0802442083477,-14.0802442083477,-22.398349688519446,0.03256304107960043,0.5343664222466882,0.5343664222466882,0.03256304107960043,1.5228187919463088
-22.72964862996489,-14.347605247789371,-14.347605247789371,-22.72964862996489,0.0325177822582635,0.5432918052754462,0.5432918052754462,0.0325177822582635,1.5248322147651006
-23.074161192008606,-14.61488229555032,-14.61488229555032,-23.074161192008606,0.03200504502115709,0.5519110347069804,0.5519110347069804,0.03200504502115709,1.5268456375838926
-23.43774967098744,-14.882117153839497,-14.882117153839497,-23.43774967098744,0.031209129097590493,0.5601939463806518,0.5601939463806518,0.031209129097590493,1.5288590604026844
-23.82560910317365,-15.149346646917333,-15.149346646917333,-23.82560910317365,0.0303578364487205,0.5680939682909674,0.5680939682909674,0.0303578364487205,1.5308724832214764
-24.240035126766916,-15.416589694684303,-15.416589694684303,-24.240035126766916,0.029720084555302454,0.5755499408316743,0.5755499408316743,0.029720084555302454,1.5328859060402686
-24.677627374978442,-15.683836588495982,-15.683836588495982,-24.677627374978442,0.029575325736951832,0.5824917705617209,0.5824917705617209,0.029575325736951832,1.5348993288590602
-25.12792324814292,-15.951049148137457,-15.951049148137457,-25.12792324814292,0.030138687629025773,0.588848521825611,0.588848521825611,0.030138687629025773,1.5369127516778522
-25.57608909988724,-16.21816262566421,-16.21816262566421,-25.57608909988724,0.03147145414190682,0.5945561879207267,0.5945561879207267,0.03147145414190682,1.5389261744966443
-26.00883544307427,-16.485094622893264,-16.485094622893264,-26.00883544307427,0.03344693096527877,0.5995643077111174,0.5995643077111174,0.03344693096527877,1.540939597315436
-26.418733497376202,-16.751756672533475,-16.751756672533475,-26.418733497376202,0.03580435045190849,0.6038395701017584,0.6038395701017584,0.03580435045190849,1.542953020134228
-26.804330389863004,-17.018065998927096,-17.018065998927096,-26.804330389863004,0.03824622399711104,0.6073648826374161,0.6073648826374161,0.03824622399711104,1.54496644295302
-27.167996781268165,-17.283956638772995,-17.283956638772995,-27.167996781268165,0.040518252265172826,0.6101357923630943,0.6101357923630943,0.040518252265172826,1.546979865771812
-27.513993865278117,-17.549374181854247,-17.549374181854247,-27.513993865278117,0.04244738516927724,0.6121583305799907,0.6121583305799907,0.04244738516927724,1.5489932885906041
-27.84750011163692,-17.814287817382628,-17.814287817382628,-27.84750011163692,0.043942681417419895,0.6134368603337998,0.6134368603337998,0.043942681417419895,1.551006711409396
-28.174275068679552,-18.078674597514453,-18.078674597514453,-28.174275068679552,0.0449727879479395,0.6139735911749108,0.6139735911749108,0.0449727879479395,1.5530201342281877
-28.500502013114396,-18.342514648732863,-18.342514648732863,-28.500502013114396,0.04553582243516218,0.6137657775781478,0.6137657775781478,0.04553582243516218,1.5550335570469798
-28.8325528726634,-18.60578335668318,-18.60578335668318,-28.8325528726634,0.04563735030783254,0.6128079288092424,0.6128079288092424,0.04563735030783254,1.5570469798657718
