wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.5,-3.0181865470019447,-3.0181865470019447,0.00011963489922802796,0.00011963489922802796,2.9624477988326454,2.9624477988326454,9.09679916701729e-16,9.09679916701729e-16
1.5020408163265306,-3.026857055633166,-3.026857055633166,0.00012063682506485883,0.00012063682506485883,2.5646585418993166,2.5646585418993166,9.54609819418167e-16,9.54609819418167e-16
1.5040816326530613,-3.0835792532833444,-3.0835792532833444,0.00011138075160418345,0.00011138075160418345,2.1635758844354314,2.1635758844354314,9.96991957583189e-16,9.96991957583189e-16
1.506122448979592,-3.1222386823590154,-3.1222386823590154,0.00011181692274367497,0.00011181692274367497,1.7618173628749187,1.7618173628749187,1.0352222128349603e-15,1.0352222128349603e-15
1.5081632653061225,-3.1211902088858987,-3.1211902088858987,0.00010919393092248406,0.00010919393092248406,1.36194128552292,1.36194128552292,1.069142993153874e-15,1.069142993153874e-15
1.510204081632653,-3.132507773154872,-3.132507773154872,0.00011473007754118114,0.00011473007754118114,0.9655000188696583,0.9655000188696583,1.0998076917386844e-15,1.0998076917386844e-15
1.5122448979591836,-3.1432120888793365,-3.1432120888793365,0.00011789589642783578,0.00011789589642783578,0.5731756061548756,0.5731756061548756,1.1288065840485854e-15,1.1288065840485854e-15
1.5142857142857142,-3.1944873420608757,-3.1944873420608757,0.0001201835091186583,0.0001201835091186583,0.18485803081468555,0.18485803081468555,1.1578121663995035e-15,1.1578121663995035e-15
1.5163265306122449,-3.2484525705854317,-3.2484525705854317,0.00011131470827351397,0.00011131470827351397,-0.2001113840154721,-0.2001113840154721,1.188292434373508e-15,1.188292434373508e-15
1.5183673469387755,-3.2947159678703266,-3.2947159678703266,0.00011205911535437065,0.00011205911535437065,-0.5827282605887915,-0.5827282605887915,1.2214355840396585e-15,1.2214355840396585e-15
1.5204081632653061,-3.294532679062148,-3.294532679062148,0.00010866372403175693,0.00010866372403175693,-0.9643294364240298,-0.9643294364240298,1.257956022586066e-15,1.257956022586066e-15
1.5224489795918368,-3.299563975169737,-3.299563975169737,0.00010389537339724952,0.00010389537339724952,-1.3462952198513078,-1.3462952198513078,1.2978524001020105e-15,1.2978524001020105e-15
1.5244897959183674,-3.3522830114909596,-3.3522830114909596,0.00010868065704916271,0.00010868065704916271,-1.7297858173520457,-1.7297858173520457,1.340207039843557e-15,1.340207039843557e-15
1.5265306122448983,-3.371481701675426,-3.371481701675426,0.00010785210759498449,0.00010785210759498449,-2.1153454084868777,-2.1153454084868777,1.3833800834696156e-15,1.3833800834696156e-15
1.5285714285714287,-3.446501447761105,-3.446501447761105,0.00010895516475106905,0.00010895516475106905,-2.5026968771044444,-2.5026968771044444,1.425511063851226e-15,1.425511063851226e-15
1.530612244897959,-3.477577517097739,-3.477577517097739,0.00010696307834047283,0.00010696307834047283,-2.8910897668361164,-2.8910897668361164,1.4651632409002878e-15,1.4651632409002878e-15
1.5326530612244897,-3.516138355791132,-3.516138355791132,0.0001023374651286414,0.0001023374651286414,-3.2795682150296783,-3.2795682150296783,1.5016462813325949e-15,1.5016462813325949e-15
1.5346938775510204,-3.5537602004241577,-3.5537602004241577,0.00010292778412136234,0.00010292778412136234,-3.6673959252739015,-3.6673959252739015,1.5349658664610944e-15,1.5349658664610944e-15
1.536734693877551,-3.5566217246251646,-3.5566217246251646,0.00010146865131630705,0.00010146865131630705,-4.054139032379728,-4.054139032379728,1.565430349510443e-15,1.565430349510443e-15
1.5387755102040817,-3.57564656248772,-3.57564656248772,0.0001053400154524833,0.0001053400154524833,-4.439638373261137,-4.439638373261137,1.5932743146291056e-15,1.5932743146291056e-15
1.5408163265306123,-3.6034196932302636,-3.6034196932302636,0.00010439245525501523,0.00010439245525501523,-4.823685760456014,-4.823685760456014,1.6186385894889442e-15,1.6186385894889442e-15
1.542857142857143,-3.6847955300942346,-3.6847955300942346,0.0001071918323417061,0.0001071918323417061,-5.205974279852551,-5.205974279852551,1.6417696022197297e-15,1.6417696022197297e-15
1.5448979591836736,-3.736872688364756,-3.736872688364756,0.00010319952727018963,0.00010319952727018963,-5.586211306926927,-5.586211306926927,1.6633550895803538e-15,1.6633550895803538e-15
1.546938775510204,-3.776620787666993,-3.776620787666993,0.00010282265898724364,0.00010282265898724364,-5.964403237390554,-5.964403237390554,1.6845673676402332e-15,1.6845673676402332e-15
1.5489795918367348,-3.79042676264415,-3.79042676264415,0.00010077965509202195,0.00010077965509202195,-6.34091071431754,-6.34091071431754,1.7066815289817765e-15,1.7066815289817765e-15
1.5510204081632653,-3.7940645111470164,-3.7940645111470164,0.00010239757279643407,0.00010239757279643407,-6.716593675552732,-6.716593675552732,1.7305213438892595e-15,1.7305213438892595e-15
1.5530612244897959,-3.8316714433594647,-3.8316714433594647,0.00010440180608679262,0.00010440180608679262,-7.092423607669928,-7.092423607669928,1.7560502480394355e-15,1.7560502480394355e-15
1.5551020408163265,-3.852492792007642,-3.852492792007642,0.00010482205503719047,0.00010482205503719047,-7.46917199433876,-7.46917199433876,1.7823666133247557e-15,1.7823666133247557e-15
1.5571428571428572,-3.9216802245507933,-3.9216802245507933,0.00010553324818216745,0.00010553324818216745,-7.8472257794372675,-7.8472257794372675,1.8080826822283793e-15,1.8080826822283793e-15
1.5591836734693876,-3.9494116316570835,-3.9494116316570835,0.00010355373763267574,0.00010355373763267574,-8.226533568199459,-8.226533568199459,1.8317898722383965e-15,1.8317898722383965e-15
