wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.5294117647058822,-28.72605875117937,-28.72605875117937,0.00010472391525507115,0.00010472391525507115,-73.4368328211888,-73.4368328211888,0.6823936274726529,0.6823936274726529
1.531764705882353,-28.773570484550447,-28.773570484550447,0.00010478959362449872,0.00010478959362449872,-73.90180076627641,-73.90180076627641,0.6761187478706133,0.6761187478706133
1.5341176470588236,-28.820944615126137,-28.820944615126137,0.000105423734139523,0.000105423734139523,-74.3653648337592,-74.3653648337592,0.6689889867872351,0.6689889867872351
1.536470588235294,-28.839568798130017,-28.839568798130017,0.00010493448226087489,0.00010493448226087489,-74.82752950572979,-74.82752950572979,0.6610378543783542,0.6610378543783542
1.5388235294117647,-28.85976285795924,-28.85976285795924,0.00010393851563502579,0.00010393851563502579,-75.28822178646462,-75.28822178646462,0.6522947753082653,0.6522947753082653
1.5411764705882351,-28.91400165326371,-28.91400165326371,0.00010663790098334319,0.00010663790098334319,-75.74750730303083,-75.74750730303083,0.6427981532862358,0.6427981532862358
1.5435294117647058,-28.947036394066707,-28.947036394066707,0.00010574906143510622,0.00010574906143510622,-76.20531117029749,-76.20531117029749,0.6325839102895063,0.6325839102895063
1.5458823529411767,-28.983027320824434,-28.983027320824434,0.00010499589728177753,0.00010499589728177753,-76.66167363192028,-76.66167363192028,0.6216922395373471,0.6216922395373471
1.5482352941176472,-29.035587666842552,-29.035587666842552,0.00010729544481730066,0.00010729544481730066,-77.11654813247165,-77.11654813247165,0.610166453247264,0.610166453247264
1.5505882352941176,-29.05860348166859,-29.05860348166859,0.00010650438726078389,0.00010650438726078389,-77.56994517060146,-77.56994517060146,0.5980498209503438,0.5980498209503438
1.5529411764705883,-29.12667748226707,-29.12667748226707,0.00010744304873791767,0.00010744304873791767,-78.02182227568252,-78.02182227568252,0.5853881434726326,0.5853881434726326
1.5552941176470587,-29.153244824749564,-29.153244824749564,0.00010668600073916322,0.00010668600073916322,-78.47221869677858,-78.47221869677858,0.5722250469349203,0.5722250469349203
1.5576470588235294,-29.181263536799605,-29.181263536799605,0.0001036264099888612,0.0001036264099888612,-78.92109474705275,-78.92109474705275,0.558614687128831,0.558614687128831
