wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.2,-2.2285185057919246,-2.2285185057919246,0.003581787942454775,0.003581787942454775,0.3022328915376813,0.3022328915376813,0.030716683475909626,0.030716683475909626
1.2023529411764706,-1.4726133889542397,-1.4726133889542397,0.005717837348316091,0.005717837348316091,-1.2107779919353487,-1.2107779919353487,0.030899816371823235,0.030899816371823235
1.204705882352941,-0.7971796131334024,-0.7971796131334024,0.0041062620017635245,0.0041062620017635245,-2.783518582429293,-2.783518582429293,0.03563793740001634,0.03563793740001634
1.2070588235294117,-0.5061626303681936,-0.5061626303681936,0.0039862138641841086,0.0039862138641841086,-4.205922126392164,-4.205922126392164,0.03948534338046551,0.03948534338046551
1.2094117647058824,0.2302492410289272,0.2302492410289272,0.0031574426870228833,0.0031574426870228833,-5.6689855553126876,-5.6689855553126876,0.04528630138960563,0.04528630138960563
1.2117647058823529,0.3376284060559135,0.3376284060559135,0.00221893157717764,0.00221893157717764,-7.021918674193845,-7.021918674193845,0.04965605921449242,0.04965605921449242
1.2141176470588235,0.8005911046968036,0.8005911046968036,0.002004190035348317,0.002004190035348317,-8.419819971963861,-8.419819971963861,0.053066733864043675,0.053066733864043675
1.216470588235294,1.1049753221424587,1.1049753221424587,0.0008566908092261811,0.0008566908092261811,-9.735883638688222,-9.735883638688222,0.05527152310533544,0.05527152310533544
1.2188235294117646,1.0425858279750582,1.0425858279750582,0.0010276790315275315,0.0010276790315275315,-11.090975516830055,-11.090975516830055,0.055089415586448844,0.055089415586448844
1.2211764705882353,0.9314700726932428,0.9314700726932428,0.0002357915015243419,0.0002357915015243419,-12.390451334147665,-12.390451334147665,0.055002713489577394,0.055002713489577394
1.2235294117647058,0.7033268530741095,0.7033268530741095,0.0009046482894044759,0.0009046482894044759,-13.729315623749304,-13.729315623749304,0.05187535707460894,0.05187535707460894
1.2258823529411764,0.9859337018738126,0.9859337018738126,0.0006917654212718639,0.0006917654212718639,-15.030365780052518,-15.030365780052518,0.049595635972057794,0.049595635972057794
1.228235294117647,0.9097666141054528,0.9097666141054528,0.001042741594258096,0.001042741594258096,-16.356557988905287,-16.356557988905287,0.044389134657132234,0.044389134657132234
1.2305882352941175,1.8336336684119543,1.8336336684119543,0.0008940625858407287,0.0008940625858407287,-17.651726986379085,-17.651726986379085,0.041203466192548305,0.041203466192548305
1.2329411764705882,1.7916830479228203,1.7916830479228203,0.0007824027813142222,0.0007824027813142222,-18.960959182815042,-18.960959182815042,0.03589491435715607,0.03589491435715607
1.2352941176470589,2.5761232018947107,2.5761232018947107,0.0010923342046277212,0.0010923342046277212,-20.251576918929366,-20.251576918929366,0.03319052223314326,0.03319052223314326
1.2376470588235293,3.5110129276307465,3.5110129276307465,0.0005175053184385532,0.0005175053184385532,-21.539538268667094,-21.539538268667094,0.028700986710656497,0.028700986710656497
1.24,3.516951401294588,3.516951401294588,0.0008580555928719131,0.0008580555928719131,-22.80816393968025,-22.80816393968025,0.026920016569149288,0.026920016569149288
1.2423529411764704,5.015615353142814,5.015615353142814,0.0006077581801304462,0.0006077581801304462,-24.044564950068686,-24.044564950068686,0.023630729141613592,0.023630729141613592
1.244705882352941,4.577864243515263,4.577864243515263,0.00038041297461292726,0.00038041297461292726,-25.263701193308957,-25.263701193308957,0.022889350161785442,0.022889350161785442
1.2470588235294118,5.834707603968748,5.834707603968748,0.0005479684639697234,0.0005479684639697234,-26.419745384307117,-26.419745384307117,0.020774856543182816,0.020774856543182816
1.2494117647058822,7.131180208429009,7.131180208429009,0.00026391899310512226,0.00026391899310512226,-27.57331459520641,-27.57331459520641,0.02079342961853094,0.02079342961853094
1.251764705882353,5.586793420804674,5.586793420804674,0.00048467990002417353,0.00048467990002417353,-28.639472480512755,-28.639472480512755,0.01986143811169055,0.01986143811169055
1.2541176470588236,7.704152716505826,7.704152716505826,0.00019804896552817828,0.00019804896552817828,-29.740974355099542,-29.740974355099542,0.020753953149804744,0.020753953149804744
1.256470588235294,10.7441392996605,10.7441392996605,0.00029515731867273967,0.00029515731867273967,-30.76909246871229,-30.76909246871229,0.021241794512410428,0.021241794512410428
1.2588235294117647,11.950074021821921,11.950074021821921,0.0002867063879676388,0.0002867063879676388,-31.874414510055917,-31.874414510055917,0.022700944066805003,0.022700944066805003
1.2611764705882353,11.438683889574113,11.438683889574113,0.0007025886284625897,0.0007025886284625897,-32.92354991452772,-32.92354991452772,0.023653340845057835,0.023653340845057835
1.2635294117647058,12.226341763162655,12.226341763162655,0.0009139164456976004,0.0009139164456976004,-34.0410488408978,-34.0410488408978,0.024434478106591124,0.024434478106591124
1.2658823529411765,12.152115344284006,12.152115344284006,0.0009037705415928284,0.0009037705415928284,-35.0911304449939,-35.0911304449939,0.024704302696419968,0.024704302696419968
1.268235294117647,12.800021300664623,12.800021300664623,0.0011991634399601786,0.0011991634399601786,-36.18668805302614,-36.18668805302614,0.024459125246840227,0.024459125246840227
1.2705882352941176,12.642307419330065,12.642307419330065,0.0007469754113224018,0.0007469754113224018,-37.208181737435126,-37.208181737435126,0.024239891823540277,0.024239891823540277
1.2729411764705882,13.25935225021765,13.25935225021765,0.0013402391125520987,0.0013402391125520987,-38.26963385549691,-38.26963385549691,0.023638133888426262,0.023638133888426262
1.2752941176470587,13.668918942270427,13.668918942270427,0.0009387385671983609,0.0009387385671983609,-39.26794794953253,-39.26794794953253,0.023665932124214126,0.023665932124214126
