s11a,s11m,s21a,s21m,s31a,s31m,wavelengths,s13a,s13m,s23a,s23m,s33a,s33m,s12a,s12m,s22a,s22m,s32a,s32m
-1.2548263889881575,0.0014690074828414717,0.5655078407472727,0.7035419615657953,0.5655147971448845,0.703554755752405,1.52,0.5942936736518372,0.7012452229998583,-0.15762812186294545,0.12919918518990436,0.984960986833759,0.1627955431090368,0.5943042790482652,0.701221663253872,0.9850850053677846,0.1627923602443763,-0.15761134344354197,0.12919756844006508
-1.1328806505358244,0.0019174681913231289,0.23949687429337022,0.7034327707545172,0.23950455343316457,0.7034447512038715,1.5212244897959184,0.26846384950773894,0.7010103830297091,-0.6484094334297811,0.13002570547214679,0.595081106977268,0.1597240643421217,0.2684801523101918,0.7009927249011424,0.5951982552543569,0.1597191860955842,-0.6483748728260724,0.1300268449051256
-1.22228008086685,0.0025564695042922516,-0.08596520282231908,0.7033228087455887,-0.0859566833492523,0.703334063654641,1.5224489795918368,-0.056830212511633456,0.7007917058244783,-1.1231709135112389,0.13681897674320545,0.1991898699767302,0.15661487432391236,-0.05681720124662727,0.7007729300592609,0.19929913292223678,0.15660959981416106,-1.123133716469091,0.1368186987912354
-1.435528475318792,0.0031678821576372495,-0.41090580464001125,0.7032045568231782,-0.41089627974569914,0.7032152364951567,1.5236734693877552,-0.38166509138637295,0.7005693474658184,-1.563321421456819,0.1481723969715046,-0.20261764445187316,0.1539062004145551,-0.38164258028940007,0.7005549810206325,-0.20250645615335175,0.15389372743554935,-1.5632981277105757,0.14817092579144753
-1.718321211476761,0.0036228364584149834,-0.7352935741666492,0.7030785535817469,-0.7352829176180169,0.7030887263654717,1.5248979591836735,-0.7059518212438539,0.7003567338008122,-1.9641591483639007,0.16193864239218744,-0.6087858519763755,0.15196807007437704,-0.7059357276345701,0.7003297821608013,-0.6086858321399006,0.1519571066444194,-1.9641195260666529,0.16193737997669572
-2.050165475553382,0.00385022601513303,-1.0591439269317158,0.7029475104202698,-1.0591320357121818,0.7029572398583558,1.526122448979592,-1.02972691777763,0.7001255023290874,-2.330246539236337,0.17593602346228437,-1.016849123760832,0.15106250196557203,-1.0297178474359352,0.7001139138937804,-1.0167600870501978,0.15104364143043403,-2.3302377974778916,0.17593301680592868
-2.4302182908340764,0.0038221565703811353,-1.3824510256929299,0.7028171095310713,-1.382437870545931,0.702826637394419,1.5273469387755103,-1.3530380993535744,0.6999237977968241,-2.66938861626565,0.18832096749782348,-1.42382336304102,0.15120772063534185,-1.3530271393299464,0.6998972520098722,-1.423746499670088,0.15118461625569182,-2.669373919889981,0.18831742822643727
-2.873855882805379,0.0035633560398153855,-1.7052394598728393,0.7026793255036483,-1.7052249919169244,0.702688661784525,1.5285714285714287,-1.6758794667140475,0.6996853035253713,-2.988924176875044,0.1976362851744292,-1.8267808689764633,0.1522863225990453,-1.6758549974941406,0.6996739339188925,-1.8267241272915824,0.1522623584215469,-2.9888999042353497,0.19763544918669543
-3.412956626926428,0.0031813888472309705,-2.0275021964477387,0.7025379851487861,-2.0274864605107465,0.7025472406932206,1.5297959183673473,-1.998190869954002,0.6994985395389443,-3.2951990112634477,0.20276492982779537,-2.2236529442824393,0.15397861119330342,-1.9981834796115876,0.6994873719886856,-2.2236114106834077,0.15395346018113706,-3.2951698813043695,0.20276604823471267
-4.0848202680679915,0.002909352395470204,-2.349217327366426,0.702392706147609,-2.349200192974426,0.702402033799269,1.5310204081632655,-2.3200384864748393,0.699351832570091,-3.5936408700271265,0.20291957697205484,-2.613591603741675,0.15590979980492484,-2.3200214221318225,0.6993325037836947,-2.613532458785139,0.15588076967375994,-3.5936198286455947,0.20291785469543278
