s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,wavelengths,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m
-1.958988732853006,0.06459872932921165,1.0719172109118384,0.06900554792153221,1.3528334328252563,0.2838580456156761,-0.8502660991004558,0.7514501064233243,1.506122448979592,-2.9161180370325996,0.048774412407668714,-3.287310218331552,0.8330373903784264,-5.019913715833814,0.23966775757339343,0.7854206356833883,0.1898906759531826,1.0715628891412528,0.06910982452665546,-1.8306788647610728,0.06260791769601619,-0.8503472972373248,0.7525120895452447,1.3533731346011721,0.2857782757705627,-3.2705615824706364,0.7887097290202097,-3.7974249702195455,0.0443564756450824,1.0118240110256784,0.15557104671192873,-5.119663380228845,0.2230789366370271
-2.6094045919625675,0.061147900630246825,0.37830964793786437,0.06856531107532522,0.8385325712463678,0.2888394498869089,-1.353892370256105,0.7528750773875106,1.5081632653061225,-4.479453893710903,0.04684928619499276,-3.883716120139068,0.8995289081791924,-5.673246448129517,0.22067407951161447,-0.20015772159299458,0.16805642133263618,0.3776530061463152,0.06866276094175502,-2.4716416202762916,0.060176998590399,-1.3542578124016071,0.7538653713782373,0.837351580671968,0.2910452740209115,-3.867490015478061,0.8525617611938472,-5.1171766013406925,0.07259355611859677,0.14742992735178903,0.1333108342652434,-5.7711593243549375,0.20535777389041548
-3.2509536927752105,0.05640028365066796,-0.3174221433643455,0.06649393005442608,0.3162703187829458,0.29370202022748376,-1.8575189790290283,0.756266443362906,1.510204081632653,-5.587022319095432,0.0923376081747172,-4.481841236030258,0.9592431260300992,-6.33297108017094,0.17788734355378746,-1.4070235234318385,0.15768893341194937,-0.31825892585661036,0.06656664252016022,-3.1095504071319424,0.056415860245443886,-1.8579722348672678,0.757007350045534,0.3126554271149003,0.29543103165834683,-4.467599996758751,0.9114275517302738,-5.909708592633604,0.12820776610696458,-1.005526327278922,0.10101286421615485,-6.4530019655280375,0.1670267899818076
-3.885067152661284,0.050607297414812236,-1.010682437649702,0.06302044386428414,-0.21227380786326647,0.29673404265685505,-2.3618144533225616,0.7605589649283974,1.5122448979591836,-6.345772496038141,0.15998033868538147,-5.075530504617234,1.0131324760340443,-7.056631882137651,0.12286914027049158,-2.604619189291798,0.18719615754593044,-1.011415482934323,0.06306309669331,-3.7456846662755523,0.05152962476179816,-2.362050592591227,0.7610725035643849,-0.2165121205457583,0.29730848919870756,-5.065357164431275,0.9640012909279712,-6.574477729393234,0.1989863681476929,-2.4700409307377953,0.1047121795641495,-7.244907011051908,0.11979765362648813
-4.510655937743108,0.04452114598434632,-1.6995675671856911,0.05844731097922324,-0.7421984540049242,0.29690900457533836,-2.8664046182078526,0.7651058141531158,1.5142857142857142,-7.027273816379004,0.24057734270355177,-5.663244143317233,1.0653836955041835,-8.013538522663035,0.07499764258253143,-3.6021024254697505,0.23203133088261776,-1.699939351597243,0.058471068925143345,-4.382409994753724,0.046300609111995385,-2.866272772360786,0.7655868859507757,-0.7440961180203046,0.29631513662071457,-5.6573512971249285,1.0119873514032358,-7.218119340384895,0.28005873936151415,-3.6549301786600044,0.14946577363203353,-8.301405112829668,0.0858993025594041
-5.130164104200405,0.039058772088954294,-2.3819627529551504,0.052959845556261965,-1.2680612732418133,0.29438899013334796,-3.3709874639528783,0.7698253009510868,1.5163265306122449,-7.688562080245276,0.3274221905148658,-6.247308847893793,1.1193326385132452,-9.30198327654049,0.0638620205571616,-4.485577112742991,0.2562518845201127,-2.3819191825217114,0.052982152058810246,-5.0270493361887025,0.04152266843578582,-3.37059303572006,0.7704745187324537,-1.265647828328664,0.29329470819076947,-6.2429149685629595,1.0585176843863806,-7.859855695452175,0.3643219977013829,-4.591237070940679,0.19087009157051693,-9.469031263224474,0.09000747361862842
-5.750134691904136,0.034765768718515076,-3.050404967692536,0.04666199395990255,-1.7865233432170153,0.2902291625487084,-3.8758837363171064,0.7747338474665798,1.5183673469387755,-8.33911427564267,0.4129609007633329,-6.830612055580312,1.1752465107603274,-10.2234710850625,0.0854192193847453,-5.358479977077714,0.24242081536585725,-3.0501158354189246,0.04669309939543224,-5.685061944915157,0.03751040779855406,-3.8754739623144525,0.775607228762803,-1.7801288815236203,0.28944948259973663,-6.82339644760708,1.1066424488512483,-8.496809568298158,0.44371326276155676,-5.470685018160452,0.20511106190419404,-10.301343238366231,0.11636271405486504
-6.370934737484212,0.03168047882644956,-3.6865900718752957,0.03983890823435832,-2.297456366160656,0.2855002501536871,-4.381684298531912,0.7792984437306671,1.5204081632653061,-8.974585604324197,0.490187291315223,-7.414209770385904,1.2315936651436663,-10.768518554886041,0.11084766909016351,-6.326490605488146,0.1954886204308942,-3.6863031887865896,0.03987733240309049,-6.347124978674317,0.03415799497210002,-4.38143580977154,0.7802898653990108,-2.289069759023796,0.28538913178656056,-7.401263166914158,1.1584536060367605,-9.11972594102307,0.5118822449633209,-6.402364507001695,0.18958908598832894,-10.884000532755644,0.1408460835151519
-6.980497660698401,0.02964551129452571,-4.259495903419556,0.033237910810063616,-2.8018613115885516,0.2806305479311314,-4.8882944350751725,0.782555470660059,1.5224489795918368,-9.587595498073272,0.5567797664162479,-7.997807583724902,1.2879490698385248,-11.174309864409029,0.13557213471985652,-7.554212836672399,0.15026292620643542,-4.259379990361192,0.03327732981417744,-6.988594479215346,0.031291168220238044,-4.8881913151259075,0.783513872641717,-2.793090808044496,0.28097032268634564,-7.979276336711845,1.2149627412164163,-9.719055638946436,0.5678536390751879,-7.490313676967291,0.16294759891288052,-11.348847185406225,0.15746263507269684
-7.564476930237097,0.02853879667014902,-4.736074949307423,0.02816565797041219,-3.2995084831162105,0.27568067143950914,-5.394723551016041,0.7835856803977863,1.5244897959183674,-10.17524283484195,0.6163547390104183,-8.582401143624558,1.3452513159384376,-11.565325896358472,0.1585196207766895,-8.942056545998064,0.15980385320927556,-4.7362153789912265,0.02820271968218086,-7.58484811584437,0.028877515695733536,-5.394616206007399,0.7844536933446153,-3.2902844444277934,0.27613635686470817,-8.56058553912658,1.2757675768006347,-10.290736497771588,0.617050979539024,-8.733187152839307,0.16058169360070806,-11.76930522991972,0.16574523477390526
