s11a,s11m,s21a,s21m,s12a,s12m,s22a,s22m,wavelengths,freqs
-3.005200091331946,0.03025673762155512,-2.704879661920438,1.000203942106799,-2.705010944898782,1.0004266486590396,-2.7475725556000747,0.031505283763320555,1.5,0.6666666666666666
-2.999019007821069,0.030489712920101945,-2.7395707570023484,1.0001933595139219,-2.7397031230617457,1.00039462446316,-2.7494997509719887,0.032348079199217755,1.5020408163265306,0.6657608695652174
-2.9937238090086242,0.030735460871046318,-2.7741614045003873,1.0001823687152112,-2.7742932638223476,1.0003624257574173,-2.7533677841072848,0.033180333681810746,1.5040816326530613,0.6648575305291723
-2.98932065043567,0.03099180201084052,-2.808652025824224,1.000171033408006,-2.808781824041031,1.0003302271878103,-2.7590024212318442,0.03399803066237806,1.506122448979592,0.6639566395663956
-2.9858085157226575,0.03125658363785714,-2.8430430443730597,1.0001594182609594,-2.8431692699754034,1.0002982006419803,-2.766243547285655,0.03479756040786703,1.5081632653061225,0.6630581867388362
-2.983180039965261,0.03152769325145906,-2.8773348857228167,1.0001475877423462,-2.8774560771595032,1.0002665133045971,-2.774944705746671,0.03557567572455104,1.510204081632653,0.6621621621621622
-2.9814223229553596,0.0318030698710546,-2.9115279773757288,1.000135606692702,-2.911642729804091,1.0002353281692709,-2.7849723372458968,0.03632945273683651,1.5122448979591836,0.6612685560053981
-2.980517711022012,0.03208071341061794,-2.945622748792175,1.0001235396231354,-2.9457297204364004,1.0002048027510704,-2.7962048529312677,0.037056256588190645,1.5142857142857142,0.6603773584905661
-2.9804445319660955,0.032358692303990313,-2.9796196312943755,1.0001114505509898,-2.979717549369519,1.000175088575528,-2.8085316355993024,0.0377537117527121,1.5163265306122449,0.6594885598923285
-2.9811777726053195,0.03263514958668225,-3.013519057992613,1.0000994027594896,-3.0136067241602094,1.0001463305904603,-2.821852030385463,0.038419676555373844,1.5183673469387755,0.6586021505376344
-2.982689692799289,0.032908307642092204,-3.047321463716597,1.0000874585565431,-3.0473977590473176,1.0001186666164,-2.836074364558175,0.03905222146287432,1.5204081632653061,0.6577181208053691
-2.984950373447831,0.03317647181426494,-3.0810272849479197,1.0000756790215304,-3.0810911743758127,1.0000922268255974,-2.851115020361681,0.039649610698213975,1.5224489795918368,0.6568364611260054
-2.9879281988676007,0.0334380330759125,-3.1146369597438364,1.0000641237342882,-3.114687496003559,1.0000671332418838,-2.866897574061192,0.04021028674309509,1.5244897959183674,0.6559571619812583
-2.991590276125972,0.03369146992031326,-3.1481509276402613,1.0000528504861963,-3.1481872546832106,1.0000434992579383,-2.883352006952782,0.040732857313722254,1.526530612244898,0.6550802139037433
-2.995902795437274,0.033935349620623584,-3.18156962952326,1.000041914980176,-3.181590985410573,1.000021429173575,-2.9004139891570286,0.04121608442427842,1.5285714285714287,0.6542056074766355
-3.0008313366122428,0.034168328972923746,-3.214893507462399,1.0000313705314428,-3.2148992267328764,1.000001017765466,-2.918024233763006,0.04165887518481312,1.530612244897959,0.6533333333333333
-3.0063411269345983,0.034389154612700396,-3.248123004505554,1.0000212677827602,-3.248112520016458,0.9999823499004695,-2.9361279168968295,0.042060274023963014,1.5326530612244897,0.6524633821571239
-3.012397255819739,0.03459666297130598,-3.2812585644411394,1.0000116544467337,-3.281231408678869,0.9999655002059802,-2.9546741581783547,0.04241945606518519,1.5346938775510204,0.6515957446808511
-3.018964851316069,0.03478977992067426,-3.314300631538012,1.0000025750833619,-3.314256437395203,0.9999505328069286,-2.9736155555613597,0.04273572142857671,1.536734693877551,0.650730411686587
-3.0260092230749396,0.03496752014235932,-3.3472496502752596,0.9999940709153726,-3.347188151290886,0.9999375011345228,-2.992907768534139,0.04300849026897824,1.5387755102040817,0.649867374005305
-3.033495975925399,0.03512898624968282,-3.3801060650727934,0.9999861796781403,-3.380027095132763,0.9999264478069465,-3.01250914391128,0.04323729839469065,1.5408163265306123,0.6490066225165563
-3.0413910977308998,0.035273367688705246,-3.4128703200293686,0.9999789354969403,-3.4127738125274574,0.9999174045787312,-3.032380378860046,0.04342179333909658,1.542857142857143,0.6481481481481481
-3.0496610247980778,0.0353999394427308,-3.4455428586699837,0.9999723687828943,-3.4454288451330184,0.9999103923541705,-3.05248421625293,0.04356173077892879,1.5448979591836736,0.6472919418758256
-3.0582726877697035,0.03550806056413095,-3.4781241236988536,0.999966506140696,-3.477992731886232,0.9999054212608237,-3.0727851678646587,0.04365697120957063,1.5469387755102042,0.646437994722955
-3.0671935406426236,0.03559717255783192,-3.5106145567518485,0.9999613702842902,-3.510466008246907,0.999902490781314,-3.0932492612802927,0.04370747680103481,1.5489795918367348,0.6455862977602107
-3.076391575280819,0.03566679763542836,-3.5430145981402075,0.9999569799632322,-3.542849205460301,0.9999015899437901,-3.113843806648985,0.04371330837059252,1.5510204081632653,0.6447368421052632
-3.085835323528528,0.035716536859463466,-3.5753246865807466,0.999953349905226,-3.575142849840699,0.9999026975732,-3.1345371796050756,0.04367462241986354,1.5530612244897959,0.6438896189224704
-3.0954938487472776,0.035746068192697905,-3.6075452589114687,0.9999504907838965,-3.6073474620821857,0.9999057826044792,-3.1552986168329156,0.04359166820039156,1.5551020408163265,0.6430446194225722
-3.1053367283023654,0.03575514446300965,-3.639676749796218,0.9999484092219821,-3.639463556603731,0.999910804458688,-3.17609802084676,0.04346478478265695,1.5571428571428572,0.6422018348623854
-3.115334028238831,0.03574359125698285,-3.671719591427686,0.9999471078357498,-3.671491640938077,0.9999177134779538,-3.19690577071614,0.04329439812485504,1.5591836734693878,0.6413612565445026
-3.125456271113913,0.03571130475447866,-3.70367421324064,0.9999465853225177,-3.7034322151721937,0.9999264514134615,-3.2176925355796837,0.04308101814849553,1.5612244897959184,0.6405228758169934
-3.1356743977260892,0.03565824951727881,-3.7355410416464707,0.9999468365885508,-3.735285771445115,0.9999369519571724,-3.2384290879611948,0.04282523584294871,1.563265306122449,0.639686684073107
-3.145959723328802,0.03558445625237004,-3.7673204997992125,0.999947852907293,-3.7670527935058082,0.9999491413069864,-3.2590861140423013,0.04252772042979383,1.5653061224489797,0.6388526727509778
-3.1562838888207527,0.03549001957022114,-3.7990130073967863,0.9999496220966835,-3.7987337563301997,0.9999629387552093,-3.279634018163248,0.04218921662348468,1.5673469387755103,0.6380208333333333
-3.1666188073927595,0.035375095764594834,-3.8306189805164577,0.9999521287024847,-3.8303291257935443,0.9999782572927578,-3.30004271886805,0.04181054202661842,1.569387755102041,0.6371911573472041
-3.176936607126573,0.03523990063752503,-3.862138831477577,0.9999553541779639,-3.8618393583943824,0.9999950042228791,-3.320281433760813,0.041392584697366626,1.5714285714285714,0.6363636363636364
-3.1872095701168863,0.035084707396645216,-3.8935729687216756,0.9999592770538799,-3.893264901024965,1.0000130817822943,-3.3403184502726595,0.040936300924843315,1.573469387755102,0.6355382619974059
-3.197410068732958,0.03490984464558182,-3.9249217966990924,0.9999638730992201,-3.9246061907862138,1.0000323877680697,-3.3601208791465464,0.040442713246975646,1.5755102040816327,0.6347150259067358
-3.207510499692235,0.034715694485759126,-3.9561857157536586,0.9999691154779128,-3.9558636548464734,1.0000528161693665,-3.3796543870410884,0.03991290874644526,1.5775510204081633,0.6338939197930142
-3.217483216632425,0.03450269074266077,-3.987365122001394,0.9999749749102772,-3.9870377103452888,1.0000742578018944,-3.3988829041440805,0.03934803766421564,1.579591836734694,0.6330749354005167
-3.2273004618664842,0.03427131732537642,-4.01846040720497,0.9999814198485624,-4.018128764343954,1.0000966009409222,-3.4177683021032563,0.03874931237746607,1.5816326530612246,0.632258064516129
-3.2369342979873634,0.03402210672504887,-4.049471958650899,0.9999884166736148,-4.049137213823731,1.0001197319465251,-3.43627003694155,0.038118006798780045,1.5836734693877552,0.6314432989690721
-3.2463565399818672,0.03375563865557979,-4.080400159039712,0.9999959299150964,-4.0800634457303975,1.0001435358735196,-3.4543447509398786,0.03745545626492201,1.5857142857142859,0.6306306306306306
-3.255538688550027,0.033472538841268905,-4.111245386400363,1.000003922491274,-4.110907837061122,1.0001678970580914,-3.471945826772674,0.03676305799782679,1.5877551020408165,0.6298200514138816
-3.264451865393634,0.03317347795306538,-4.142008014036929,1.000012355959823,-4.141670754986713,1.0001926996756918,-3.4890228863888892,0.036042272229770515,1.5897959183673471,0.6290115532734274
-3.273066751414236,0.0328591706998699,-4.172688410511566,1.0000211907661516,-4.172352557001269,1.0002178282665504,-3.505521226363003,0.03529462410105561,1.5918367346938775,0.6282051282051282
-3.2813535289791607,0.032530375077735284,-4.203286939660344,1.0000303864759919,-4.202953591090794,1.0002431682296147,-3.5213811805374187,0.03452170644791631,1.5938775510204082,0.6274007682458387
-3.2892818297153243,0.03218789177958509,-4.233803960633148,1.0000399019810289,-4.233474195914793,1.0002686062882693,-3.5365373998698604,0.03372518361375956,1.5959183673469388,0.6265984654731458
-3.296820689643822,0.03183256376412993,-4.264239827944224,1.0000496956718328,-4.263914700997816,1.0002940309331563,-3.550918038480892,0.032906796434028364,1.5979591836734695,0.6257982120051085
-3.3039385138431308,0.03146527597665937,-4.2945948915186385,1.0000597255796249,-4.294275426931838,1.0003193328471591,-3.5644438341041633,0.03206836856781349,1.6,0.625
