s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-16.40215508795051,-13.598971926766573,-13.598971926766573,-16.40215508795051,0.019816059041662216,0.51866940432308,0.51866940432308,0.019816059041662216,1.4926174496644296
-16.783222623407866,-13.893377596055089,-13.893377596055089,-16.783222623407866,0.019362917345929258,0.5190031902923404,0.5190031902923404,0.019362917345929258,1.4946308724832214
-17.197831761235587,-14.187007775671653,-14.187007775671653,-17.197831761235587,0.018435291337083985,0.5188293036849259,0.5188293036849259,0.018435291337083985,1.4966442953020134
-17.655679709098685,-14.479853520075881,-14.479853520075881,-17.655679709098685,0.017451507310301696,0.5181524967491822,0.5181524967491822,0.017451507310301696,1.4986577181208054
-18.159734811017483,-14.771906093179746,-14.771906093179746,-18.159734811017483,0.01693500036635244,0.5169757398502766,0.5169757398502766,0.01693500036635244,1.5006711409395972
-18.692971961263773,-15.06315291954061,-15.06315291954061,-18.692971961263773,0.01739770354395929,0.5153008887333872,0.5153008887333872,0.01739770354395929,1.5026845637583892
-19.219533618287905,-15.353575076431458,-15.353575076431458,-19.219533618287905,0.019119564276071938,0.5131300033388684,0.5131300033388684,0.019119564276071938,1.504697986577181
-19.71063538000822,-15.643145978010228,-15.643145978010228,-19.71063538000822,0.022022266233016778,0.5104670881039802,0.5104670881039802,0.022022266233016778,1.506711409395973
-20.16104167548803,-15.931832064596353,-15.931832064596353,-20.16104167548803,0.025778375131579427,0.5073199669243666,0.5073199669243666,0.025778375131579427,1.508724832214765
-20.580410845912777,-16.219594869410383,-16.219594869410383,-20.580410845912777,0.029975255671053167,0.5037021010017476,0.5037021010017476,0.029975255671053167,1.5107382550335569
-20.981225002136796,-16.506396778149924,-16.506396778149924,-20.981225002136796,0.03419463757098643,0.49963273641676825,0.49963273641676825,0.03419463757098643,1.5127516778523489
-21.37385361097538,-16.79220561206088,-16.79220561206088,-21.37385361097538,0.03804278433262191,0.4951358599721694,0.4951358599721694,0.03804278433262191,1.514765100671141
-21.766053411868405,-17.076997537478988,-17.076997537478988,-21.766053411868405,0.04117941181459047,0.4902380892806554,0.4902380892806554,0.04117941181459047,1.5167785234899325
-22.163768644425144,-17.36075841437491,-17.36075841437491,-22.163768644425144,0.04335600458416273,0.48496466893737794,0.48496466893737794,0.04335600458416273,1.5187919463087247
-22.571976468613485,-17.643479163271863,-17.643479163271863,-22.571976468613485,0.04445650005070781,0.4793374339660497,0.4793374339660497,0.04445650005070781,1.5208053691275165
-22.995184585556903,-17.925149606050038,-17.925149606050038,-22.995184585556903,0.04453006929587238,0.4733737281942511,0.4733737281942511,0.04453006929587238,1.5228187919463088
-23.43734187831593,-18.205751678819613,-18.205751678819613,-23.43734187831593,0.04380566019881724,0.46708860246811723,0.46708860246811723,0.04380566019881724,1.5248322147651006
-23.90084080677832,-18.48525584566508,-18.48525584566508,-23.90084080677832,0.042675710289836015,0.46049681032508955,0.46049681032508955,0.042675710289836015,1.5268456375838926
-24.384442646632003,-18.76362116933382,-18.76362116933382,-24.384442646632003,0.04163216748828335,0.45361706078144337,0.45361706078144337,0.04163216748828335,1.5288590604026844
-24.881004264249775,-19.04080119438333,-19.04080119438333,-24.881004264249775,0.04114367629868199,0.4464754809562558,0.4464754809562558,0.04114367629868199,1.5308724832214764
-25.377559030429097,-19.316751483115105,-19.316751483115105,-25.377559030429097,0.04150178948418344,0.4391048716912154,0.4391048716912154,0.04150178948418344,1.5328859060402686
-25.859601524349436,-19.59143950166713,-19.59143950166713,-25.859601524349436,0.04272329977745805,0.43154453970274714,0.43154453970274714,0.04272329977745805,1.5348993288590602
-26.316878446943587,-19.86485334811346,-19.86485334811346,-26.316878446943587,0.04458444950473391,0.4238369259263008,0.4238369259263008,0.04458444950473391,1.5369127516778522
-26.745990835476917,-20.137004363650938,-20.137004363650938,-26.745990835476917,0.04675283783769702,0.4160223575022866,0.4160223575022866,0.04675283783769702,1.5389261744966443
-27.149158357174365,-20.40792493869353,-20.40792493869353,-27.149158357174365,0.04891415613557318,0.4081350303018596,0.4081350303018596,0.04891415613557318,1.540939597315436
-27.531759675642693,-20.677662713522796,-20.677662713522796,-27.531759675642693,0.05083505296891053,0.400200317221188,0.400200317221188,0.05083505296891053,1.542953020134228
-27.900486884457635,-20.946276458379693,-20.946276458379693,-27.900486884457635,0.05236935279488701,0.3922335105302063,0.3922335105302063,0.05236935279488701,1.54496644295302
-28.262345983702033,-21.21381087898144,-21.21381087898144,-28.262345983702033,0.053438929268147,0.38423941105187526,0.38423941105187526,0.053438929268147,1.546979865771812
-28.62415267823149,-21.480310461878872,-21.480310461878872,-28.62415267823149,0.05401555740416418,0.3762190284138114,0.3762190284138114,0.05401555740416418,1.5489932885906041
-28.992223267122384,-21.745798905606268,-21.745798905606268,-28.992223267122384,0.05411742959541976,0.3681658276254903,0.3681658276254903,0.05411742959541976,1.551006711409396
-29.37208356881845,-22.01028055866395,-22.01028055866395,-29.37208356881845,0.05382152518336046,0.3600734705940106,0.3600734705940106,0.05382152518336046,1.5530201342281877
-29.76804209866393,-22.273739772725243,-22.273739772725243,-29.76804209866393,0.05328247222095684,0.3519372535370972,0.3519372535370972,0.05328247222095684,1.5550335570469798
-30.182469158010623,-22.536142859620465,-22.536142859620465,-30.182469158010623,0.05274116990895149,0.34375730724594933,0.34375730724594933,0.05274116990895149,1.5570469798657718
-30.614779913492615,-22.797445866142347,-22.797445866142347,-30.614779913492615,0.05250375817073444,0.3355395097563801,0.3355395097563801,0.05250375817073444,1.5590604026845636
-31.060599004751673,-23.057595324047476,-23.057595324047476,-31.060599004751673,0.052878616906074496,0.3272952033170211,0.3272952033170211,0.052878616906074496,1.5610738255033556
-31.512103620457395,-23.316542168815385,-23.316542168815385,-31.512103620457395,0.05408291286870461,0.31904080749292724,0.31904080749292724,0.05408291286870461,1.5630872483221476
-31.96015277281312,-23.574240294381486,-23.574240294381486,-31.96015277281312,0.056162511512574995,0.31079605078444394,0.31079605078444394,0.056162511512574995,1.5651006711409394
-32.39724499313578,-23.83065636708456,-23.83065636708456,-32.39724499313578,0.05897427672027352,0.30258246789842336,0.30258246789842336,0.05897427672027352,1.5671140939597314
-32.81942853187013,-24.085766580019275,-24.085766580019275,-32.81942853187013,0.06223817123233941,0.2944213453823737,0.2944213453823737,0.06223817123233941,1.5691275167785235
-33.2263778768891,-24.339559405109632,-24.339559405109632,-33.2263778768891,0.06562021169310828,0.28633229298738483,0.28633229298738483,0.06562021169310828,1.5711409395973153
-33.62036004044996,-24.592032120046788,-24.592032120046788,-33.62036004044996,0.06880320828640887,0.2783321609432784,0.2783321609432784,0.06880320828640887,1.5731543624161073
-34.00508532350946,-24.84319192920865,-24.84319192920865,-34.00508532350946,0.0715282311971425,0.2704343227658342,0.2704343227658342,0.0715282311971425,1.5751677852348993
-34.384897271480305,-25.093046533607655,-25.093046533607655,-34.384897271480305,0.07361177264954703,0.2626488537893202,0.2626488537893202,0.07361177264954703,1.577181208053691
