s11a,s11m,s21a,s21m,s31a,s31m,s41a,s41m,wavelengths,s12a,s12m,s22a,s22m,s32a,s32m,s42a,s42m,s13a,s13m,s23a,s23m,s33a,s33m,s43a,s43m,s14a,s14m,s24a,s24m,s34a,s34m,s44a,s44m
-0.9957594659124859,0.024582760533099553,-1.2114677663247075,0.05136566213506232,1.4806574922333262,0.24807052884467964,1.2922422723846012,0.2530546929839275,1.5020408163265306,-1.211464505786125,0.05136573178625258,-0.9959068955103006,0.024583224243495166,1.2922460972983387,0.25305573485743094,1.4806602513541376,0.24807132700940598,1.4723829704165887,0.24602715783473608,1.2836506036585096,0.2509878494507577,-0.9676719642067253,0.02807902404451247,2.1665696223100577,0.03588967389032028,1.2836461423501728,0.2509869806546658,1.4723795731670914,0.24602652616516266,2.166567525645239,0.03588972695041924,-0.967552804114831,0.028077797079581142
-0.9973433497826688,0.024562356861957516,-1.212252686066127,0.051445460831656464,1.272161462218641,0.24795787673524458,1.0839930976126888,0.2529275172929018,1.5040816326530613,-1.2122498892426556,0.05144557117160198,-0.9974884992746915,0.024562716853187252,1.0839969092444184,0.2529285731388167,1.2721640041014861,0.24795870401068873,1.263898914889516,0.2459153005353723,1.0754138823679993,0.2508615425349645,-0.9695862163776774,0.028073632329372433,2.1710462430935715,0.03582212025869911,1.0754094433870602,0.25086065240352,1.263895704067559,0.2459146562341289,2.171043963207462,0.03582211087401583,-0.9694648121305285,0.028072527380653505
-0.9987479062394967,0.024544940564523752,-1.2130435041310916,0.051524204230897416,1.0642062434604604,0.24784308478745806,0.8762842889461413,0.2527982385797659,1.506122448979592,-1.2130409650457405,0.051524324169160925,-0.9988944999194259,0.024545217909675014,0.8762879849427138,0.2527993005235106,1.0642086196234999,0.24784391603814054,1.0559556626014175,0.24580138747521482,0.867717388718571,0.25073322097893613,-0.9713396716137713,0.02807105361194936,2.1755479598021754,0.03575825310223344,0.8677130459762231,0.2507323140511213,1.055952605702379,0.24580073565327287,2.1755458463808846,0.035758243708049274,-0.9712164515866775,0.02807005727138788
-1.0003763223415956,0.024525872771674895,-1.213831523957939,0.05159972258506115,0.8568415278561833,0.24772990799629546,0.669162464747003,0.25267077552722156,1.5081632653061225,-1.2138303921424822,0.05160007217898837,-1.000519666818823,0.024526141646612622,0.6691662240639374,0.2526719249706959,0.8568431415517263,0.24773083185171307,0.8486022208233674,0.24568916572997632,0.6606079578251799,0.2506067742845825,-0.9732584638036732,0.028066610062225,2.180049315993255,0.03569549749108484,0.6606034906060193,0.25060579397643235,0.8485998925887938,0.24568842138297461,2.180044857462919,0.03569515685348445,-0.973138588873865,0.02806558984762253
-1.001808445647935,0.024508396739219236,-1.214631729542814,0.0516756795988427,0.6500320037577906,0.24761658724052746,0.4625997614890607,0.25254311589686296,1.510204081632653,-1.2146297282429577,0.05167586721584679,-1.001951789611289,0.024508474628331847,0.46260336256983875,0.2525442439983441,0.6500339441185347,0.2476174798140433,0.6418050256285469,0.24557678895032903,0.454057368152099,0.2504801472168095,-0.9749975350846464,0.028063852665635592,2.1845736387496304,0.03563584438952811,0.45405305143746677,0.25047916893184186,0.6418023448064649,0.24557606357051948,2.1845710466303427,0.03563573801424367,-0.9748754844517603,0.02806304391747951
-1.0033968284975627,0.024490753941104077,-1.2154474943033853,0.05175009839843406,0.44378156019470155,0.24750344020679668,0.2565933957504457,0.2524158378619958,1.5122448979591836,-1.2154456860561844,0.05175028943262698,-1.0035393893421296,0.024490714070023036,0.2565968956874578,0.25241696224844934,0.443783347461792,0.247504333333074,0.4355663264872956,0.24546465017476046,0.24806308204483865,0.25035394857655263,-0.9768639557278982,0.028061220163589657,2.189117509643124,0.035577319817551224,0.24805883324877853,0.2503529543639556,0.43556377104881194,0.24546390545248267,2.1891150742762524,0.03557721135835365,-0.976741775963433,0.02806052342796182
-1.0049144495764282,0.024473133804047413,-1.216281738055094,0.05182406414994817,0.23808468894074614,0.24739041319387273,0.05114124190769548,0.25228868335113425,1.5142857142857142,-1.216279382757079,0.05182415549358443,-1.0050584498743154,0.0244729004915206,0.051144594785881854,0.252289814313085,0.23808662445797582,0.24739129665167106,0.22988136721091598,0.24535267793095825,0.04262283239693159,0.2502279455625532,-0.9786628036177517,0.028058982331514243,2.193694662532773,0.03552029180952614,0.042618700210600026,0.2502269435853761,0.2298786532800348,0.24535193792445745,2.1936932945626393,0.035520331784824805,-0.9785398201805091,0.028058487831585103
-1.0064932094173453,0.02445421311209149,-1.2171444505765536,0.05189651923024102,0.03295402364888069,0.2472768256542687,-0.1537477674801603,0.2521609558620373,1.5163265306122449,-1.217143855474621,0.05189686745980404,-1.0066314098157259,0.024453990369123338,-0.15374426831010057,0.25216214136737963,0.032955151900626395,0.2472777794763219,0.024761633012130288,0.24524027295538925,-0.16225397964635493,0.2501014630646961,-0.9805143983210574,0.028056081791777605,2.1983176823422297,0.03546463025220914,-0.16225826162166365,0.25010040745064566,0.0247597310000963,0.245239465130241,2.1983139549065114,0.035464287380736335,-0.9803945124455417,0.028055562864197373
-1.0080714402643334,0.024433646907880295,-1.218045567399027,0.05196806986107116,-0.17162212245916206,0.24716399403098513,-0.358081893916224,0.2520339247444502,1.5183673469387755,-1.2180437092090548,0.05196820236887621,-1.008212211019499,0.02443321363376719,-0.3580786073746701,0.25203505827768147,-0.17162051693571556,0.24716488417919288,-0.1798024341142406,0.24512853720959757,-0.3665764634095236,0.2499756170408718,-0.9823865335282621,0.028051648832787723,2.2029922684076437,0.03541037551608681,-0.36658050186606916,0.24997459199058525,-0.1798047956789382,0.24512777416293857,2.2029908130737956,0.03541035238138973,-0.9822633997698225,0.028051380958687092
-1.0096628575036535,0.024411988814981054,-1.218990181151794,0.0520380536275562,-0.37565244689988714,0.24705152203975392,-0.5618692217968609,0.2519076043076143,1.5204081632653061,-1.2189894348531876,0.05203835239211986,-1.0098007118910648,0.02441153102906207,-0.5618659388569504,0.2519087921587862,-0.37565145103895725,0.24705246650430085,-0.3838218199365105,0.24501732981877225,-0.5703519729937615,0.24985064131295448,-0.9842792682629974,0.02804645821192182,2.207738436351664,0.03535870220474688,-0.57035604178085,0.249849562215023,-0.3838236125082945,0.2450165089364502,2.2077356302392817,0.03535843406548119,-0.9841595149608731,0.028046179807335907
-1.0111830776659092,0.02438909978189698,-1.2199721946135629,0.052106038835291524,-0.5791225796226921,0.24693808159176728,-0.7650991671660186,0.25178018627722626,1.5224489795918368,-1.2199710089571274,0.05210623841272573,-1.011318907421188,0.024388467434472164,-0.7650959998820618,0.251781360645231,-0.5791214214139724,0.2469390045267993,-0.5872803217562567,0.24490514772277974,-0.7735702655285354,0.249724568651528,-0.9861331915457241,0.02803996786895737,2.212546128263545,0.03530917180695131,-0.7735742196616073,0.2497234938797464,-0.5872822708578663,0.24490434043987305,2.2125443015283652,0.035309056461806154,-0.9860132596127612,0.028039865073400144
