s11a,s11m,s12a,s12m,s13a,s13m,s21a,s21m,s22a,s22m,s23a,s23m,s31a,s31m,s32a,s32m,s33a,s33m,wavelengths,freqs
1.9187719286349492,0.025063970998392183,-0.1450985545434007,0.8410021635587943,-0.14509853706549555,0.8410021602301336,-0.16614243111102725,0.8467720369905178,1.9366775742083935,0.09052134146166765,3.075600020345362,0.11742165491635702,-0.1657646166546067,0.8473718658065286,3.0568183142620935,0.120497725761324,1.9051841926437418,0.08802092645025937,1.5,0.6666666666666666
0.6545182503597288,0.005682827717376307,-0.6838524881384752,0.8463935114479689,-0.6838524693469038,0.846393504689936,-0.7062044981354055,0.8534047910039086,1.165764147253224,0.07052204420053457,2.8702914261766175,0.1751327588073113,-0.7057260852437504,0.8539293434150231,2.850043178727352,0.17660805860405998,1.1236275922826577,0.0680583305344876,1.5020408163265306,0.6657608695652174
-1.6241083245260666,0.020489791330415445,-1.22177214928084,0.8529683575941195,-1.2217721273891158,0.8529683476058548,-1.2466470205678561,0.8601752516391619,-0.02777168633186243,0.057542157435117244,2.536044572467381,0.2124587419812171,-1.2459821699760667,0.8606590055201458,2.5176949558657973,0.21228113646182503,-0.09333136845872217,0.05653711076603154,1.5040816326530613,0.6648575305291723
-2.152401545093031,0.0397886410030437,-1.7601526707630872,0.861134402315417,-1.7601526438313189,0.8611343900131225,-1.787211793283132,0.866705837793884,-1.243338897710548,0.078908467130726,2.1515424059074926,0.21531952157005713,-1.7862941073437495,0.867249158997145,2.1353458158338836,0.21362111930665698,-1.2912802911836552,0.07950868263686342,1.506122448979592,0.6639566395663956
-2.5914424701389716,0.05289232504960089,-2.301039668056563,0.8701857218549324,-2.3010396345774593,0.8701857093615838,-2.328074591610407,0.8730774401057393,-2.0750480851952644,0.1154438828628428,1.740028031400234,0.1789110094642947,-2.3269381959429216,0.8738366359508881,1.7258336118966728,0.17622574254007187,-2.1060328068522938,0.11620998371819483,1.5081632653061225,0.6630581867388362
-3.012710318063411,0.05744530872426396,-2.8458547662977076,0.8776284598314827,-2.8458547264568237,0.8776284503281878,-2.87039521320013,0.8788723787650827,-2.745502906533195,0.1426434993901776,1.3162251256612607,0.10723274228828945,-2.8692082657420688,0.879957231653533,1.3019516531207476,0.10407618998775942,-2.769645576784454,0.14315633211435497,1.510204081632653,0.6621621621621622
-3.435163374845403,0.05194105519588375,-3.393495067690324,0.8796751069082913,-3.3934950242511657,0.8796751032583258,-3.415194868088399,0.881791478042829,-3.362398255658874,0.14726011173339112,1.1083933859798514,0.015317931334866532,-3.4141787514883664,0.8831928453676788,1.1208993239474727,0.011932972534794908,-3.3852442150240862,0.14751055469955926,1.5122448979591836,0.6612685560053981
-3.8471575684723116,0.03562489414419987,-3.939016174716698,0.8736301450729684,-3.9390161321487653,0.8736301476897671,-3.9602152003789435,0.8781157805934018,-3.9421255839598497,0.12409078988935769,3.4333928543964256,0.07336429219548125,-3.9595405963206227,0.879676422074262,3.4373365683487034,0.07684017391173546,-3.970025604176235,0.12399915539247527,1.5142857142857142,0.6603773584905661
-3.934032202237454,0.011845089364366151,-4.475602225316446,0.8614754781385913,-4.475602186896464,0.8614754844750244,-4.498638778682659,0.8671070293827317,-4.40585744585118,0.0801367050280339,3.030365602735767,0.12736292834128193,-4.4983110360969425,0.8686185272626847,3.023943792910172,0.13093172493843494,-4.449730707967547,0.07916530446353322,1.5163265306122449,0.6594885598923285
-2.3074668175714326,0.017946387689408667,-5.000698039303463,0.8496300687252527,-5.000698005086095,0.8496300755687644,-5.025093460506696,0.8545575152917683,-4.401475277951214,0.04316164115830757,2.739394617306009,0.1348880565705558,-5.024988540195991,0.855884003424871,2.7215789196321687,0.13790767689587305,-4.450268436276351,0.03991018079389639,1.5183673469387755,0.6586021505376344
-2.5936342523032154,0.03523191748999225,-5.518454465971622,0.8427419731037394,-5.5184544337449815,0.8427419789958147,-5.542621146704903,0.8471195522967205,-4.185493422389252,0.045862926767137886,2.7205682203437282,0.12412137918394334,-5.542564552969055,0.8482651535411677,2.6883079807021533,0.12470456920729865,-4.144146621573283,0.04229371454461485,1.5204081632653061,0.6577181208053691
-2.978937230757096,0.04001474768993313,-6.033725750499572,0.8405898647640814,-6.033725718281263,0.8405898703868586,-6.057793084054161,0.8455465094777441,-4.645717585963732,0.053002236287776436,2.823663414215911,0.14297734205534507,-6.057700442158691,0.8465858178366454,2.802059117405415,0.14012876571470836,-4.588226053796206,0.05012488485045753,1.5224489795918368,0.6568364611260054
-3.2765009578797573,0.03295492720173297,-6.54831057523143,0.8416039559147729,-6.548310542982856,0.841603962825563,-6.573684207721642,0.8471567743786624,-5.537433766676701,0.04925157746548622,2.7075163744183524,0.18255447752245793,-6.5735377735318234,0.848176960058602,2.7045660118939834,0.17834559073072756,-5.480433804840294,0.04605718996541965,1.5244897959183674,0.6559571619812583
-3.2359792669308134,0.020379467602521954,-7.062788222332562,0.8449137584130201,-7.0627881918275115,0.8449137673824495,-7.090076041920164,0.8498030659596022,-6.755043232286308,0.0542252369010566,2.4260358219630076,0.2055524149568064,-7.089949722811668,0.8508435471033418,2.4341425776049177,0.201717304916156,-6.733771386123084,0.050250519281602006,1.526530612244898,0.6550802139037433
-2.533988316648498,0.019929695988606323,-7.577683686141475,0.8498835696491714,-7.577683659395831,0.8498835798253874,-7.605820846793462,0.8528250944513405,-7.784636156465825,0.07927856901847445,2.0813701502415407,0.19324582962266576,-7.605768296868835,0.853862481211208,2.097232456705724,0.19065968573584105,-7.7831288434720864,0.07533353043571979,1.5285714285714287,0.6542056074766355
