s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths
-3.001783332121852,0.000725630584494891,1.0715182084303978,0.9996117726470938,0.000725630584494891,-3.001783332121852,0.9996117726470938,1.0715182084303978,1.5
-3.102285381991381,0.0007182252865928096,1.0275485111360438,0.999608466059215,0.0007182252865928096,-3.102285381991381,0.999608466059215,1.0275485111360438,1.5020408163265306
-3.201730777689736,0.0007109992441192824,0.9836923391429528,0.9996063300106409,0.0007109992441192824,-3.201730777689736,0.9996063300106409,0.9836923391429528,1.5040816326530613
-3.3016452397096265,0.0007044259714744162,0.9399415887096281,0.9996032684979363,0.0007044259714744162,-3.3016452397096265,0.9996032684979363,0.9399415887096281,1.506122448979592
-3.4023180102290542,0.0006977197328785011,0.8963035633167922,0.9996015687362695,0.0006977197328785011,-3.4023180102290542,0.9996015687362695,0.8963035633167922,1.5081632653061225
-3.501506004363767,0.000690514755502747,0.8527723234616134,0.9995978579841223,0.000690514755502747,-3.501506004363767,0.9995978579841223,0.8527723234616134,1.510204081632653
-3.6006842022467827,0.000683939206896207,0.809351442997854,0.9995968957106086,0.000683939206896207,-3.6006842022467827,0.9995968957106086,0.809351442997854,1.5122448979591836
-3.70133296682598,0.0006778235371283346,0.7660355462895123,0.9995962123076332,0.0006778235371283346,-3.70133296682598,0.9995962123076332,0.7660355462895123,1.5142857142857142
-3.8003125148214543,0.000670485460112773,0.7228297171793713,0.9995943762907296,0.000670485460112773,-3.8003125148214543,0.9995943762907296,0.7228297171793713,1.5163265306122449
-3.899186347722488,0.0006644754150858481,0.6797302471558344,0.9995929124516926,0.0006644754150858481,-3.899186347722488,0.9995929124516926,0.6797302471558344,1.5183673469387755
-3.998068763409568,0.0006583985844090137,0.6367364932961326,0.9995931760933977,0.0006583985844090137,-3.998068763409568,0.9995931760933977,0.6367364932961326,1.5204081632653061
-4.096228636618544,0.0006514399383831306,0.593852934591551,0.9995924460609136,0.0006514399383831306,-4.096228636618544,0.9995924460609136,0.593852934591551,1.5224489795918368
-4.194374994606276,0.0006452493173984698,0.5510731887858988,0.9995920137184098,0.0006452493173984698,-4.194374994606276,0.9995920137184098,0.5510731887858988,1.5244897959183674
-4.292528295773862,0.0006378832393281314,0.5083983547624654,0.9995927902946742,0.0006378832393281314,-4.292528295773862,0.9995927902946742,0.5083983547624654,1.5265306122448983
-4.391093757350879,0.0006318402155085468,0.46582931348082873,0.9995921552997991,0.0006318402155085468,-4.391093757350879,0.9995921552997991,0.46582931348082873,1.5285714285714287
-4.488442144016476,0.0006245504422303955,0.4233659701123841,0.9995928460848981,0.0006245504422303955,-4.488442144016476,0.9995928460848981,0.4233659701123841,1.530612244897959
-4.585480757556167,0.0006171868718517239,0.3810070143922153,0.9995946610894927,0.0006171868718517239,-4.585480757556167,0.9995946610894927,0.3810070143922153,1.5326530612244897
-4.68277077375193,0.0006106083639986904,0.3387521020622763,0.9995950774730417,0.0006106083639986904,-4.68277077375193,0.9995950774730417,0.3387521020622763,1.5346938775510204
-4.780180198354164,0.0006035004881075321,0.29660381433474375,0.9995965812357612,0.0006035004881075321,-4.780180198354164,0.9995965812357612,0.29660381433474375,1.536734693877551
-4.877186394065671,0.0005952771234966159,0.2545562125238314,0.9995983888514866,0.0005952771234966159,-4.877186394065671,0.9995983888514866,0.2545562125238314,1.5387755102040817
-4.973992479974273,0.0005882475982130344,0.21261151906962397,0.9995994708671434,0.0005882475982130344,-4.973992479974273,0.9995994708671434,0.21261151906962397,1.5408163265306123
-5.070580525060345,0.0005805477793788037,0.17076932262078165,0.9996025078866269,0.0005805477793788037,-5.070580525060345,0.9996025078866269,0.17076932262078165,1.542857142857143
-5.168200607079352,0.0005718382071446255,0.12903255179976159,0.9996038787563356,0.0005718382071446255,-5.168200607079352,0.9996038787563356,0.12903255179976159,1.5448979591836736
-5.265040399508067,0.0005638406886537602,0.08739434534660542,0.9996062093842933,0.0005638406886537602,-5.265040399508067,0.9996062093842933,0.08739434534660542,1.546938775510204
-5.363084818105438,0.0005545544045917604,0.04585812028773541,0.999609102653107,0.0005545544045917604,-5.363084818105438,0.999609102653107,0.04585812028773541,1.5489795918367348
-5.4591856727214445,0.0005470912643728876,0.004425391673983059,0.9996122522056758,0.0005470912643728876,-5.4591856727214445,0.9996122522056758,0.004425391673983059,1.5510204081632653
-5.556630769712762,0.000537589005765743,-0.03690583026393447,0.9996154979200783,0.000537589005765743,-5.556630769712762,0.9996154979200783,-0.03690583026393447,1.5530612244897959
-5.6540385124203505,0.0005290837375956532,-0.0781374685208941,0.999619162951536,0.0005290837375956532,-5.6540385124203505,0.999619162951536,-0.0781374685208941,1.5551020408163265
-5.751210468259062,0.000519859201572822,-0.11926799341640262,0.9996231431874845,0.000519859201572822,-5.751210468259062,0.9996231431874845,-0.11926799341640262,1.5571428571428572
-5.849372778028845,0.0005110312670669198,-0.1602983966103358,0.9996264084046955,0.0005110312670669198,-5.849372778028845,0.9996264084046955,-0.1602983966103358,1.5591836734693876
-5.948637343840166,0.0005016070223279565,-0.20122861293936295,0.9996293868164816,0.0005016070223279565,-5.948637343840166,0.9996293868164816,-0.20122861293936295,1.5612244897959184
-6.048250046854484,0.0004921393972702968,-0.2420616427392996,0.9996354542169908,0.0004921393972702968,-6.048250046854484,0.9996354542169908,-0.2420616427392996,1.563265306122449
-6.147544080998459,0.00048279943127521206,-0.282795124706739,0.9996394360377712,0.00048279943127521206,-6.147544080998459,0.9996394360377712,-0.282795124706739,1.5653061224489797
