wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.4886264760720946,0.144294340087679,0.5030023925526843,0.5030000874093024,0.11605534756192962,5.4502244803111445e-05,1.0000066931680935,1.000007306233938,5.677641071163876e-05
1.487701863354037,0.1007263095385177,0.5301016853668372,0.530099524834473,0.07813027500109629,5.6463721648512206e-05,1.0000064785989284,1.0000071181899899,5.87150969226499e-05
1.4867783985102418,0.06093222282366082,0.5571985012447133,0.5571964891447269,0.04339117429018108,5.856694757594124e-05,1.0000062589782666,1.0000069204474114,6.076635321703934e-05
1.4858560794044664,0.02483358186014756,0.5842928408850334,0.5842909807582372,0.01176161627948553,6.079412320092837e-05,1.0000060351512752,1.0000067136774862,6.291595752629716e-05
1.4849349039057655,-0.007704068230900582,0.6113847050858551,0.6113830001870851,-0.016870098100104012,6.312774210328536e-05,1.0000058079905738,1.0000064985949324,6.514984418618252e-05
1.4840148698884756,-0.036852811699779636,0.638474094746196,0.6384725480398689,-0.04263973556079936,6.555086897122437e-05,1.0000055783915855,1.000006275953442,6.745428796007097e-05
1.4830959752321982,-0.06280723645901888,0.6655610108671647,0.665559625023821,-0.06569780862588151,6.80473146022801e-05,1.000005347267757,1.0000060465410503,6.981602805527529e-05
1.4821782178217822,-0.08577262514437074,0.6926454545529039,0.6926442319467417,-0.08620216373803959,7.060173131580213e-05,1.000005115545654,1.0000058111752952,7.222234452094826e-05
1.4812615955473099,-0.10595618503316107,0.7197274270110335,0.7197263697184147,-0.10431232804863458,7.31996505098575e-05,1.0000048841600195,1.0000055706982913,7.466109861556387e-05
1.480346106304079,-0.12356085272162817,0.7468069295528188,0.7468060393517475,-0.12018537294889717,7.582748054153242e-05,1.00000465404876,1.0000053259716684,7.712074710290857e-05
1.479431747992588,-0.13878116118623085,0.7738839635929888,0.7738832419635372,-0.1339730243436783,7.847247915670588e-05,1.0000044261479266,1.0000050778714416,7.959033856803393e-05
1.4785185185185183,-0.15180068736600744,0.8009585306490861,0.8009579787747624,-0.14581975919136467,8.112271102222756e-05,1.0000042013867005,1.0000048272828264,8.205949801578785e-05
1.4776064157927207,-0.16279066595964198,0.8280306323406361,0.8280302511106555,-0.15586165710300845,8.376699783295683e-05,1.0000039806824121,1.0000045750950366,8.451840444171352e-05
1.476695437731196,-0.17190943359742655,0.8551002703877695,0.8551000604002191,-0.16422581297923575,8.639486605200101e-05,1.0000037649356268,1.0000043221960855,8.695776473599302e-05
1.4757855822550832,-0.1793024425711479,0.8821674466096596,0.882167408175516,-0.1710301540286595,8.899649554337744e-05,1.0000035550253081,1.0000040694676158,8.936878627587518e-05
1.4748768472906406,-0.18510264778053062,0.9092321629224781,0.9092322960704505,-0.17638353840223805,9.156267105584486e-05,1.0000033518041087,1.0000038177798032,9.174314975998221e-05
1.473969230769231,-0.18943112389037595,0.9362944213371579,0.9362947258193216,-0.180386042219053,9.40847376294812e-05,1.0000031560937879,1.0000035679863448,9.407298328836444e-05
1.4730627306273065,-0.19239781024322067,0.9633542239566687,0.9633546992548474,-0.18312936479533054,9.655456038727987e-05,1.0000029686807952,1.0000033209195531,9.63508382590284e-05
1.472157344806392,-0.1941023129122643,0.9904115729731555,0.9904122183060152,-0.18469730135160284,9.896448879560672e-05,1.0000027903120465,1.0000030773856172,9.856966738961724e-05
1.4712530712530711,-0.19463471583321224,1.0174664706646857,1.0174672849954913,-0.18516624645700452,0.00010130732523666018,1.000002621690889,1.0000028381599968,0.00010072280495763062
