s13a,s13m,s23a,s23m,s33a,s33m,wavelengths,s12a,s12m,s22a,s22m,s32a,s32m,s11a,s11m,s21a,s21m,s31a,s31m
0.5952084260506236,0.7004633340104258,-0.1375093707906692,0.10649355672359642,0.9764882978974208,0.16265534193468192,1.52,0.5951986417117779,0.7004406005408417,0.9766035863879362,0.16265030527553928,-0.13751756058064907,0.10649327736072212,-1.2553921775261214,0.0014664021037326886,0.5666041624708089,0.7035783781752702,0.5666110078243805,0.7035912393742488
0.2693699007377777,0.7002106904083806,-0.7336506846960131,0.10823224958533545,0.5867744765780917,0.15976953972382127,1.5212244897959184,0.2693592157332041,0.7001889257742795,0.5868934002823872,0.15976181034306852,-0.7336526208095652,0.10823209975038,-1.1334163132982544,0.0019151637570429365,0.24058959287104056,0.7034689895590968,0.2405971570945437,0.7034810030054318
-0.05593685940796956,0.6999725345197084,-1.2809137148065732,0.12188531079809102,0.19154118164329598,0.1568008416605159,1.5224489795918368,-0.05594858865322314,0.6999513605976323,0.19166118751192562,0.15679019648375986,-1.280910740846327,0.12188472249039542,-1.2228346084694384,0.0025542644371949457,-0.08486367576857481,0.7033587814163712,-0.08485525746062773,0.7033700611573808
-0.3807773359711499,0.6997552097577733,-1.7417656882961172,0.1431645270393792,-0.2091661350428298,0.1541683923980841,1.5236734693877552,-0.38079015479958545,0.6997347122399822,-0.20904757731331947,0.15415490322507536,-1.741760173507463,0.14316325863029153,-1.436323958672626,0.0031657504660501383,-0.4098136475012876,0.7032362836095166,-0.4098042007453504,0.7032469672359478
-0.7050884189751647,0.6995108878591764,-2.1287153410431037,0.1672567580262063,-0.614054702271561,0.1522244711603975,1.5248979591836735,-0.7051024229109966,0.6994908143020632,-0.6139409284243337,0.15220823123582514,-2.128709182570165,0.16725462405348418,-1.7189411252944815,0.003623804357296182,-0.7342030591061119,0.7031162833069127,-0.7341925132920811,0.7031264620152862
-1.0289054891104956,0.69923130007716,-2.464848695068188,0.19059960834676173,-1.0209352540937902,0.15119273345433054,1.526122448979592,-1.028920697248042,0.6992117733290818,-1.0208277685237594,0.15117413165482,-2.464842186097531,0.19059674408711988,-2.050740605149904,0.0038543007158522175,-1.0580535904660229,0.7029886490715938,-1.0580418293672287,0.702998429584713
-1.3522117520995653,0.6990541196942497,-2.7675950373040017,0.2106973589260736,-1.427055844566071,0.1511442888973495,1.5273469387755103,-1.3522283640941462,0.69903497729778,-1.4269572668318695,0.1511235897808088,-2.7675885323179874,0.2106938269767539,-2.430646646960859,0.0038299801115896505,-1.3813734594817904,0.7028561976529148,-1.3813604283232177,0.7028657786189275
-1.6750961074457522,0.6988011301977208,-3.0482149312191607,0.22576069661862022,-1.8297333327109768,0.1519576473895761,1.5285714285714287,-1.675114254217672,0.6987822547607916,-1.829644021096815,0.15193527880462762,-3.048208264901942,0.22575665606141782,-2.873189712896115,0.003574445453654463,-1.7041638918530873,0.7027148309076957,-1.704149530708098,0.702724173141893
-1.997423180432762,0.6985902150298886,-3.3139180099282335,0.23445559527120868,-2.2269592845150497,0.1533851187440534,1.5297959183673473,-1.9974431439035845,0.698571630596139,-2.226877772961936,0.15336150142711494,-3.313911234234001,0.23445128835232307,-3.411228341702084,0.003194745317508895,-2.026423586251252,0.7025732241046646,-2.026407983786747,0.702582513330111
-2.3192775380021122,0.6983742477734405,-3.5696078920966947,0.235800197056515,-2.6177876637885538,0.15505004704111233,1.5310204081632655,-2.319299438129955,0.6983556034216919,-2.617713502156054,0.15502528888842937,-3.569600993460229,0.23579582562050375,-4.0807942879833945,0.002920467971654663,-2.348139794711434,0.7024299779271628,-2.3481228461867265,0.7024393222029963
-2.6406313843748443,0.6982447677138599,-3.8188596329806956,0.22912709814307225,-3.002418910779507,0.15658789794932304,1.5322448979591836,-2.6406552558454286,0.698225951358175,-3.0023509152883734,0.15656206961039593,-3.8188522654628003,0.22912287900468706,-4.836067285084485,0.0030698721311342983,-2.6693408703705543,0.7022785098646307,-2.6693226067701317,0.7022879889306809
-2.96152264456803,0.6980902013430919,-4.064860830397676,0.21406034470751006,-3.3818227680139716,0.15768334026558448,1.533469387755102,-2.9615486053122804,0.6980708785543727,-3.38175864895598,0.15765661116646393,-4.0648528224643625,0.21405651358155103,-5.524879591003404,0.0037540982181367174,-2.989988096005137,0.702123706434492,-2.9899685582265696,0.7021334227978236
-3.281974110140841,0.6979538455663383,-4.311420005885475,0.19055801019349664,-3.7577357476438635,0.1580891229445256,1.5346938775510204,-3.2820019640074847,0.6979338653723255,-3.7576757009067556,0.15806136758958256,-4.311410764421191,0.19055477006265978,-6.085119846580236,0.0047814666607650744,-3.310147791585122,0.7019646314646071,-3.3101269354903344,0.7019746783835786
-3.601906968131661,0.6979855091807963,-4.564652064508669,0.158911569771869,-4.132026133716091,0.15771282436703266,1.5359183673469388,-3.6019365142623383,0.6979647149188821,-4.131969179449781,0.15768398873617867,-4.5646407830030995,0.1589091882081456,-6.550461439100895,0.005910694020170197,-3.629738612340671,0.7018081728629654,-3.629716533317928,0.7018186330864554
-3.921409208612401,0.6980182700287503,-4.839614489079462,0.11981488552534195,-4.506724722926863,0.15657651651314664,1.5371428571428571,-3.921440330111824,0.6979965379792498,-4.506673152230172,0.15654643792633008,-4.839598432866119,0.11981357524132047,-6.959006206695156,0.006965237378328173,-3.9488235514122034,0.7016489350364994,-3.948800257929703,0.701659884675762
-4.24040747646888,0.6981926457698073,-5.190707090333001,0.07482860975213647,-4.883730113094977,0.15484068601280404,1.5383673469387755,-4.240440142602776,0.6981698504541497,-4.88368642532375,0.1548095034397684,-5.190677342511755,0.07482834337737557,-7.332472444639491,0.007825783327178369,-4.2673751616502695,0.701484509362765,-4.267350694215629,0.7014960004578147
-4.5590740512459025,0.6984004164726936,-6.0219974718273335,0.031215660373376076,-5.264313325464499,0.15278295433235126,1.539591836734694,-4.559108223339205,0.6983765796518437,-5.264280243886042,0.1527504605261222,-6.021900365327538,0.03121500210405641,-7.682941289337349,0.00841225425497751,-4.585401329899088,0.7013234812361915,-4.585375783668582,0.7013356977852131
-4.877211635688736,0.698798800037467,-7.822995235892078,0.047256251648629094,-5.6491768437842005,0.15070956287495507,1.5408163265306123,-4.8772473143596535,0.6987736431471147,-5.649157701142575,0.1506756684974436,-7.822990041012906,0.04725159440748999,-8.016609201688286,0.00867933868715174,-4.902908071219273,0.7011589481337027,-4.902881467018435,0.7011719675544147
-5.194947271992821,0.6994020798152282,-8.348978219263913,0.10324275359359944,-6.037659599175713,0.14900865442920705,1.5420408163265307,-5.194984436501724,0.6993753880225163,-6.0376587982964365,0.14897357437885503,-8.34898704528704,0.10323601916589548,-8.336393754833306,0.008615769680465828,-5.21989892111607,0.700997091192152,-5.219871307236513,0.7010109388645335
-5.512359975112859,0.7002140734833947,-8.638847840006573,0.16396145138607582,-6.42835291944467,0.147981972480434,1.5432653061224488,-5.512398293668164,0.7001857882693384,-6.42837317670418,0.14794582775949827,-8.638856126683528,0.16395218868493347,-8.643119674640674,0.008239443245314866,-5.536358902653378,0.7008343668397289,-5.536330473024953,0.7008491463024458
-5.829361784694925,0.701329592110845,-8.870459063566038,0.22544942500460843,-6.818541698841048,0.1477231316428997,1.5444897959183674,-5.829401176898363,0.7012993722204101,-6.818582787812807,0.14768644208218082,-8.870465604390356,0.2254369807563319,-8.935861620607675,0.00759965101850211,-5.8523140760562695,0.700677616525123,-5.852284929578033,0.700693454358996
-6.146147433536693,0.702798494391815,-9.074212012323091,0.28595997711622945,-7.205165482568704,0.14829212766990502,1.5457142857142858,-6.146187694676973,0.7027665300106902,-7.205224674500582,0.14825525793290303,-9.074216051727232,0.28594380742050973,-9.21282966584382,0.006765458208818423,-6.167744237202991,0.7005190187397794,-6.167714541173664,0.7005359844795781
-6.462663730963566,0.7049495098781323,-9.257874425649296,0.34441045402906395,-7.58519522304999,0.14941445862648867,1.546938775510204,-6.4627047562410995,0.7049155477278324,-7.585267752355057,0.1493773407055617,-9.257874811766628,0.3443900101024079,-9.470408695207023,0.005827040325161792,-6.482671575506517,0.7003651203427979,-6.48264149779487,0.7003832093596013
-6.779050356687856,0.7076794107257495,-9.42225883921247,0.4005038218448644,-7.956318041250866,0.15067230048424074,1.5481632653061224,-6.7790921540267055,0.7076437947990086,-7.956398425629283,0.15063541772353795,-9.422253781504569,0.4004787774709847,-9.704715177020608,0.004878592426983301,-6.797073818069908,0.7002167235591791,-6.797043532090175,0.7002359299211836
-7.095484820476391,0.71142187100968,-9.564703275769965,0.455327989457813,-8.317038336667947,0.15152050282384005,1.549387755102041,-7.095528492382175,0.711384237175006,-8.317119048395893,0.15148382098049104,-9.564691176615172,0.4552980206894254,-9.913730427263658,0.00401286752656994,-7.11098816968506,0.7000654473866562,-7.1109578515919045,0.700085881364002
-7.412202525394474,0.7168877850671241,-9.679544324447663,0.5126687672438679,-8.66612878751718,0.15128063210700857,1.5506122448979591,-7.412249466885584,0.716848090682575,-8.666196487327749,0.1512437494505817,-9.67952346603202,0.5126342856776576,-10.10473020404339,0.003304992155591106,-7.424379031534975,0.6999242396797327,-7.424348933771721,0.699945802084959
-7.7298248479379374,0.7253691927742764,-9.758664895668309,0.5823245549826441,-9.001972562159253,0.14899259974787812,1.5518367346938775,-7.729877225219871,0.7253261224420315,-9.002011730054864,0.1489553122904842,-9.758633834711437,0.5822862255469944,-10.303670577170376,0.002784845874044123,-7.73728880193748,0.699781341670583,-7.737259031648066,0.6998040167963745
-8.049318325969248,0.7389399713128902,-9.792623233165301,0.6895527529027812,-9.320214904038192,0.1434210100651915,1.5530612244897959,-8.049379798835869,0.7388912489440503,-9.32019759863497,0.14338186052335472,-9.792584533993875,0.6895118139328358,-10.556656180560484,0.002441716224094212,-8.049713798214311,0.6996409598409715,-8.049684545984128,0.6996646936104283
-8.373922513758142,0.7648595344317315,-9.777960870542387,0.9074730505867312,-9.602396233523,0.13177469678635242,1.5542857142857143,-8.374001171721616,0.7647983112799837,-9.602251747177858,0.13173391778287485,-9.777926577666882,0.9074263436385254,-10.913191594105925,0.0022589317546728867,-8.361617677442156,0.6995026724711931,-8.361589079142336,0.6995273579951224
-8.716567286701228,0.8321026451285257,-9.735007704123452,1.5335786322156704,-9.72822656233792,0.10639426504177042,1.5555102040816327,-8.716687118308498,0.8320039780096332,-9.727628348234354,0.10636265635750038,-9.735013267363342,1.5334747821993853,-11.388825381369951,0.0022751414402150307,-8.67303734616875,0.6993586798882653,-8.67300941046365,0.6993842152360256
-9.2378682493636,1.332403210694022,-9.838962426286487,6.699715933973695,-8.484747407866418,0.23524394266299745,1.556734693877551,-9.238184098229624,1.331758286524865,-8.485337390178147,0.23548254053088105,-9.839152740543442,6.696657124330638,-11.929857490094195,0.0025806014898019604,-8.983976438224028,0.69921866238277,-8.98394933713952,0.6992449697009655
-9.100421225447437,0.39071601482972323,-12.608031023079176,2.9809812251963934,-10.977207890376404,0.2884933856046685,1.5579591836734696,-9.10018547074349,0.39073302977831054,-10.977605398948953,0.2886271720702545,-12.607854135143356,2.9817180530577567,-12.448214485657846,0.003214803008196047,-9.294393984849979,0.6990726609176007,-9.294367625729372,0.6990996146071426
-9.51761957502887,0.5575975742737688,-12.666438213501127,1.3375177320963374,-11.274309721174621,0.2019280691245988,1.5591836734693876,-9.517550692252192,0.5576033894233481,-11.274658374550759,0.20196381401669597,-12.666384950292446,1.337707776317702,-12.908244970938014,0.004115544045128796,-9.604367653003253,0.6989242666804696,-9.604342012405015,0.6989517544105445
-9.851450731710003,0.6010578415443549,-12.727279941793405,0.9011602746970551,-11.611843618610598,0.17424072046176997,1.5604081632653062,-9.851417463370662,0.6010539275831119,-11.61214653541279,0.1742562352019001,-12.727267545186953,0.9012521519355555,-13.318653197922819,0.005180660846659842,-9.91382402591666,0.6987702150388893,-9.913799065260548,0.6987983432328716
-10.17176768406036,0.6205532599809055,-12.812914391063874,0.6850572759633431,-11.977847105537098,0.15787733382971383,1.5616326530612246,-10.17174953129404,0.6205439179033936,-11.978118365542603,0.1578848112114226,-12.812922658496797,0.6851095983776823,-13.697156961132741,0.006303881685518074,-10.222837046218208,0.6986151516527169,-10.22281267288956,0.6986436760249028
-10.487228895724174,0.6317377118380039,-12.917370843561946,0.5421698560160314,-12.366139065480395,0.1465724383165295,1.5628571428571432,-10.487219013974478,0.631725155894941,-12.366389596581847,0.14657620436513466,-12.917390677617341,0.5422013473165777,-14.056804721141015,0.0073907008433456815,-10.531326038979715,0.6984475360304002,-10.53130214213499,0.6984764676488783
-10.799833802389495,0.6389311985999687,-13.032464294025532,0.43043014936054874,-12.772950675181342,0.13877384958727346,1.5640816326530613,-10.799829922086646,0.6389165802079548,-12.773188975241037,0.13877569710863594,-13.032492154723599,0.4304490930950858,-14.405840347771552,0.00835666747142232,-10.839337538705529,0.6982804781258922,-10.839314035269947,0.6983098314734051
-11.111159339117407,0.6439258454654315,-13.14889192843449,0.3345153699966205,-13.192079692669418,0.13441971183249124,1.5653061224489797,-11.111159308314885,0.6439095481386954,-13.19231316088999,0.1344213305449305,-13.148925289302388,0.33452623670044246,-14.749725507355572,0.00913660229255497,-11.14687070732835,0.6981032674112718,-11.146847529923658,0.6981331162505297
-11.42102028183329,0.6475247753181941,-13.253030350529857,0.24823430775026248,-13.614741648716366,0.1333259254281285,1.566530612244898,-11.42102379223182,0.6475071162770227,-13.614973267673513,0.1333274562375638,-13.253070108816408,0.248239713033664,-15.092195475132856,0.009681853871559645,-11.453916187462685,0.6979184137148162,-11.45389319810393,0.6979488870722345
-11.730273064661546,0.6501340024407659,-13.315694982329317,0.1698472880639535,-14.031541849152513,0.1351688321231309,1.5677551020408165,-11.730279311841365,0.6501148813678765,-14.031774287004403,0.1351708761077692,-13.315741691724922,0.16984886484224898,-15.436071572382463,0.009968198645524541,-11.760478681420844,0.6977255697758219,-11.760455946765362,0.697756722394991
-12.038639892140843,0.6522256913781119,-13.245005386355848,0.10135003859786146,-14.435331635032652,0.13921443619428467,1.5689795918367349,-12.038648383943924,0.6522052454826468,-14.435566543567504,0.139217156877099,-13.245061370869339,0.10134871659236508,-15.783917517745992,0.009991443171226537,-12.066598987933501,0.6975241866969503,-12.066576563286052,0.6975561341323262
-12.3462996526778,0.6539354165624679,-12.698031477351595,0.057354349086091196,-14.822816142634615,0.14462320053322036,1.570204081632653,-12.346309641094768,0.6539135081747589,-14.823053683551677,0.14462709269453364,-12.698062843023504,0.05735082814624487,-16.138262302974162,0.009772103876975462,-12.372198487035122,0.6973111866537516,-12.372176369329852,0.6973439723540775
-12.653452318128917,0.6552492819784843,-11.897320589885757,0.0733897916194775,-15.193565348206054,0.15048789211160493,1.5714285714285714,-12.653463158590569,0.6552259737231142,-15.193807250752828,0.15049299238557157,-11.897303167682725,0.07338781284910266,-16.50226962078216,0.009351295497526202,-12.677355021766633,0.6970888881769343,-12.677333372810908,0.6971226773999373
-12.95990010697981,0.6563377191252177,-11.71618094775328,0.11811481881468688,-15.549793751573189,0.15598659904330242,1.5726530612244898,-12.9599113212981,0.6563133218054712,-15.55004018350344,0.15599280994200856,-11.716174496031767,0.11811403959397641,-16.878794182383608,0.008787320485975704,-12.981991944448275,0.6968531134773598,-12.981970888388835,0.6968879537596923
-13.265904401282441,0.6572736918499216,-11.764335294029841,0.16226042541209088,-15.89456241651353,0.16046058113792916,1.5738775510204082,-13.265915923715378,0.657248216918381,-15.894815013084365,0.16046798773974433,-11.764337483334671,0.16225976123107258,-17.270895130743256,0.008154313045663096,-13.286181384285483,0.6966042323139555,-13.286161186036153,0.6966402310992081
-13.571291251444938,0.6580190439176804,-11.885956286925087,0.19988960498360273,-16.231211649931357,0.16348700432189361,1.5751020408163265,-13.571302524943716,0.6579927288396326,-16.231470569970455,0.1634956003185487,-11.885962871727777,0.19988860580353504,-17.68054766542323,0.007530792013447611,-13.589931595687913,0.6963421183313324,-13.589912503811911,0.6963792669024446
-13.876083500057419,0.6587103494374816,-12.039478155891016,0.2292575445525553,-16.56292004098822,0.1647903543597735,1.576326530612245,-13.876094814716597,0.6586830667338035,-16.563186174775684,0.1647998267095815,-12.039487462153017,0.2292558639858277,-18.10638038773362,0.0069929224312939055,-13.893138128922748,0.6960637968885107,-13.893120376382798,0.6961020290780061
-14.180367557707886,0.6593259366556053,-12.210154949700398,0.24967018747953995,-16.892986133553933,0.16426968848704038,1.577551020408163,-14.180378649976646,0.6592978955922066,-16.893261783412434,0.16428012167565198,-12.210165679271931,0.24966769709843528,-18.542973705854926,0.006599270558944988,-14.195894904967089,0.6957713892241876,-14.195878794452925,0.6958107016321653
-14.484168609329654,0.6598473640124913,-12.3916132433428,0.2609386959114781,-17.224307920140074,0.16200801558565162,1.5787755102040817,-14.484179425756151,0.659818578169856,-17.224593079801842,0.16201935210872417,-12.391624843563736,0.2609353292786764,-18.978923065059057,0.00638010832525276,-14.498174144599187,0.695458652310444,-14.498159873909605,0.6954989573145766
-14.787448311662668,0.6603108752275466,-12.580902622300643,0.2632156010187685,-17.559934447580297,0.1582459126501147,1.58,-14.787458662790247,0.6602812266769408,-17.560228907668897,0.15825813854848012,-12.580914067730687,0.2632112736006838,-19.40165013314931,0.006329890394231658,-14.79998776067419,0.6951275605665683,-14.799975695407701,0.6951686957346312
