s13a,s13m,s23a,s23m,s33a,s33m,wavelengths,s11a,s11m,s21a,s21m,s31a,s31m,s12a,s12m,s22a,s22m,s32a,s32m
0.5510549620342415,0.7170336146706954,-0.16808019041787448,0.19140792693473516,1.0115585401205898,0.18617787218610138,1.52,-1.1840151812751625,0.0015732517178945558,0.5658214929166968,0.7036094145040567,0.5658285313068131,0.7036222015551952,0.5510710581653696,0.7170103830793197,1.0116594756476074,0.18617572600874072,-0.16806663587059736,0.19140209710796802
0.22391882282258901,0.7173600425294739,-0.49875606544905854,0.18987343963523926,0.6703342900383458,0.1809285685610256,1.5212244897959184,-1.0820997274788298,0.0020261605194941247,0.23981093164819556,0.7034979202164245,0.2398186705041996,0.7035099233299162,0.2239417212756282,0.7173423489095158,0.6704368607542599,0.18092608334928525,-0.49872999706664817,0.18987118663296554
-0.10275425070761776,0.717755944802524,-0.8302656299220593,0.1844223171406953,0.3204423952385553,0.172644263853223,1.5224489795918368,-1.1775564013194142,0.002648443122704255,-0.08565051407111895,0.7033851203799509,-0.08564192266493885,0.703396409697565,-0.10273313112485762,0.7177378715910899,0.32054734567358956,0.17264319241924372,-0.8302365982185951,0.1844195246686926
-0.4290518308175703,0.7182078703742355,-1.1691032710594942,0.17531639439057253,-0.04490421902638908,0.16208623116496743,1.5236734693877552,-1.391460444429689,0.003225527014401469,-0.41059018914057693,0.7032635756775403,-0.4105805678564776,0.7032742536182107,-0.429019565230539,0.7181943444245883,-0.04477706943645547,0.16207938523660645,-1.16908066260733,0.17531302229341003
-0.7548930618542766,0.7187304435151441,-1.5232702188331477,0.16325204846142805,-0.43311894876561796,0.15042949542051254,1.5248979591836735,-1.6744220686868754,0.0036302338751018634,-0.7349766356751669,0.7031338946644957,-0.7349658985813541,0.7031441018030737,-0.7548692679619613,0.7187052012443533,-0.43298459970923264,0.15042512330891356,-1.5232307283171365,0.16325052121221603
-1.0803301721111263,0.7193007279626531,-1.9028727015547147,0.14940714308275274,-0.8514463275294925,0.13932365035834063,1.526122448979592,-2.0083648340472227,0.003795435521271879,-1.0588252796817406,0.7029989345149071,-1.0588133581689758,0.7030087181917924,-1.0803120036885054,0.7192931335491132,-0.851293689964705,0.13931119464116948,-1.9028566640462687,0.14940255246424283
-1.4054181869736058,0.7199812980509377,-2.320159437047307,0.13560807091513172,-1.3030982539242846,0.13072843042004384,1.5273469387755103,-2.3948685379565604,0.0037005965827213096,-1.3821304428613814,0.7028644694002271,-1.3821172789394967,0.7028739665788309,-1.4054019419342123,0.7199584031273908,-1.302937417741545,0.13071065116609104,-2.320135993638194,0.13560340888174752
-1.7301731245845131,0.7207071632834174,-2.7848977221048186,0.12447079522526916,-1.7810061190928828,0.12665851948869863,1.5285714285714287,-2.8539964011242627,0.0033839420419933485,-1.704916538886032,0.7027223396835884,-1.7049020650885844,0.7027317151389855,-1.7301432440205307,0.7206993302644941,-1.78086346157557,0.12663771342227106,-2.7848617577099404,0.12446851437381906
-2.0545363326268617,0.721580611500229,-3.293070068154729,0.11906641161474167,-2.2650764838800828,0.12831123710164,1.5297959183673473,-3.425192704554485,0.0029807726737356927,-2.02717661929851,0.7025766533211297,-2.02716084071602,0.7025859686359445,-2.0545256942823333,0.7215741638639512,-2.2649621956570782,0.12828664869103515,-3.2930275497324355,0.11906451469788934
-2.3785953255531966,0.7226098731541193,-3.81524364164609,0.12171956773374072,-2.730684562059549,0.13548665781909058,1.5310204081632655,-4.142592803006885,0.0027703259800957543,-2.348888715090961,0.702426912398327,-2.348871627981247,0.7024362548966515,-2.3785776347945355,0.7225921598489314,-2.7305706635134293,0.13545482183186416,-3.815225563979774,0.12171320230454348
-2.7023303400707266,0.723768792824591,-4.310031337320541,0.13240488644694054,-3.161945529558037,0.14664432394331584,1.5322448979591836,-4.914767566729833,0.0030738126734880067,-2.6700775962860486,0.7022625203057611,-2.670059203734888,0.7022720026253385,-2.702323442973285,0.7237462263330775,-3.161870385537538,0.1466120401733658,-4.310002414024776,0.13240163661019266
-3.025819754600542,0.7251269202017451,-4.753517845232746,0.14891937365035685,-3.5562587566697434,0.1597260138303124,1.533469387755102,-5.577142630461164,0.0039034679574313754,-2.9907333402677994,0.7021117804918502,-2.990713678445938,0.7021214878373164,-3.0258090549595686,0.7251014359946064,-3.556217212554658,0.15968245252567276,-4.75353072888276,0.14891316631333823
-3.3490481365155857,0.7266833255485267,-5.145775867350541,0.16819602832033903,-3.9184469341332466,0.17272961856139837,1.5346938775510204,-6.106069472270325,0.005009744515996012,-3.3108664154842518,0.7019499755650502,-3.3108454713167847,0.701960032659641,-3.3490389705206685,0.7266777847466755,-3.9184019657324614,0.1726919815831294,-5.1457531688677625,0.1681911140897679
-3.6720389961002122,0.7285608143370683,-5.49698130590793,0.1875038245121855,-4.255469391935764,0.18403511803155495,1.5359183673469388,-6.550874853267416,0.006158500430931649,-3.6304610190302418,0.7017919138482478,-3.630438821855268,0.7018023719816182,-3.6720390881415437,0.7285585069089796,-4.255461856890264,0.18399403791828164,-5.4969672356845445,0.1874999146250596
-3.994949138461311,0.7307850080150673,-5.818110117017898,0.20460546375729155,-4.574218868424394,0.19235125996613484,1.5371428571428571,-6.946380617384943,0.007190522717637197,-3.9495359220516955,0.7016238239190303,-3.9495125099777963,0.7016348166007529,-3.9949370443952748,0.730765261040499,-4.574200238846109,0.19231293143632586,-5.818083460010275,0.20459976856971934
