s11a,s11m,s12a,s12m,s13a,s13m,s21a,s21m,s22a,s22m,s23a,s23m,s31a,s31m,s32a,s32m,s33a,s33m,wavelengths,freqs
2.920449954831761,0.033505127452234544,-1.927633541731613,0.8443087008570893,-1.9276334801900612,0.8443087095243416,-1.9333830904604992,0.8439869802410089,-2.337571605286083,0.07759345707991123,0.8397445924786685,0.07800583190965965,-1.9329736489202525,0.844075203270324,0.8361601605692796,0.07724755709943029,-2.344865197501719,0.07700990360947685,1.5,0.6666666666666666
2.251759636981953,0.021129850263353477,-2.430619193649905,0.8406098671336738,-2.430619105886746,0.8406098706065647,-2.4363403136273853,0.8399121225370377,-2.877681968572324,0.06914946613435684,0.3488922817250692,0.05295244033655192,-2.4357539642488892,0.8399457128183646,0.3464359093997975,0.05240113707461237,-2.8830115333578723,0.06870629420400395,1.5020408163265306,0.6657608695652174
1.7257947847920363,0.006722106647414915,-2.931523260867956,0.838185339380663,-2.9315231486724027,0.8381853522392885,-2.937021391296461,0.837215271871777,-3.3592191872317554,0.06402495469435084,-0.2866911410925123,0.03511399628160117,-2.936255678558475,0.8373113517006799,-0.28449540706448934,0.034839257359682275,-3.3595287364965456,0.06372405924552921,1.5040816326530613,0.6648575305291723
3.7132135467023684,0.007968233783100203,-3.4304764471097537,0.836880971235401,-3.4304763225104207,0.8368810049498485,-3.4356818560669136,0.8357867246696307,-3.8180376073693134,0.06286863878688145,-1.1954115158452079,0.03070177858573263,-3.4348304122492768,0.836021282407894,-1.1870782903392016,0.03047589482999158,-3.81374248776923,0.06265543784712072,1.506122448979592,0.6639566395663956
3.113127768197297,0.019879586197351137,-3.9275888299878123,0.8368375262634873,-3.9275887122581814,0.8368375835593036,-3.9325400982759176,0.8357106829424192,-4.300792361011241,0.06553439272573056,-2.005684101535282,0.042965699261648636,-3.9317224873067,0.8361051344011294,-1.9959484432230359,0.04252304613431052,-4.292387921788556,0.06529419739012063,1.5081632653061225,0.6630581867388362
2.3748628640028118,0.02845344063838371,-4.4232682421077305,0.8382683559546921,-4.423268148182013,0.838268427327495,-4.427983137883851,0.8371512910272596,-4.837364479682919,0.07110411558270299,-2.575428936767501,0.06497037975929101,-4.427325101057467,0.8376528697754785,-2.567739283179967,0.06431805302985968,-4.827228818522924,0.07073470494290598,1.510204081632653,0.6621621621621622
1.5642456021352495,0.033942166763839196,-4.918109136042461,0.8412060718024458,-4.918109068992034,0.8412061407284794,-4.922602993157269,0.8401665628368625,-5.429948681985117,0.0785605138608888,-3.0607194167461236,0.09014392202843677,-4.92213950097965,0.8406544094561124,-3.0553506569251057,0.08926257747289976,-5.420475406380831,0.07789822343934985,1.5122448979591836,0.6612685560053981
0.6891305342512472,0.03803486536876403,-5.412709110639813,0.8454782350399305,-5.412709059036124,0.8454782897600525,-5.41706131257679,0.8445876205153462,-6.0626117336847685,0.08716123338629927,-3.5328689350117832,0.11292311429446615,-5.416705728314417,0.8449739049612008,-3.5288442155538124,0.11182727753272953,-6.055232119086246,0.08617429262484759,1.5142857142857142,0.6603773584905661
-0.21434532817759536,0.04284139089193569,-5.9075478472779315,0.850702979194358,-5.907547796381813,0.8507030185394682,-5.911879156879062,0.8499883617037719,-6.714992141487615,0.09621641738547876,-4.015397850197939,0.12826841583913257,-5.9115339046314785,0.8502698985164129,-4.012187169221268,0.12704460822647204,-6.7105520299151715,0.0950048913848831,1.5163265306122449,0.6594885598923285
-1.0924597602962043,0.0491483479332268,-6.402834167932771,0.8563944379851774,-6.402834108544189,0.8563944673958062,-6.4072961590667195,0.8558339317774929,-7.37057042840187,0.10477570831956208,-4.52019779442224,0.13276385891215484,-6.406894991710763,0.856034209072193,-4.517092132787073,0.131525245204944,-7.368289602623685,0.10349496715404392,1.5183673469387755,0.6586021505376344
-1.918434847708116,0.05578823877423487,-6.898613379519042,0.8621225950864981,-6.8986133083295815,0.8621226213214066,-6.903345221691461,0.861574929516507,-8.020434765072519,0.1116542318395084,-5.062405189196023,0.12570041379815627,-6.90284883325959,0.8617532178372461,-5.058593674142003,0.12464522612062456,-8.018571588517931,0.11051018534668741,1.5204081632653061,0.6577181208053691
-2.699020305204286,0.06081171172031301,-7.394884228717646,0.8674107700985809,-7.394884145948831,0.8674107994854251,-7.399863763606856,0.8666538146248419,-8.662667084533787,0.1157194485155869,-5.670219639673741,0.10971027532822013,-7.39929295123517,0.8668545291899235,-5.66501537914621,0.10897162766572745,-8.659709087800962,0.11483637868595696,1.5224489795918368,0.6568364611260054
-3.4542959122716574,0.06272404779097367,-7.891432394994432,0.8717248827167433,-7.891432303629982,0.8717249212796003,-7.896444630160552,0.8705617184731277,-9.300325542499515,0.11627631708141842,-6.3914377385923515,0.0913283415964695,-7.895801953694906,0.870818382735094,-6.383010396979314,0.0908742797498439,-9.29464652086832,0.11565248203244789,1.5244897959183674,0.6559571619812583
-4.204053482226117,0.06086878461361939,-8.387896509895803,0.8745802880631885,-8.387896416841038,0.8745803408172721,-8.392522726807584,0.8730043781716909,-9.93999973138908,0.11322788339623566,-7.253456798494042,0.08065572012277061,-8.391864213701275,0.8733717825607838,-7.240185970230042,0.0802518950670577,-9.930578911587949,0.112809965773192,1.526530612244898,0.6550802139037433
-4.9600548318483995,0.055524773440492475,-8.883625227796635,0.8753771094092319,-8.88362514392278,0.8753771770500681,-8.887569197363003,0.8737414549327914,-10.58936143411547,0.10686451512426409,-8.138216668312188,0.08437859663406844,-8.886978984159287,0.8742080737948714,-8.122688723539985,0.08370062963060279,-10.576098127975486,0.10649514728872396,1.5285714285714287,0.6542056074766355
