s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-16.92079791595114,-10.882383372814775,-10.882383372814775,-16.92079791595114,0.016651081164221603,0.6063161026755821,0.6063161026755821,0.016651081164221603,1.4906040268456375
-17.152694638194024,-11.164784772306612,-11.164784772306612,-17.152694638194024,0.014657113294014064,0.6069897786688022,0.6069897786688022,0.014657113294014064,1.4926174496644296
-17.4189824338043,-11.446497939270255,-11.446497939270255,-17.4189824338043,0.013257726637238657,0.606942248830002,0.606942248830002,0.013257726637238657,1.4946308724832214
-17.754451903132463,-11.727475467527515,-11.727475467527515,-17.754451903132463,0.012200361996638605,0.6061804216498653,0.6061804216498653,0.012200361996638605,1.4966442953020134
-18.167338010750694,-12.007678168563736,-12.007678168563736,-18.167338010750694,0.011335465052514803,0.6047154331370482,0.6047154331370482,0.011335465052514803,1.4986577181208054
-18.633973067355065,-12.287073578372686,-12.287073578372686,-18.633973067355065,0.010780722645325078,0.6025602893967299,0.6025602893967299,0.010780722645325078,1.5006711409395972
-19.101467690677755,-12.565632301520656,-12.565632301520656,-19.101467690677755,0.010762864671927982,0.5997286378420273,0.5997286378420273,0.010762864671927982,1.5026845637583892
-19.513762792741577,-12.843326344634065,-12.843326344634065,-19.513762792741577,0.011443385561245438,0.5962348962004598,0.5962348962004598,0.011443385561245438,1.504697986577181
-19.853912450041744,-13.120127381018369,-13.120127381018369,-19.853912450041744,0.01297249395177735,0.5920941300675077,0.5920941300675077,0.01297249395177735,1.506711409395973
-20.152421538883065,-13.396004181516423,-13.396004181516423,-20.152421538883065,0.01549575377506597,0.5873227319359688,0.5873227319359688,0.01549575377506597,1.508724832214765
-20.45023789167546,-13.670920686994009,-13.670920686994009,-20.45023789167546,0.018912534631289446,0.5819406424788399,0.5819406424788399,0.018912534631289446,1.5107382550335569
-20.76579108770692,-13.944839849271572,-13.944839849271572,-20.76579108770692,0.022754113759727645,0.5759738785233425,0.5759738785233425,0.022754113759727645,1.5127516778523489
-21.096425172818183,-14.217729657991848,-14.217729657991848,-21.096425172818183,0.02637063372109265,0.5694541961111141,0.5694541961111141,0.02637063372109265,1.514765100671141
-21.431955093970476,-14.489567739071155,-14.489567739071155,-21.431955093970476,0.02921473021673449,0.5624155111794749,0.5624155111794749,0.02921473021673449,1.5167785234899325
-21.763019173704173,-14.760339939969242,-14.760339939969242,-21.763019173704173,0.031039418746158204,0.5548884728613332,0.5548884728613332,0.031039418746158204,1.5187919463087247
-22.085085150737477,-15.030030621548466,-15.030030621548466,-22.085085150737477,0.03194110325515875,0.5468982350712603,0.5468982350712603,0.03194110325515875,1.5208053691275165
-22.40091534439354,-15.298612043805068,-15.298612043805068,-22.40091534439354,0.03223588743567359,0.5384669799941548,0.5384669799941548,0.03223588743567359,1.5228187919463088
-22.720787307196943,-15.566040121573602,-15.566040121573602,-22.720787307196943,0.032233635171902676,0.5296207864030804,0.5296207864030804,0.032233635171902676,1.5248322147651006
-23.05864078544961,-15.83225952831891,-15.83225952831891,-23.05864078544961,0.0320637431447914,0.5203951927403014,0.5203951927403014,0.0320637431447914,1.5268456375838926
-23.425824664938965,-16.09721685538278,-16.09721685538278,-23.425824664938965,0.031689809199597255,0.5108375417527937,0.5108375417527937,0.031689809199597255,1.5288590604026844
-23.826803014602973,-16.360875878116044,-16.360875878116044,-23.826803014602973,0.031078761822736497,0.5010038603988144,0.5010038603988144,0.031078761822736497,1.5308724832214764
-24.25805822204781,-16.623224235752968,-16.623224235752968,-24.25805822204781,0.030353426040407954,0.490950938079391,0.490950938079391,0.030353426040407954,1.5328859060402686
-24.708395769292544,-16.884274774674683,-16.884274774674683,-24.708395769292544,0.029804909088857162,0.48072934556858565,0.48072934556858565,0.029804909088857162,1.5348993288590602
-25.160753688803563,-17.144058441530156,-17.144058441530156,-25.160753688803563,0.029778063248666203,0.4703778838194468,0.4703778838194468,0.029778063248666203,1.5369127516778522
-25.597715485571303,-17.40260977605155,-17.40260977605155,-25.597715485571303,0.03053704116279772,0.45992149113343583,0.45992149113343583,0.03053704116279772,1.5389261744966443
-26.009333211419033,-17.65995182483457,-17.65995182483457,-26.009333211419033,0.03219749611174213,0.4493735598496915,0.4493735598496915,0.03219749611174213,1.540939597315436
-26.396783845017733,-17.916084236266602,-17.916084236266602,-26.396783845017733,0.03470301716334522,0.438742072259521,0.438742072259521,0.03470301716334522,1.542953020134228
-26.768403993122785,-18.170983488889185,-18.170983488889185,-26.768403993122785,0.037793957370115504,0.42803634679402064,0.42803634679402064,0.037793957370115504,1.54496644295302
-27.13251371166845,-18.424597720889725,-18.424597720889725,-27.13251371166845,0.04100833932186815,0.41727841213596073,0.41727841213596073,0.04100833932186815,1.546979865771812
-27.493099546422865,-18.67689384152992,-18.67689384152992,-27.493099546422865,0.04378124142386085,0.406497932640266,0.406497932640266,0.04378124142386085,1.5489932885906041
-27.84966693745735,-18.927850599896427,-18.927850599896427,-27.84966693745735,0.045624057135797834,0.3957308278523263,0.3957308278523263,0.045624057135797834,1.551006711409396
-28.199248652049988,-19.177479426963647,-19.177479426963647,-28.199248652049988,0.046299643299856495,0.3850084600974533,0.3850084600974533,0.046299643299856495,1.5530201342281877
-28.539046188031847,-19.425811518626258,-19.425811518626258,-28.539046188031847,0.045911685244984624,0.3743508256693213,0.3743508256693213,0.045911685244984624,1.5550335570469798
-28.869414819008995,-19.672874487670825,-19.672874487670825,-28.869414819008995,0.044858458462025685,0.36376541540909124,0.36376541540909124,0.044858458462025685,1.5570469798657718
-29.196610545232843,-19.91867401695266,-19.91867401695266,-29.196610545232843,0.04364958710168164,0.35325117322882466,0.35325117322882466,0.04364958710168164,1.5590604026845636
-29.53313757848131,-20.16317780792491,-20.16317780792491,-29.53313757848131,0.04266573262594818,0.3428077180552144,0.3428077180552144,0.04266573262594818,1.5610738255033556
-29.89370489676045,-20.406328424501336,-20.406328424501336,-29.89370489676045,0.04201832725199433,0.33244116337676194,0.33244116337676194,0.04201832725199433,1.5630872483221476
-30.288797073417005,-20.648052389088118,-20.648052389088118,-30.288797073417005,0.04161262960784015,0.3221683510500935,0.3221683510500935,0.04161262960784015,1.5651006711409394
-30.720395569050584,-20.88828489625414,-20.88828489625414,-30.720395569050584,0.0413248925696311,0.31201453395846573,0.31201453395846573,0.0413248925696311,1.5671140939597314
