s22a,s22m,s12a,s12m,s32a,s32m,s42a,s42m,s21a,s21m,s11a,s11m,s31a,s31m,s41a,s41m,s23a,s23m,s13a,s13m,s33a,s33m,s43a,s43m,s24a,s24m,s14a,s14m,s34a,s34m,s44a,s44m,wavelengths,freqs
-2.9421700764059535,0.019231628883362294,0.4321733941571303,0.0016289713158478135,-2.396990584556662,1.0550690308230695,0.10682867414214611,0.2102425909675964,0.4674424118602855,0.0017353194388612875,-3.0514251276876823,0.016932624488095457,0.13183762848921435,0.19417559219978367,-0.508308171236818,0.98089150900872,-2.3969906241283963,1.0550690065115125,0.10682941485829774,0.18859688896744148,-2.9421662491027085,0.01923187410763574,0.4276954886525812,0.0018164132171442273,0.13314252766062676,0.21707036936485147,-0.508239717170244,0.9808878482901041,0.5951489676446742,0.002314186990886393,-3.0334760779094077,0.017285549219030822,1.5,0.6666666666666666
-2.921507659141949,0.019138074949197045,-0.1309520036149729,0.0015344514390537329,-2.8217981047737952,1.0545889640147132,-0.24820291744056683,0.21148477409883798,-0.09083579035165443,0.0016324158419746683,-3.1167155792422507,0.017018750982212488,-0.22325106054204752,0.195361714880369,-0.7934390953561128,0.980654840260727,-2.8217980907688904,1.054588918248378,-0.24820219612048963,0.1897758725240823,-2.9215149159505134,0.019138299013615023,-0.13494408656774773,0.0017121495426060094,-0.22205930821101,0.21832371577895993,-0.793366757638247,0.980650067384272,0.029986164960343245,0.0022140814518552547,-3.1113400450294746,0.01735617288671288,1.5020408163265306,0.6657608695652174
-2.8908762533573062,0.0199131327189065,-0.7307609049424297,0.0014197894993482904,-3.2454656380777887,1.0542629866778257,-0.6024723135024233,0.21271222063756434,-0.6848561673745737,0.0015058630489248588,-3.1742214907149426,0.01658526045964392,-0.5775700135802481,0.1965391911864278,-1.0777736603043797,0.9804230473072948,-3.245465594146173,1.054262990872875,-0.6024716126873517,0.19094208806422203,-2.890889644135618,0.019913172328619135,-0.7335241537274972,0.0015852387566010053,-0.5764871128761301,0.21956310465766554,-1.0776977676737214,0.9804197173679153,-0.5623359557369119,0.002071795762886572,-3.179066586139357,0.016820571685689695,1.5040816326530613,0.6648575305291723
-2.89207704809861,0.021575686862984906,-1.371147458376632,0.001305874554614697,-3.6680490470350833,1.0540396371930882,-0.9558770583566525,0.21390620095707844,-1.3192702543548531,0.0013771527538047764,-3.2115788546118815,0.015760582484719177,-0.9310327069869615,0.1976909536000408,-1.3613222474965845,0.9801995599299822,-3.668049041776366,1.05403968056484,-0.9558763424594232,0.19207871065371632,-2.8920867765708635,0.021575513437105284,-1.3718696427505352,0.001458207265431415,-0.930046701137197,0.22077078760495095,-1.3612443771275426,0.9801995851734694,-1.1851006184990946,0.0019111370866162155,-3.223021379571373,0.01583230814577338,1.506122448979592,0.6639566395663956
-2.947418544977392,0.023529823921052045,-2.0492161330223047,0.00121492551407939,-4.089564210241126,1.053859194321118,-1.3082950901283048,0.2150656940998593,-1.993024960214555,0.0012698095268251126,-3.217628882175129,0.014765196530169843,-1.283531431770619,0.1988140279526141,-1.6440954730262693,0.9799828771744641,-4.089564246370097,1.0538592072989048,-1.3082943244490461,0.19318480559346987,-2.9474197426250726,0.02352955294487536,-2.047482268213654,0.0013551385458062505,-1.2826289278419012,0.22194542243471954,-1.6440178718542897,0.9799870234639065,-1.838448122449387,0.0017579080384419578,-3.229916764479467,0.014649188942923084,1.5081632653061225,0.6630581867388362
-3.0504061027064324,0.024953436919959535,-2.749496233320415,0.0011620210075825256,-4.509998811610247,1.053679359226881,-1.6596406426198123,0.21620545155114854,-2.693021078192084,0.0012012642715388175,-3.1861608424983405,0.013886492433183862,-1.6349850256639258,0.19991828499393355,-1.9261011665001824,0.9797676129400107,-4.5099988284317645,1.0536793270763112,-1.659639853733026,0.1942736067341507,-3.0503998204916285,0.024953214938433537,-2.7459146931715788,0.0012927674817790912,-1.6341570499548839,0.22309956408705484,-1.9260260221359824,0.9797754085708328,-2.5155611776553313,0.0016329168893275436,-3.191246594756574,0.013613322622018502,1.510204081632653,0.6621621621621622
-3.180500831644405,0.02519698477842127,-3.44673754993005,0.0011462151998124445,-4.929333713917915,1.0534829041214402,-2.009897660438964,0.21734698342838335,-3.3947449127217535,0.0011732834295609224,-3.1232744434815984,0.013410309682336512,-1.9853679694685618,0.2010198454327967,-2.20734270259814,0.9795470681417171,-4.9293336882713366,1.053482883539497,-2.0098969448572985,0.19536442759938488,-3.180490447874346,0.025196911253101823,-3.4429107701251414,0.0012709096304701149,-1.9846123468142192,0.22425161120111903,-2.2072715396665985,0.9795571022764341,-3.201275113580759,0.0015435930205731844,-3.113803330417044,0.013074376174637485,1.5122448979591836,0.6612685560053981
-3.3129039190774017,0.023986858641355285,-4.119297485575032,0.0011496347574475555,-5.347558933773291,1.0532683838691363,-2.359115920414785,0.2185074090774448,-4.074697952109985,0.0011694116741286112,-3.0509708643810725,0.013500483244352901,-2.334709919218871,0.2021328134146257,-2.487819326891928,0.9793161515161493,-5.347558911939004,1.053268406936847,-2.359115383335271,0.1964726537700271,-3.3128934186169885,0.02398696520039202,-4.116897620092337,0.0012709763920938403,-2.3340295467496635,0.2254166402866108,-2.4877527024170982,0.9793265844681224,-3.8770244331542036,0.0014796389212930864,-3.026091118174143,0.01323098468770762,1.5142857142857142,0.6603773584905661
-3.4189633698398407,0.02150331992089481,-4.758746355991205,0.0011462682359788564,-5.7646761667583695,1.053035161557547,-2.707375360270887,0.21969207800121532,-4.721983990271999,0.0011631128929816012,-2.9960849366047984,0.014106717595255305,-2.6830700752153303,0.2032634956716937,-2.767528201994034,0.9790733511246458,-5.764676185267959,1.0530351877216324,-2.707375083199874,0.19760311307102157,-3.4189575353327015,0.021503566858117926,-4.758784290755124,0.0012649738917921067,-2.6824689227712035,0.22660060270298713,-2.767465710872864,0.9790824307000899,-4.529069588942704,0.0014174129333807373,-2.9624570537737873,0.014004586169133927,1.5163265306122449,0.6594885598923285
-3.464060971834515,0.018395524082565038,-5.367762699587592,0.001111952573015602,-6.180690567435745,1.0527748812648405,-3.0547410521978686,0.22089445244238942,-5.337940413821947,0.0011286316254958645,-2.973474409068185,0.0150057911567396,-3.0305028894513613,0.20440959632251446,-3.04646712442525,0.9788209596353499,-6.180690596161374,1.0527748664587553,-3.0547411294508606,0.19874994751431588,-3.4640654212842703,0.018395793094280553,-5.370611088888047,0.0012263638182722371,-3.029982528893003,0.2278001742220697,-3.0464076209473308,0.9788274158249722,-5.152141588994304,0.001329907874041338,-2.939456150662333,0.015106539840648229,1.5183673469387755,0.6586021505376344
