wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.5,3.0265824304594835,3.0265824304594835,0.00011215434751893915,0.00011215434751893915,-2.6591658197251706,-2.6591658197251706,0.6368532916789884,0.6368532916789884
1.5020408163265306,2.9906516168444854,2.9906516168444854,0.00011272212914884401,0.00011272212914884401,-3.071521058708072,-3.071521058708072,0.6399703800895958,0.6399703800895958
1.5040816326530613,2.957257336472274,2.957257336472274,0.00011141601452823447,0.00011141601452823447,-3.4829525131872288,-3.4829525131872288,0.6425475752599875,0.6425475752599875
1.506122448979592,2.9036587782086984,2.9036587782086984,0.00011185651349560007,0.00011185651349560007,-3.8935393299643017,-3.8935393299643017,0.6445693562031386,0.6445693562031386
1.5081632653061225,2.8740646812809243,2.8740646812809243,0.00011217363580966535,0.00011217363580966535,-4.303192111903995,-4.303192111903995,0.6460266827460398,0.6460266827460398
1.510204081632653,2.817816107036252,2.817816107036252,0.00011005897308143896,0.00011005897308143896,-4.711959189033936,-4.711959189033936,0.6469085106400627,0.6469085106400627
1.5122448979591836,2.779712682435332,2.779712682435332,0.00011032842177578852,0.00011032842177578852,-5.119831815455957,-5.119831815455957,0.6472108265408458,0.6472108265408458
1.5142857142857142,2.7175373113530683,2.7175373113530683,0.00011217687610511527,0.00011217687610511527,-5.526805866572472,-5.526805866572472,0.6469227238450258,0.6469227238450258
1.5163265306122449,2.7380758408205295,2.7380758408205295,0.00010852279485085925,0.00010852279485085925,-5.932868961990715,-5.932868961990715,0.64604078273065,0.64604078273065
1.5183673469387755,2.660920882357413,2.660920882357413,0.00011025445556018757,0.00011025445556018757,-6.338012051386083,-6.338012051386083,0.6445662633347703,0.6445662633347703
1.5204081632653061,2.633889230487586,2.633889230487586,0.00010870832308866792,0.00010870832308866792,-6.742256582904833,-6.742256582904833,0.6424960491771792,0.6424960491771792
1.5224489795918368,2.646699224299633,2.646699224299633,0.00010677034267719429,0.00010677034267719429,-7.145558659335301,-7.145558659335301,0.6398318752977621,0.6398318752977621
1.5244897959183674,2.6010851584101413,2.6010851584101413,0.00010683330607640604,0.00010683330607640604,-7.547941276820538,-7.547941276820538,0.636576581471646,0.636576581471646
1.5265306122448983,2.5675144751864316,2.5675144751864316,0.00010542750180500196,0.00010542750180500196,-7.94941950883727,-7.94941950883727,0.6327358713305856,0.6327358713305856
1.5285714285714287,2.516110296188176,2.516110296188176,0.00010662618537584126,0.00010662618537584126,-8.349926422761616,-8.349926422761616,0.6283176879994796,0.6283176879994796
1.530612244897959,2.522175458472007,2.522175458472007,0.0001044300812202888,0.0001044300812202888,-8.749507494409318,-8.749507494409318,0.6233292576150221,0.6233292576150221
1.5326530612244897,2.50102030633536,2.50102030633536,0.00010373666674557357,0.00010373666674557357,-9.148118989278228,-9.148118989278228,0.6177860465051067,0.6177860465051067
1.5346938775510204,2.478272506949498,2.478272506949498,0.00010469891119745738,0.00010469891119745738,-9.545780965261283,-9.545780965261283,0.611694720017549,0.611694720017549
1.536734693877551,2.4427280621635,2.4427280621635,0.00010250013871170374,0.00010250013871170374,-9.942458303076922,-9.942458303076922,0.6050740090018171,0.6050740090018171
1.5387755102040817,2.4101572589263323,2.4101572589263323,0.00010431992091286607,0.00010431992091286607,-10.338188551423098,-10.338188551423098,0.5979357285027184,0.5979357285027184
1.5408163265306123,2.3959923042408975,2.3959923042408975,0.00010197632613969908,0.00010197632613969908,-10.732935844908713,-10.732935844908713,0.5902996703404904,0.5902996703404904
1.542857142857143,2.3571861744777856,2.3571861744777856,0.00010430076672452316,0.00010430076672452316,-11.126691726113258,-11.126691726113258,0.5821830795658548,0.5821830795658548
1.5448979591836736,2.353088585190825,2.353088585190825,0.00010010596024772888,0.00010010596024772888,-11.51944009265403,-11.51944009265403,0.5736083790837431,0.5736083790837431
1.546938775510204,2.3333584311492976,2.3333584311492976,0.0001016639224454405,0.0001016639224454405,-11.911233474373704,-11.911233474373704,0.5645912551532146,0.5645912551532146
1.5489795918367348,2.296200780341239,2.296200780341239,0.00010022817024164152,0.00010022817024164152,-12.301995267991053,-12.301995267991053,0.5551599092423917,0.5551599092423917
1.5510204081632653,2.274558782894425,2.274558782894425,0.00010253938288910755,0.00010253938288910755,-12.691745658138014,-12.691745658138014,0.5453345607948467,0.5453345607948467
1.5530612244897959,2.229867071142738,2.229867071142738,0.00010370789823595028,0.00010370789823595028,-13.080476339536212,-13.080476339536212,0.535136848111708,0.535136848111708
1.5551020408163265,2.225544783580398,2.225544783580398,0.00010142517870790154,0.00010142517870790154,-13.468172562867078,-13.468172562867078,0.5245972767908634,0.5245972767908634
1.5571428571428572,2.164363311345615,2.164363311345615,0.00010069353093984857,0.00010069353093984857,-13.854853564747705,-13.854853564747705,0.5137364882524571,0.5137364882524571
1.5591836734693876,2.117693392194386,2.117693392194386,0.00010506691661407948,0.00010506691661407948,-14.24047996408628,-14.24047996408628,0.5025808858579209,0.5025808858579209
1.5612244897959184,2.0700265186362032,2.0700265186362032,0.00010448305698110592,0.00010448305698110592,-14.625069559690015,-14.625069559690015,0.49115790594171577,0.49115790594171577
1.563265306122449,2.023839416028414,2.023839416028414,0.00010359512955971444,0.00010359512955971444,-15.008610352216765,-15.008610352216765,0.4794944166756114,0.4794944166756114
1.5653061224489797,2.003795740859763,2.003795740859763,0.00010352472522561622,0.00010352472522561622,-15.391086028824322,-15.391086028824322,0.46761794623926445,0.46761794623926445
