wavelength_nm,S11a,S12a,S13a,S14a,S21a,S22a,S23a,S24a,S31a,S32a,S33a,S34a,S41a,S42a,S43a,S44a,S11m,S12m,S13m,S14m,S21m,S22m,S23m,S24m,S31m,S32m,S33m,S34m,S41m,S42m,S43m,S44m
2000.0,-3.0655246472968263,-0.4885606414880708,-2.4783639869519583,-0.9149790527186872,-1.2873613919591214,2.9779075203902616,2.2239806201061083,0.6462006069695727,-2.4821160740646944,2.22514256392602,3.13116653764789,2.802476421569015,-0.9202775951367113,0.6458810173177814,2.076425442752504,2.9665112655977435,0.03426026002147571,0.0021618919050956408,0.7683442320557965,0.4015092658369521,0.0017116395567851894,0.05179142585322434,0.4011721783393702,0.7650118391959261,0.7619799637052904,0.4011290612349772,0.04374947348623358,0.0021271608342442105,0.39805076337096257,0.7646450108558026,0.0014947832204598402,0.05192491773726183
1996.0,-3.083547993932076,-0.7604336605953107,-1.9743306726555976,-0.26527756354469495,-1.5813206714861079,3.0762838397341548,2.8738510979328074,1.4384663462129728,-1.9780390093436406,2.8748841164650134,3.1168235265581927,3.053818632485755,-0.27040455364505345,1.4381453846844205,1.6991835361194594,3.0660875186280574,0.03372712444199383,0.0005098907292280689,0.7731557904443513,0.3968322249795095,0.0018002627564302836,0.05427744167752646,0.39650808965818884,0.7703024283592117,0.7667930459770352,0.3964464745641164,0.043163115972867386,0.0004501117324108863,0.3934447862923639,0.7699329690419625,0.0014609505653348836,0.05442300153779497
1992.015968063872,-3.096378244895039,-2.122667937490873,-1.4694870097865687,0.38514134380989334,-1.6190739082502585,3.178584185535143,3.5244675019750846,2.231735713745621,-1.4731514438489997,3.5253299963999383,3.1077078553181403,0.937682935436486,0.3802252312926516,2.2314036054115975,1.5946331571000598,3.1682514002181024,0.03376595175355511,0.0019221509470447415,0.7779084313368043,0.3924102311915995,0.002412575039642074,0.05178859774238335,0.3920618557638926,0.7751946401252874,0.771547849160399,0.3920210136824652,0.043132313364064756,0.001623237035651944,0.38905249771665024,0.774829189953959,0.002042415732207067,0.05191682880200712
1988.0478087649403,-3.0948418237390225,-1.653635809261883,-0.9638806323268164,1.0361095457884186,-1.4366211958361146,3.1963315700010906,4.1755860621333305,3.0263132329599856,-0.9675012224129528,4.176331076522619,3.1103728190848656,1.4798328861458936,1.031368461984995,3.025983163219117,1.767403310535134,3.186124467080828,0.03408217527893641,0.0037590803339278525,0.7826108934756368,0.3881629022441743,0.0030660316940965713,0.04701726280170865,0.38777682175339157,0.7796647261656007,0.7762532774983646,0.3877772387435095,0.04333754617120724,0.0034226182214957815,0.38481973253365365,0.7793142073175012,0.0027066592843921033,0.04720616668909338
1984.0954274353878,-3.0786650722716016,-1.1035761945325389,-0.45754987413836146,1.6874805129692496,-1.1575099201428012,3.1437862481746204,4.827050699743175,3.8223916073268898,-0.46112687283519643,4.827748042079212,3.1243828962595224,2.061119112989041,1.6828673313640554,3.822080920449941,2.052387523382979,3.136532667529022,0.03429133557736673,0.004770817373001072,0.7872694507419294,0.38397184845965643,0.0035098650093232956,0.04578270016475548,0.38357055726040074,0.7837823887416638,0.7809159404330833,0.38358807281732943,0.043392993233949906,0.004451055497597195,0.3806666521381662,0.7834357899669725,0.003181693870881423,0.04599567853931533
1980.1587301587304,-3.0544401625815913,-0.5631415069715028,0.04947765717170012,2.339142597997959,-0.8375663779084571,3.152498350112831,5.4788173586288,4.619976097016983,0.045943937891808624,5.479445553013093,3.1440700767511065,2.6258714324327714,2.334674272484808,4.619672395351318,2.3832003373647486,3.1471525259029742,0.03413443221140135,0.004695947202565022,0.7918830112372586,0.37972860808561576,0.0036400007899652824,0.0477566963451445,0.3793492069819538,0.7877247043100708,0.785535146808359,0.3793433157475262,0.04305656136314564,0.00444454637639829,0.3765015646562989,0.787367536045387,0.0033602692223429053,0.04784376449706997
1976.2376237623757,-3.0308802402445103,-0.09553188843227832,0.5571814029120544,2.9911166147070922,-0.503831017813138,3.2290697566685593,6.130953669495117,5.418948074783971,0.5536906909616708,6.131443520311119,3.1623364407763614,3.121809086937258,2.9868522524977053,5.41863516974082,2.7318559092425603,3.2226310488882413,0.03357525870216831,0.00372251545468168,0.7964407341728523,0.3753715729546621,0.0034276519121915123,0.04729827026012016,0.3750244341860773,0.7917457130886849,0.7901003749709536,0.37498925275188355,0.042319039850643,0.0035537375102928323,0.3722374242269281,0.7913848248150793,0.0032091992593518584,0.047257887997417064
1972.3320158102767,-3.014668439028524,0.17836250945090099,1.0655426424852297,3.6436227306350175,-0.17724442902655207,3.270098947515984,6.783617554014847,6.219163734996066,1.0620946578586712,6.783980898761658,3.174086669002877,3.435684565124406,3.6395541058424694,6.218847147893689,3.0804028430291894,3.261596614639829,0.032771433733118055,0.002468064289621676,0.8009241288511394,0.37086230636001694,0.002897928181735716,0.04328203662655152,0.3705303395698227,0.7960286346858273,0.7945932758487783,0.3704854174552521,0.04136291403461358,0.0023376288210318224,0.3678085030535383,0.7956724344030716,0.0027460863845913176,0.04320589926957588
1968.441814595661,-3.0078043105807044,0.15949219741970883,1.5745418450625153,4.296943938349415,0.10762535946542652,3.222012075654103,7.43702239708546,7.020410569604871,1.5711361192113062,7.437332464097938,3.17830041803301,3.438266047276429,4.292988496424162,7.02009348598684,3.4042299077796465,3.2115264032984605,0.03196060269927768,0.001739554684731238,0.805312725756054,0.3661585540681104,0.002122218388364938,0.04011373154502748,0.3658369083331661,0.8005628220590024,0.7989933529046548,0.3657834681276153,0.04043521946731183,0.0015761613714586663,0.36318384074239785,0.8002083383859426,0.002029928723270493,0.04005342559866482
1964.566929133858,-3.007278839332708,0.2126784657237579,2.084160368637787,4.951274282456788,0.23034134100675252,3.1667042054473127,8.091396406325025,7.822386739178822,2.0807960602523767,8.091681410924249,3.1779235989370096,3.4887849338033146,4.947380098502508,7.822064878390822,3.6206483967289804,3.1543808228497237,0.03132225256861895,0.0014757124891822588,0.8095901804991845,0.3612581967801031,0.0012329429163394942,0.040141491411095256,0.3609566054753871,0.8052249867714284,0.8032841569991235,0.36088581153489036,0.039705181070478164,0.0013176623899642799,0.35837406942284716,0.804876141129315,0.0011614953427158687,0.04015254480809267
