wavelength_nm,S11a,S12a,S13a,S14a,S21a,S22a,S23a,S24a,S31a,S32a,S33a,S34a,S41a,S42a,S43a,S44a,S11m,S12m,S13m,S14m,S21m,S22m,S23m,S24m,S31m,S32m,S33m,S34m,S41m,S42m,S43m,S44m
2000.0,-3.0699263408723905,0.792428500588056,-1.6347647916657202,1.2335822772178617,0.6643009804212459,3.100815994094953,-1.9093930556879106,-2.1779689340067274,-1.6384775646066485,-1.9086779482423364,3.131596850964587,-2.3920002411059103,1.2288257351177263,-2.1782933012330483,-2.483507320895127,3.0776368583872786,0.035263182987116316,0.0074765541364306505,0.38072496160667374,0.7709889642609467,0.007530155933206517,0.047598203475964926,0.7708599368467562,0.3653218376571998,0.37757575203623933,0.7707895736278496,0.044712741929195304,0.0076819580673142705,0.7643349863399022,0.3651578973619095,0.007663085765192762,0.04761165710059144
1996.0,-3.066105841208912,0.9246793289829751,-1.326611801494923,1.6294957731118578,0.772590424729107,3.122132791498708,-1.5134439596012133,-1.6923888525853499,-1.3302783344412628,-1.5127582377286055,3.1342064600703248,-2.257015738719397,1.6248145121205557,-1.6927110782232513,-2.375281538747026,3.0995142556785713,0.03489354129568681,0.007891938105901495,0.390115660277288,0.7688593595276947,0.007706922215934256,0.04717502519428958,0.7687895736813539,0.37514178256459185,0.38690921361609065,0.7686641704600841,0.04420316978460651,0.00806639838451584,0.7623348026804013,0.3749768392137532,0.007832098395695455,0.0472643264657199
1992.015968063872,-3.058929678214907,1.079356809286506,-1.0170226807957505,2.026108946752933,0.8932228462011719,3.145670158991194,-1.116802825248707,-1.207320536521807,-1.0206434744937543,-1.116138532484091,3.1395057119208967,-2.102363642838265,2.0214926376226248,-1.2076400691903055,-2.255297572066024,3.123599889283381,0.03461055949532456,0.007925275341268662,0.39954036618639954,0.7664759426044302,0.007737425334071915,0.046164779956034546,0.76646070878434,0.3851179537167716,0.39627766717453,0.7662840894206626,0.043781490359133854,0.008058741965007209,0.7600779847482565,0.38495182632083047,0.00785261906208121,0.04631335345138315
1988.0478087649403,-3.047209091840045,1.226099327144897,-0.7060777333750798,2.4234330130013597,1.019159360581668,3.161540997691621,-0.7194594522490166,-0.7227893118442162,-0.7096535009915982,-0.718807866301906,3.148352018296749,-1.9578679451566472,2.4188703045130486,-0.72310593821771,-2.1305626843282806,3.1399055741968467,0.034319145814210465,0.0075774381260952815,0.4089809635050806,0.763863401371483,0.007609989756006161,0.04464237820982093,0.7638964051978101,0.3951974480942842,0.4056631660041218,0.7636739940053975,0.043349360979562976,0.007671934497792026,0.7575868315382752,0.3950299688722941,0.007714077700191257,0.04483926864648482
1984.0954274353878,-3.031628865868925,1.3387810756819942,-0.39384979275790044,2.821474588724458,1.1440811298301843,3.163158815282356,-0.3214090031242096,-0.23877256052871076,-0.39738145539224895,-0.3207597272627982,3.1600778300459837,-1.8491809666107326,2.8169524820833702,-0.2390862854631127,-2.007412050537697,3.1418653281021975,0.0339181657731908,0.007009226077857375,0.418420892697116,0.7610516943936901,0.007334043546833761,0.04301377471137379,0.7611256745217274,0.40532004938493443,0.4150493106417936,0.7608639958794994,0.04280629786803393,0.00707809983070755,0.7548896078426574,0.4051511379687127,0.007427243120293631,0.04325643632513264
1980.1587301587304,-3.0145432544086015,1.4049798827125664,-0.08040391141514194,3.2202341431593937,1.2620933300475463,3.152517823229578,0.0773471269384702,0.24479726734476992,-0.08389255471057498,0.07800647814926298,3.172699569631027,-1.7874928968433976,3.215738071125505,0.24448642805744455,-1.8917833723851052,3.131595074619594,0.033339156550239474,0.006483063946057794,0.42784503107612576,0.7580724192282928,0.006935576587145965,0.04173558063592149,0.7581814385763065,0.41542383347819295,0.4244211275613842,0.7578858912447546,0.042088909937989485,0.006546533738881483,0.7520185495171088,0.41525350942684713,0.007019734631402394,0.04202848581156942
1976.2376237623757,-2.999294219105659,1.444123832630378,0.23420233254852252,3.6197024510715097,1.3674937595922367,3.1388934587699318,0.47680042248050464,0.7280217955512999,0.2307555256918491,0.4774817910049354,3.1835294152624587,-1.7512537293535333,3.61521901736182,0.7277139426753486,-1.7893982544845832,3.118508054750931,0.03257224924098665,0.006221100982781389,0.43723943442608193,0.7549559582896486,0.006453140182989569,0.04096527727297749,0.7550980640164787,0.4254509782390804,0.4337648019666809,0.7547701776087065,0.04119576902174818,0.006294573608861002,0.749007427304438,0.42527930468300695,0.006532002222261802,0.041315145888531545
1972.3320158102767,-2.9892817349772822,1.5021729687926504,0.5499178831999035,4.019857291209293,1.4548579770655952,3.1299378799615103,0.8769343699627425,1.2110218950067744,0.5465117002896918,0.8776442187633262,3.1899950518371263,-1.693956007666893,4.0153794031389305,1.2107172071188304,-1.7055772772810727,3.110345909288194,0.0316737134754621,0.006223877052346673,0.4465910665050714,0.7517307435183506,0.0059341932854351746,0.040478390012531985,0.7519088552390938,0.4353537947058158,0.4430673950348099,0.7515452920860237,0.04019198938168546,0.006306796550628316,0.7458890593148136,0.4351808026254028,0.006013506865408974,0.04088971696743065
1968.441814595661,-2.986898240946455,1.6085015020454223,0.8666967872706393,4.420663021182598,1.5197802950296557,3.1245427548276226,1.2777237914873927,1.6939233092377517,0.8633300320184802,1.2784581860267736,3.1905208957127096,-1.5882747881946344,4.416194721879482,1.6936218976204194,-1.644336252970531,3.1060896645584246,0.03075392736524013,0.006263216500856367,0.45588765557010963,0.7484240663266015,0.005431150643996761,0.03996058184772171,0.7486438685336391,0.44510017955234327,0.45231669025445925,0.7482385019010581,0.039192714057196154,0.006343110483392724,0.742693141931679,0.4449258347409623,0.00551831788599861,0.040433732409696145
1964.566929133858,-2.9924865148646242,1.7554551065433075,1.1844966366802472,4.822073839729078,1.56062007611805,3.115468863171326,1.6791347032550081,2.176845271519641,1.181168141096137,1.6798778147382336,3.1852683529359345,-1.4440951284196966,4.817631661103279,2.1765470719431277,-1.6064867920103847,3.0986414877748687,0.029947029106270246,0.006072998644523926,0.46511777346615635,0.7450625862782708,0.004995797041211437,0.039371772683233525,0.7453282940007775,0.4546770386966504,0.46150126955835563,0.7448765150460546,0.03832865689193607,0.0061383598115131496,0.7394446505555355,0.4545012720675194,0.005098665405008426,0.03990199116791247
