s22a,s22m,s32a,s32m,s12a,s12m,s23a,s23m,s33a,s33m,s13a,s13m,s21a,s21m,s31a,s31m,s11a,s11m,wavelengths,freqs
-17.502513794411016,0.08401313004240954,-18.441301202258515,0.11039667004517399,-10.478151602870955,0.6495270840995765,-18.4413012024449,0.11039667005745864,-17.502513795098714,0.08401313007470898,-10.478151602917592,0.6495270840188974,-10.476352505494535,0.6475908202045092,-10.476352505477568,0.6475908202254568,-3.745821459240664,0.0539112747802622,1.5714285714285714,0.6363636363636364
-18.286618928011713,0.07691023453427348,-18.980470709943425,0.10940783183430153,-10.769208466458652,0.6502635516897419,-18.980470710107426,0.10940783184976277,-18.286618928265916,0.07691023458793005,-10.769208466507994,0.6502635516097336,-10.76561129532171,0.6477739667324445,-10.765611295305682,0.6477739667532855,-3.976016642845983,0.05385447417473848,1.573469387755102,0.6355382619974059
-19.049482157027416,0.0833406842224842,-19.50954651731994,0.10804677848092961,-11.059307731529364,0.6504504036681706,-19.50954651744677,0.10804677849827228,-19.049482156781828,0.0833406842671441,-11.059307731580368,0.6504504035894959,-11.053634131231348,0.6481215810442243,-11.053634131215881,0.6481215810648238,-4.216514718647903,0.05113809075740801,1.5755102040816327,0.6347150259067358
-19.683720824378756,0.09829081607941524,-20.0292452418908,0.10661286432233719,-11.34808194851921,0.650223103441452,-20.029245241970617,0.10661286433975667,-19.68372082395804,0.0982908160968696,-11.348081948571293,0.6502231033648596,-11.340667365178799,0.6487373434287304,-11.340667365163494,0.648737343449097,-4.468010693470893,0.046050389045651466,1.5775510204081633,0.6338939197930142
-20.204802238686433,0.11502449877100243,-20.541667765150873,0.10530424659294903,-11.63530825441308,0.6498053821276788,-20.541667765180964,0.10530424660835612,-20.20480223829843,0.11502449875926601,-11.635308254466098,0.6498053820538304,-11.62695715243663,0.6496251347432564,-11.626957152421145,0.6496251347635136,-4.731456988656069,0.03896091395659167,1.579591836734694,0.6330749354005167
-20.65781796641263,0.12936535047216807,-21.049356516564092,0.10421375431362687,-11.920934266947288,0.6494666128293376,-21.049356516550112,0.10421375432490575,-20.657817966127308,0.12936535043521902,-11.920934267001442,0.6494666127586897,-11.912677834209425,0.6507302928638803,-11.912677834193545,0.6507302928842299,-5.007605958873811,0.03037091688582693,1.5816326530612246,0.632258064516129
-21.07501881323421,0.13916822592599443,-21.55480753148809,0.10337322448885027,-12.205105941693052,0.6494793771597204,-21.55480753144423,0.10337322449415119,-21.075018813072823,0.1391682258694901,-12.205105941748744,0.6494793770924754,-12.19793415675113,0.6519839298944323,-12.197934156734778,0.6519839299151212,-5.296694664030078,0.020911926507143214,1.5836734693877552,0.6314432989690721
-21.47748207432441,0.14341214356013046,-22.06036147554072,0.10277498381496677,-12.4881759701317,0.6500574433649781,-22.060361475488683,0.10277498381301474,-21.477482074297985,0.1434121434905457,-12.48817597018943,0.6500574433010553,-12.482797043558218,0.6533174775459442,-12.482797043541488,0.6533174775672298,-5.59470490624866,0.011302262365087865,1.5857142857142859,0.6306306306306306
-21.881038495856547,0.14177452778328675,-22.56796598988734,0.10236840277606653,-12.770653282569901,0.6512837918663338,-22.567965989854038,0.1023684027664536,-21.88103849597873,0.1417745277079798,-12.770653282630104,0.6512837918053713,-12.767321082075442,0.6546519784762503,-12.767321082058613,0.6546519784983534,-5.801875321614106,0.0023023213375507256,1.5877551020408165,0.6298200514138816
-22.300322368625068,0.1345703160436069,-23.07876259843729,0.10207709876137623,-13.053080170909485,0.653056788022989,-23.078762598451235,0.10207709874478886,-22.300322368916035,0.13457031597109095,-13.053080170972361,0.6530567879643845,-13.051527440061792,0.6558867759629495,-13.051527440045291,0.6558867759859892,-3.247762576850903,0.005500519259494619,1.5897959183673471,0.6290115532734274
-22.751979548469997,0.12294650400646481,-23.592942879805182,0.10184562882301644,-13.335859491124657,0.6550885139060705,-23.592942879891922,0.10184562880131914,-22.751979548953056,0.12294650394665196,-13.335859491190005,0.6550885138490786,-13.335369869428016,0.6569062720233948,-13.33536986941234,0.6569062720473379,-3.6047389625282538,0.011536328890019272,1.5918367346938775,0.6282051282051282
